_id,_masterLiveId,_type,_value,_amount,_priority,_getableCount,_masterReleaseLabelId
2006,1112001,3,30010003,1,2,0,223120107
2007,1112101,3,30010003,1,2,0,223120107
2008,1112301,3,30010003,1,2,0,223120107
2009,1112401,3,30010003,1,2,0,223120107
2010,1112601,3,30010003,1,2,0,223120107
2011,1112701,3,30010003,1,2,0,223120107
2012,1112801,3,30010003,1,2,0,223120107
2013,1112901,3,30010003,1,2,0,223120107
2014,1113001,3,30010003,1,2,0,223120107
2015,1113101,3,30010003,1,2,0,223120107
2016,1200101,3,30010003,1,2,0,223120107
2017,1200201,3,30010003,1,2,0,223120107
2018,1200301,3,30010003,1,2,0,223120107
2019,1200401,3,30010003,1,2,0,223120107
2020,1200501,3,30010003,1,2,0,223120107
2021,1200601,3,30010003,1,2,0,223120107
2022,1200701,3,30010003,1,2,0,223120107
2023,1200801,3,30010003,1,2,0,223120107
2024,1200901,3,30010003,1,2,0,223120107
2025,1201001,3,30010003,1,2,0,223120107
2026,1201101,3,30010003,1,2,0,223120107
2027,1201201,3,30010003,1,2,0,223120107
2028,1201301,3,30010003,1,2,0,223120107
2029,1201401,3,30010003,1,2,0,223120107
2030,1201501,3,30010003,1,2,0,223120107
2031,1201601,3,30010003,1,2,0,223120107
2032,1201701,3,30010003,1,2,0,223120107
2033,1201801,3,30010003,1,2,0,223120107
2034,1201901,3,30010003,1,2,0,223120107
2035,1202001,3,30010003,1,2,0,223120107
2036,1202101,3,30010003,1,2,0,223120107
2037,1202201,3,30010003,1,2,0,223120107
2038,1202301,3,30010003,1,2,0,223120107
2039,1202401,3,30010003,1,2,0,223120107
2040,1202501,3,30010003,1,2,0,223120107
2041,1202601,3,30010003,1,2,0,223120107
2042,1202701,3,30010003,1,2,0,223120107
2043,1202801,3,30010003,1,2,0,223120107
2044,1202901,3,30010003,1,2,0,223120107
2045,1203001,3,30010003,1,2,0,223120107
2046,1203101,3,30010003,1,2,0,223120107
2047,1203201,3,30010003,1,2,0,223120107
2048,1203301,3,30010003,1,2,0,223120107
2049,1203401,3,30010003,1,2,0,223120107
2050,1203501,3,30010003,1,2,0,223120107
2051,1203601,3,30010003,1,2,0,223120107
2052,1203701,3,30010003,1,2,0,223120107
2053,1203801,3,30010003,1,2,0,223120107
2054,1203901,3,30010003,1,2,0,223120107
2055,1204001,3,30010003,1,2,0,223120107
2056,1204101,3,30010003,1,2,0,223120107
2057,1204201,3,30010003,1,2,0,223120107
2058,1204301,3,30010003,1,2,0,223120107
2059,1204401,3,30010003,1,2,0,223120107
2060,1204501,3,30010003,1,2,0,223120107
2061,1204601,3,30010003,1,2,0,223120107
2062,1204701,3,30010003,1,2,0,223120107
2063,1204801,3,30010003,1,2,0,223120107
2064,1204901,3,30010003,1,2,0,223120107
2065,1205001,3,30010003,1,2,0,223120107
2066,1205101,3,30010003,1,2,0,223120107
2067,1205201,3,30010003,1,2,0,223120107
2068,1205301,3,30010003,1,2,0,223120107
2069,1205401,3,30010003,1,2,0,223120107
2070,1205501,3,30010003,1,2,0,223120107
2071,1205601,3,30010003,1,2,0,223120107
2072,1205701,3,30010003,1,2,0,223120107
2073,1205801,3,30010003,1,2,0,223120107
2074,1205901,3,30010003,1,2,0,223120107
2075,1206001,3,30010003,1,2,0,223120107
2076,1206101,3,30010003,1,2,0,223120107
2077,1206201,3,30010003,1,2,0,223120107
2078,1206301,3,30010003,1,2,0,223120107
2079,1206401,3,30010003,1,2,0,223120107
2080,1206501,3,30010003,1,2,0,223120107
2081,1206601,3,30010003,1,2,0,223120107
2082,1206701,3,30010003,1,2,0,223120107
2083,1206801,3,30010003,1,2,0,223120107
2084,1206901,3,30010003,1,2,0,223120107
2085,1207001,3,30010003,1,2,0,223120107
2086,1207101,3,30010003,1,2,0,223120107
2087,1207201,3,30010003,1,2,0,223120107
2088,1207301,3,30010003,1,2,0,223120107
2089,1207401,3,30010003,1,2,0,223120107
2090,1207501,3,30010003,1,2,0,223120107
2091,1207601,3,30010003,1,2,0,223120107
2092,1207701,3,30010003,1,2,0,223120107
2093,1207801,3,30010003,1,2,0,223120107
2094,1207901,3,30010003,1,2,0,223120107
2095,1208001,3,30010003,1,2,0,223120107
2096,1208101,3,30010003,1,2,0,223120107
2097,1208201,3,30010003,1,2,0,223120107
2098,1208301,3,30010003,1,2,0,223120107
2099,1208401,3,30010003,1,2,0,223120107
2100,1208601,3,30010003,1,2,0,223120107
2101,1208701,3,30010003,1,2,0,223120107
2102,1208801,3,30010003,1,2,0,223120107
2103,1208901,3,30010003,1,2,0,223120107
2104,1209001,3,30010003,1,2,0,223120107
2105,1209101,3,30010003,1,2,0,223120107
2106,1209201,3,30010003,1,2,0,223120107
2107,1209301,3,30010003,1,2,0,223120107
2108,1209401,3,30010003,1,2,0,223120107
2109,1209501,3,30010003,1,2,0,223120107
2110,1209601,3,30010003,1,2,0,223120107
2111,1209701,3,30010003,1,2,0,223120107
2112,1209801,3,30010003,1,2,0,223120107
2113,1209901,3,30010003,1,2,0,223120107
2114,1210001,3,30010003,1,2,0,223120107
2115,1210101,3,30010003,1,2,0,223120107
2116,1210201,3,30010003,1,2,0,223120107
2117,1210301,3,30010003,1,2,0,223120107
2118,1210401,3,30010003,1,2,0,223120107
2119,1210501,3,30010003,1,2,0,223120107
2120,1210601,3,30010003,1,2,0,223120107
2121,1210701,3,30010003,1,2,0,223120107
2122,1210801,3,30010003,1,2,0,223120107
2123,1210901,3,30010003,1,2,0,223120107
2124,1211101,3,30010003,1,2,0,223120107
2125,1211201,3,30010003,1,2,0,223120107
2126,1211301,3,30010003,1,2,0,223120107
2127,1211401,3,30010003,1,2,0,223120107
2128,1211501,3,30010003,1,2,0,223120107
2129,1211601,3,30010003,1,2,0,223120107
2130,1211701,3,30010003,1,2,0,223120107
2131,1211801,3,30010003,1,2,0,223120107
2132,1211901,3,30010003,1,2,0,223120107
2133,1212001,3,30010003,1,2,0,223120107
2134,1212101,3,30010003,1,2,0,223120107
2135,1212201,3,30010003,1,2,0,223120107
2136,1212301,3,30010003,1,2,0,223120107
2137,1212401,3,30010003,1,2,0,223120107
2138,1212501,3,30010003,1,2,0,223120107
2139,1212601,3,30010003,1,2,0,223120107
2140,1212701,3,30010003,1,2,0,223120107
2141,1212801,3,30010003,1,2,0,223120107
2142,1212901,3,30010003,1,2,0,223120107
2143,1213001,3,30010003,1,2,0,223120107
2144,1213101,3,30010003,1,2,0,223120107
2145,1213201,3,30010003,1,2,0,223120107
2146,1213301,3,30010003,1,2,0,223120107
2147,1213401,3,30010003,1,2,0,223120107
2148,1213501,3,30010003,1,2,0,223120107
2149,1213601,3,30010003,1,2,0,223120107
2150,1213701,3,30010003,1,2,0,223120107
2151,1213801,3,30010003,1,2,0,223120107
2152,1214201,3,30010003,1,2,0,223120107
2153,1214301,3,30010003,1,2,0,223120107
2154,1214401,3,30010003,1,2,0,223120107
2155,1214501,3,30010003,1,2,0,223120107
2156,1214601,3,30010003,1,2,0,223120107
2157,1214701,3,30010003,1,2,0,223120107
2158,1214801,3,30010003,1,2,0,223120107
2159,1214901,3,30010003,1,2,0,223120107
2160,1215001,3,30010003,1,2,0,223120107
2161,1215101,3,30010003,1,2,0,223120107
2162,1215201,3,30010003,1,2,0,223120107
2163,1215301,3,30010003,1,2,0,223120107
2164,1215401,3,30010003,1,2,0,223120107
2165,1215601,3,30010003,1,2,0,223120107
2166,1215701,3,30010003,1,2,0,223120107
2167,1215801,3,30010003,1,2,0,223120107
2168,1215901,3,30010003,1,2,0,223120107
2169,1216001,3,30010003,1,2,0,223120107
2170,1216101,3,30010003,1,2,0,223120107
2171,1216201,3,30010003,1,2,0,223120107
2172,1216301,3,30010003,1,2,0,223120107
2173,1216401,3,30010003,1,2,0,223120107
2174,1216501,3,30010003,1,2,0,223120107
2175,1216601,3,30010003,1,2,0,223120107
2176,1216701,3,30010003,1,2,0,223120107
2177,1216801,3,30010003,1,2,0,223120107
2178,1216901,3,30010003,1,2,0,223120107
2179,1217001,3,30010003,1,2,0,223120107
2180,1217101,3,30010003,1,2,0,223120107
2181,1217201,3,30010003,1,2,0,223120107
2182,1217301,3,30010003,1,2,0,223120107
2183,1217401,3,30010003,1,2,0,223120107
2184,1217501,3,30010003,1,2,0,223120107
2185,1300101,3,30010003,1,2,0,223120107
2186,1300201,3,30010003,1,2,0,223120107
2187,1300301,3,30010003,1,2,0,223120107
2188,1300401,3,30010003,1,2,0,223120107
2189,1300501,3,30010003,1,2,0,223120107
2190,1300601,3,30010003,1,2,0,223120107
2191,1300701,3,30010003,1,2,0,223120107
2192,1300801,3,30010003,1,2,0,223120107
2193,1300901,3,30010003,1,2,0,223120107
2194,1301001,3,30010003,1,2,0,223120107
2195,1301101,3,30010003,1,2,0,223120107
2196,1301201,3,30010003,1,2,0,223120107
2197,1301301,3,30010003,1,2,0,223120107
2198,1301401,3,30010003,1,2,0,223120107
2199,1301501,3,30010003,1,2,0,223120107
2200,1301601,3,30010003,1,2,0,223120107
2201,1301701,3,30010003,1,2,0,223120107
2202,1301801,3,30010003,1,2,0,223120107
2203,1301901,3,30010003,1,2,0,223120107
2204,1302001,3,30010003,1,2,0,223120107
2205,1302101,3,30010003,1,2,0,223120107
2206,1302201,3,30010003,1,2,0,223120107
2207,1302301,3,30010003,1,2,0,223120107
2208,1302401,3,30010003,1,2,0,223120107
2209,1302501,3,30010003,1,2,0,223120107
2210,1302601,3,30010003,1,2,0,223120107
2211,1302701,3,30010003,1,2,0,223120107
2212,1302801,3,30010003,1,2,0,223120107
2213,1302901,3,30010003,1,2,0,223120107
2214,1303001,3,30010003,1,2,0,223120107
2215,1303101,3,30010003,1,2,0,223120107
2216,1303201,3,30010003,1,2,0,223120107
2217,1303401,3,30010003,1,2,0,223120107
2218,1303501,3,30010003,1,2,0,223120107
2219,1303601,3,30010003,1,2,0,223120107
2220,1303701,3,30010003,1,2,0,223120107
2221,1303801,3,30010003,1,2,0,223120107
2222,1303901,3,30010003,1,2,0,223120107
2223,1304001,3,30010003,1,2,0,223120107
2224,1304101,3,30010003,1,2,0,223120107
2225,1304201,3,30010003,1,2,0,223120107
2226,1304301,3,30010003,1,2,0,223120107
2227,1304401,3,30010003,1,2,0,223120107
2228,1304501,3,30010003,1,2,0,223120107
2229,1304601,3,30010003,1,2,0,223120107
2230,1304701,3,30010003,1,2,0,223120107
2231,1304801,3,30010003,1,2,0,223120107
2232,1304901,3,30010003,1,2,0,223120107
2233,1305001,3,30010003,1,2,0,223120107
2234,1305101,3,30010003,1,2,0,223120107
2235,1305201,3,30010003,1,2,0,223120107
2236,1305301,3,30010003,1,2,0,223120107
2237,1305401,3,30010003,1,2,0,223120107
2238,1305501,3,30010003,1,2,0,223120107
2239,1305601,3,30010003,1,2,0,223120107
2240,1305701,3,30010003,1,2,0,223120107
2241,1305801,3,30010003,1,2,0,223120107
2242,1305901,3,30010003,1,2,0,223120107
2243,1306001,3,30010003,1,2,0,223120107
2244,1306101,3,30010003,1,2,0,223120107
2245,1306201,3,30010003,1,2,0,223120107
2246,1306301,3,30010003,1,2,0,223120107
2247,1306401,3,30010003,1,2,0,223120107
2248,1306501,3,30010003,1,2,0,223120107
2249,1306601,3,30010003,1,2,0,223120107
2250,1306701,3,30010003,1,2,0,223120107
2251,1306801,3,30010003,1,2,0,223120107
2252,1306901,3,30010003,1,2,0,223120107
2253,1307001,3,30010003,1,2,0,223120107
2254,1307101,3,30010003,1,2,0,223120107
2255,1307201,3,30010003,1,2,0,223120107
2256,1307301,3,30010003,1,2,0,223120107
2257,1307401,3,30010003,1,2,0,223120107
2258,1307501,3,30010003,1,2,0,223120107
2259,1307601,3,30010003,1,2,0,223120107
2260,1307701,3,30010003,1,2,0,223120107
2261,1307801,3,30010003,1,2,0,223120107
2262,1307901,3,30010003,1,2,0,223120107
2263,1308001,3,30010003,1,2,0,223120107
2264,1308101,3,30010003,1,2,0,223120107
2265,1308201,3,30010003,1,2,0,223120107
2266,1308301,3,30010003,1,2,0,223120107
2267,1308401,3,30010003,1,2,0,223120107
2268,1308501,3,30010003,1,2,0,223120107
2269,1308601,3,30010003,1,2,0,223120107
2270,1308701,3,30010003,1,2,0,223120107
2271,1308801,3,30010003,1,2,0,223120107
2272,1308901,3,30010003,1,2,0,223120107
2273,1309001,3,30010003,1,2,0,223120107
2274,1309101,3,30010003,1,2,0,223120107
2275,1309201,3,30010003,1,2,0,223120107
2276,1309401,3,30010003,1,2,0,223120107
2277,1309501,3,30010003,1,2,0,223120107
2278,1309601,3,30010003,1,2,0,223120107
2279,1309701,3,30010003,1,2,0,223120107
2280,1309801,3,30010003,1,2,0,223120107
2281,1309901,3,30010003,1,2,0,223120107
2282,1310001,3,30010003,1,2,0,223120107
2283,1310101,3,30010003,1,2,0,223120107
2284,1310201,3,30010003,1,2,0,223120107
2285,1310301,3,30010003,1,2,0,223120107
2286,1310401,3,30010003,1,2,0,223120107
2287,1310501,3,30010003,1,2,0,223120107
2288,1310601,3,30010003,1,2,0,223120107
2289,1310701,3,30010003,1,2,0,223120107
2290,1310801,3,30010003,1,2,0,223120107
2291,1310901,3,30010003,1,2,0,223120107
2292,1311001,3,30010003,1,2,0,223120107
2293,1311101,3,30010003,1,2,0,223120107
2294,1311201,3,30010003,1,2,0,223120107
2295,1311301,3,30010003,1,2,0,223120107
2296,1311401,3,30010003,1,2,0,223120107
2297,1311501,3,30010003,1,2,0,223120107
2298,1311601,3,30010003,1,2,0,223120107
2299,1311701,3,30010003,1,2,0,223120107
2300,1311801,3,30010003,1,2,0,223120107
2301,1311901,3,30010003,1,2,0,223120107
2302,1312101,3,30010003,1,2,0,223120107
2303,1312201,3,30010003,1,2,0,223120107
2304,1312301,3,30010003,1,2,0,223120107
2305,1312401,3,30010003,1,2,0,223120107
2306,1312501,3,30010003,1,2,0,223120107
2307,1312601,3,30010003,1,2,0,223120107
2308,1312701,3,30010003,1,2,0,223120107
2309,1312801,3,30010003,1,2,0,223120107
2310,1312901,3,30010003,1,2,0,223120107
2311,1313401,3,30010003,1,2,0,223120107
2312,1313501,3,30010003,1,2,0,223120107
2313,1313601,3,30010003,1,2,0,223120107
2314,1313701,3,30010003,1,2,0,223120107
2315,1313801,3,30010003,1,2,0,223120107
2316,1313901,3,30010003,1,2,0,223120107
2317,1314001,3,30010003,1,2,0,223120107
2318,1314101,3,30010003,1,2,0,223120107
2319,1314201,3,30010003,1,2,0,223120107
2320,1314301,3,30010003,1,2,0,223120107
2321,1314401,3,30010003,1,2,0,223120107
2322,1314501,3,30010003,1,2,0,223120107
2323,1314601,3,30010003,1,2,0,223120107
2324,1314701,3,30010003,1,2,0,223120107
2325,1314801,3,30010003,1,2,0,223120107
2326,1314901,3,30010003,1,2,0,223120107
2327,1315001,3,30010003,1,2,0,223120107
2328,1315101,3,30010003,1,2,0,223120107
2329,1315201,3,30010003,1,2,0,223120107
2330,1315301,3,30010003,1,2,0,223120107
2331,1400101,3,30010003,1,2,0,223120107
2332,1400201,3,30010003,1,2,0,223120107
2333,1400301,3,30010003,1,2,0,223120107
2334,1400401,3,30010003,1,2,0,223120107
2335,1400501,3,30010003,1,2,0,223120107
2336,1400601,3,30010003,1,2,0,223120107
2337,1400701,3,30010003,1,2,0,223120107
2338,1400801,3,30010003,1,2,0,223120107
2339,1400901,3,30010003,1,2,0,223120107
2340,1401001,3,30010003,1,2,0,223120107
2341,1401101,3,30010003,1,2,0,223120107
2342,1401201,3,30010003,1,2,0,223120107
2343,1401301,3,30010003,1,2,0,223120107
2344,1401401,3,30010003,1,2,0,223120107
2345,1401501,3,30010003,1,2,0,223120107
2346,1401601,3,30010003,1,2,0,223120107
2347,1401701,3,30010003,1,2,0,223120107
2348,1401801,3,30010003,1,2,0,223120107
2349,1401901,3,30010003,1,2,0,223120107
2350,1402001,3,30010003,1,2,0,223120107
2351,1402101,3,30010003,1,2,0,223120107
2352,1402201,3,30010003,1,2,0,223120107
2353,1402301,3,30010003,1,2,0,223120107
2354,1402401,3,30010003,1,2,0,223120107
2355,1402501,3,30010003,1,2,0,223120107
2356,1402601,3,30010003,1,2,0,223120107
2357,1402701,3,30010003,1,2,0,223120107
2358,1402801,3,30010003,1,2,0,223120107
2359,1403001,3,30010003,1,2,0,223120107
2360,1403101,3,30010003,1,2,0,223120107
2361,1403201,3,30010003,1,2,0,223120107
2362,1403301,3,30010003,1,2,0,223120107
2363,1403401,3,30010003,1,2,0,223120107
2364,1403501,3,30010003,1,2,0,223120107
2365,1403601,3,30010003,1,2,0,223120107
2366,1403701,3,30010003,1,2,0,223120107
2367,1403801,3,30010003,1,2,0,223120107
2368,1403901,3,30010003,1,2,0,223120107
2369,1404001,3,30010003,1,2,0,223120107
2370,1404101,3,30010003,1,2,0,223120107
2371,1404201,3,30010003,1,2,0,223120107
2372,1404301,3,30010003,1,2,0,223120107
2373,1404401,3,30010003,1,2,0,223120107
2374,1404501,3,30010003,1,2,0,223120107
2375,1404601,3,30010003,1,2,0,223120107
2376,1404701,3,30010003,1,2,0,223120107
2377,1404801,3,30010003,1,2,0,223120107
2378,1404901,3,30010003,1,2,0,223120107
2379,1405001,3,30010003,1,2,0,223120107
2380,1405101,3,30010003,1,2,0,223120107
2381,1405201,3,30010003,1,2,0,223120107
2382,1405301,3,30010003,1,2,0,223120107
2383,1405401,3,30010003,1,2,0,223120107
2384,1405501,3,30010003,1,2,0,223120107
2385,1405601,3,30010003,1,2,0,223120107
2386,1405701,3,30010003,1,2,0,223120107
2387,1405901,3,30010003,1,2,0,223120107
2388,1406001,3,30010003,1,2,0,223120107
2389,1406101,3,30010003,1,2,0,223120107
2390,1406401,3,30010003,1,2,0,223120107
2391,1406501,3,30010003,1,2,0,223120107
2392,1406601,3,30010003,1,2,0,223120107
2393,1406701,3,30010003,1,2,0,223120107
2394,1406801,3,30010003,1,2,0,223120107
2395,1406901,3,30010003,1,2,0,223120107
2396,1407101,3,30010003,1,2,0,223120107
2397,1407301,3,30010003,1,2,0,223120107
2398,1407401,3,30010003,1,2,0,223120107
2399,1407501,3,30010003,1,2,0,223120107
2400,1407601,3,30010003,1,2,0,223120107
2401,1407701,3,30010003,1,2,0,223120107
2402,1407801,3,30010003,1,2,0,223120107
2403,1407901,3,30010003,1,2,0,223120107
2404,1408001,3,30010003,1,2,0,223120107
2405,1408101,3,30010003,1,2,0,223120107
2406,1408201,3,30010003,1,2,0,223120107
2407,1408301,3,30010003,1,2,0,223120107
2408,1408401,3,30010003,1,2,0,223120107
2409,1408501,3,30010003,1,2,0,223120107
2410,1408601,3,30010003,1,2,0,223120107
2411,1408701,3,30010003,1,2,0,223120107
2412,1408801,3,30010003,1,2,0,223120107
2413,1408901,3,30010003,1,2,0,223120107
2414,1409001,3,30010003,1,2,0,223120107
2415,1409101,3,30010003,1,2,0,223120107
2416,1409201,3,30010003,1,2,0,223120107
2417,1409401,3,30010003,1,2,0,223120107
2418,1409501,3,30010003,1,2,0,223120107
2419,1409601,3,30010003,1,2,0,223120107
2420,1409701,3,30010003,1,2,0,223120107
2421,1409801,3,30010003,1,2,0,223120107
2422,1409901,3,30010003,1,2,0,223120107
2423,1410001,3,30010003,1,2,0,223120107
2424,1410101,3,30010003,1,2,0,223120107
2425,1410201,3,30010003,1,2,0,223120107
2426,1410301,3,30010003,1,2,0,223120107
2427,1410401,3,30010003,1,2,0,223120107
2428,1410501,3,30010003,1,2,0,223120107
2429,1410601,3,30010003,1,2,0,223120107
2430,1410701,3,30010003,1,2,0,223120107
2431,1410801,3,30010003,1,2,0,223120107
2432,1411001,3,30010003,1,2,0,223120107
2433,1411101,3,30010003,1,2,0,223120107
2434,1411201,3,30010003,1,2,0,223120107
2435,1411301,3,30010003,1,2,0,223120107
2436,1411401,3,30010003,1,2,0,223120107
2437,1411501,3,30010003,1,2,0,223120107
2438,1411601,3,30010003,1,2,0,223120107
2439,1500101,3,30010003,1,2,0,223120107
2440,1500201,3,30010003,1,2,0,223120107
2441,1500301,3,30010003,1,2,0,223120107
2442,1500401,3,30010003,1,2,0,223120107
2443,1500501,3,30010003,1,2,0,223120107
2444,1500601,3,30010003,1,2,0,223120107
2445,1500701,3,30010003,1,2,0,223120107
2446,1500801,3,30010003,1,2,0,223120107
2447,1500901,3,30010003,1,2,0,223120107
2448,1501001,3,30010003,1,2,0,223120107
2449,1501101,3,30010003,1,2,0,223120107
2450,1501201,3,30010003,1,2,0,223120107
2451,1501301,3,30010003,1,2,0,223120107
2452,1501401,3,30010003,1,2,0,223120107
2453,1501501,3,30010003,1,2,0,223120107
2454,1501601,3,30010003,1,2,0,223120107
2455,1501701,3,30010003,1,2,0,223120107
2456,1501801,3,30010003,1,2,0,223120107
2457,1501901,3,30010003,1,2,0,223120107
2458,1502001,3,30010003,1,2,0,223120107
2459,1502101,3,30010003,1,2,0,223120107
2460,1600101,3,30010003,1,2,0,223120107
2461,1600201,3,30010003,1,2,0,223120107
2462,1600301,3,30010003,1,2,0,223120107
2463,1600401,3,30010003,1,2,0,223120107
2464,1600501,3,30010003,1,2,0,223120107
2465,1600601,3,30010003,1,2,0,223120107
2466,1600701,3,30010003,1,2,0,223120107
2467,1600801,3,30010003,1,2,0,223120107
2468,1600901,3,30010003,1,2,0,223120107
2469,1601001,3,30010003,1,2,0,223120107
2470,1900101,3,30010003,1,2,0,223120107
2471,1900201,3,30010003,1,2,0,223120107
2472,1900301,3,30010003,1,2,0,223120107
2473,1900401,3,30010003,1,2,0,223120107
2474,1900501,3,30010003,1,2,0,223120107
2475,1900601,3,30010003,1,2,0,223120107
2476,1900701,3,30010003,1,2,0,223120107
2477,1900801,3,30010003,1,2,0,223120107
2478,1900901,3,30010003,1,2,0,223120107
2479,1901001,3,30010003,1,2,0,223120107
2480,1901101,3,30010003,1,2,0,223120107
2481,1901201,3,30010003,1,2,0,223120107
2482,1901301,3,30010003,1,2,0,223120107
2483,1901401,3,30010003,1,2,0,223120107
2484,1901501,3,30010003,1,2,0,223120107
2485,1901601,3,30010003,1,2,0,223120107
2486,1901701,3,30010003,1,2,0,223120107
2487,1901801,3,30010003,1,2,0,223120107
2488,1901901,3,30010003,1,2,0,223120107
2489,1902001,3,30010003,1,2,0,223120107
2490,1902101,3,30010003,1,2,0,223120107
2491,1902201,3,30010003,1,2,0,223120107
2492,1902301,3,30010003,1,2,0,223120107
2493,1902401,3,30010003,1,2,0,223120107
2494,1902501,3,30010003,1,2,0,223120107
2495,1902601,3,30010003,1,2,0,223120107
2496,1902701,3,30010003,1,2,0,223120107
2497,1902801,3,30010003,1,2,0,223120107
2498,1902901,3,30010003,1,2,0,223120107
2499,1903001,3,30010003,1,2,0,223120107
2500,1903101,3,30010003,1,2,0,223120107
2501,1903201,3,30010003,1,2,0,223120107
2502,1502501,3,30010003,1,2,0,223120107
2503,1502601,3,30010003,1,2,0,223120107
2504,1502901,3,30010003,1,2,0,223120107
2505,1503101,3,30010003,1,2,0,223120107
2506,1502201,3,30010003,1,2,0,223120505
2507,1502301,3,30010003,1,2,0,223120505
2508,1601101,3,30010003,1,2,0,223121803
2509,1601201,3,30010003,1,2,0,223121803
2510,1315401,1,1,60,0,1,224010111
2511,1315401,3,19100001,1,1,100,224010111
2512,1315501,1,1,60,0,1,224010111
2513,1315501,3,19100001,1,1,100,224010111
2514,1411701,1,1,60,0,1,224012006
2515,1411701,3,19100001,1,1,100,224012006
2516,1411801,1,1,60,0,1,224012006
2517,1411801,3,19100001,1,1,100,224012006
2518,1502401,1,1,60,0,1,224011107
2519,1502401,3,19100001,1,1,100,224011107
2520,1502701,1,1,60,0,1,224011107
2521,1502701,3,19100001,1,1,100,224011107
2522,1502801,1,1,60,0,1,224011107
2523,1502801,3,19100001,1,1,100,224011107
2524,1503001,1,1,60,0,1,224011107
2525,1503001,3,19100001,1,1,100,224011107
2526,1411901,1,1,60,0,1,224021202
2527,1411901,3,19100001,1,1,100,224021202
