_id,_masterCharacterId,_name,_type,_masterSkillCenterId,_masterSkillId,_rarity,_hp,_smile,_cool,_pure,_illustId,_evolveIllustId,_masterCardLevelId,_uniqueBackgroundFileName,_evolveUniqueBackgroundFileName,_getCategory,_masterCardSysVoiceId,_albumUnitMId,_priority,_masterReleaseLabelId
60070001,6007,Mechanic,2,200003,60070001,2,3,3466,3455,4763,06007_0001_00,06007_0001_01,2,b_card_0099,b_card_0108,1,60070001,0,1,223121403
60080001,6008,Zoologist,1,100003,60080001,2,3,4824,3466,3394,06008_0001_00,06008_0001_01,2,b_card_0100,b_card_0109,1,60080001,0,1,223121403
60090001,6009,Descendant of the Demon King,3,300003,60090001,2,3,3710,4628,3346,06009_0001_00,06009_0001_01,2,b_card_0101,b_card_0110,1,60090001,0,1,223121403
20010018,2001,A Lively Town!,1,100003,20010018,2,3,4602,3530,3552,02001_0018_00,02001_0018_01,2,,,0,0,0,1,223120806
20010019,2001,First Sunrise from the Sea,1,100003,20010019,3,4,5061,4288,4041,02001_0019_00,02001_0019_01,3,,,2,20010019,0,1,223123106
30010015,3001,Onto a New Stage,2,200003,30010015,2,3,3574,3432,4678,03001_0015_00,03001_0015_01,2,,,0,0,0,1,223120906
30010017,3001,Open Wide!,2,200003,30010017,3,4,4347,4019,5102,03001_0017_00,03001_0017_01,3,,,2,30010017,0,1,224013106
30010018,3001,Trying Out Flower Arranging!,1,100004,30010018,3,4,5610,4010,3926,03001_0018_00,03001_0018_01,3,,,1,30010018,0,1,224030108
30010019,3001,Won't You Stay With Me?,1,100004,30010019,3,4,5114,4065,4289,03001_0019_00,03001_0019_01,3,,,4,0,1000,1,224020903
40010015,4001,A Hunch of an Encounter,3,300003,40010015,2,3,3436,4683,3565,04001_0015_00,04001_0015_01,2,,,0,0,0,1,223121003
40010016,4001,Sorry To Keep You Waiting,1,100003,40010016,2,3,5022,3351,3357,04001_0016_00,04001_0016_01,2,,,4,0,0,1,224020102
