_id,_title,_detail,_type,_parentMasterMissionId,_conditionType,_conditionValues,_conditionNumber,_masterMissionRewardId,_priority,_masterReleaseLabelId
3100252,Complete 220 live shows.,Complete 220 live shows.,18,0,5,,220,133100252,968,224020106
3100253,Complete 230 live shows.,Complete 230 live shows.,18,0,5,,230,133100253,967,224020106
3100254,Complete 240 live shows.,Complete 240 live shows.,18,0,5,,240,133100254,966,224020106
3100255,Clear 250 live shows.,Clear 250 live shows.,18,0,5,,250,133100255,965,224020106
3100256,Complete 260 live shows.,Complete 260 live shows.,18,0,5,,260,133100256,964,224020106
3100257,Complete 270 live shows.,Complete 270 live shows.,18,0,5,,270,133100257,963,224020106
3100258,Complete 280 live shows.,Complete 280 live shows.,18,0,5,,280,133100258,962,224020106
3100259,Complete 290 live shows.,Complete 290 live shows.,18,0,5,,290,133100259,961,224020106
3100260,Clear 300 live shows.,Clear 300 live shows.,18,0,5,,300,133100260,960,224020106
3100261,Accomplish a FULL COMBO 5 times in live shows on NORMAL difficulty or higher.,Accomplish a FULL COMBO 5 times in live shows on NORMAL difficulty or higher.,18,0,9,1,5,133100261,959,224020106
3100262,Accomplish a FULL COMBO 10 times in live shows on NORMAL difficulty or higher.,Accomplish a FULL COMBO 10 times in live shows on NORMAL difficulty or higher.,18,0,9,1,10,133100262,958,224020106
3100263,Accomplish a FULL COMBO 15 times in live shows on NORMAL difficulty or higher.,Accomplish a FULL COMBO 15 times in live shows on NORMAL difficulty or higher.,18,0,9,1,15,133100263,957,224020106
3100264,Accomplish a FULL COMBO 20 times in live shows on NORMAL difficulty or higher.,Accomplish a FULL COMBO 20 times in live shows on NORMAL difficulty or higher.,18,0,9,1,20,133100264,956,224020106
3100265,Accomplish a FULL COMBO 25 times in live shows on NORMAL difficulty or higher.,Accomplish a FULL COMBO 25 times in live shows on NORMAL difficulty or higher.,18,0,9,1,25,133100265,955,224020106
3100266,Accomplish a FULL COMBO 30 times in live shows on NORMAL difficulty or higher.,Accomplish a FULL COMBO 30 times in live shows on NORMAL difficulty or higher.,18,0,9,1,30,133100266,954,224020106
3100267,Complete songs from Love Live! 5 times.,Complete songs from Love Live! 5 times.,18,0,73,1,5,133100267,953,224020106
3100268,Complete a song from Love Live! 10 times.,Complete a song from Love Live! 10 times.,18,0,73,1,10,133100268,952,224020106
3100269,Complete songs from Love Live! 20 times.,Complete songs from Love Live! 20 times.,18,0,73,1,20,133100269,951,224020106
3100270,Complete songs from Love Live! 30 times.,Complete songs from Love Live! 30 times.,18,0,73,1,30,133100270,950,224020106
3100271,Complete songs from Love Live! 40 times.,Complete songs from Love Live! 40 times.,18,0,73,1,40,133100271,949,224020106
3100272,Complete songs from Love Live! 50 times.,Complete songs from Love Live! 50 times.,18,0,73,1,50,133100272,948,224020106
3100273,Complete songs from Love Live! 60 times.,Complete songs from Love Live! 60 times.,18,0,73,1,60,133100273,947,224020106
3100274,Complete songs from Love Live! Sunshine!! 5 times.,Complete songs from Love Live! Sunshine!! 5 times.,18,0,73,2,5,133100274,946,224020106
3100275,Complete songs from Love Live! Sunshine!! 10 times.,Complete songs from Love Live! Sunshine!! 10 times.,18,0,73,2,10,133100275,945,224020106
3100276,Complete songs from Love Live! Sunshine!! 20 times.,Complete songs from Love Live! Sunshine!! 20 times.,18,0,73,2,20,133100276,944,224020106
3100277,Complete songs from Love Live! Sunshine!! 30 times.,Complete songs from Love Live! Sunshine!! 30 times.,18,0,73,2,30,133100277,943,224020106
3100278,Complete songs from Love Live! Sunshine!! 40 times.,Complete songs from Love Live! Sunshine!! 40 times.,18,0,73,2,40,133100278,942,224020106
3100279,Complete songs from Love Live! Sunshine!! 50 times.,Complete songs from Love Live! Sunshine!! 50 times.,18,0,73,2,50,133100279,941,224020106
3100280,Complete songs from Love Live! Sunshine!! 60 times.,Complete songs from Love Live! Sunshine!! 60 times.,18,0,73,2,60,133100280,940,224020106
3100281,Complete songs from Love Live! Nijigasaki High School Idol Club songs 5 times.,Complete songs from Love Live! Nijigasaki High School Idol Club songs 5 times.,18,0,73,3,5,133100281,939,224020106
3100282,Complete songs from Love Live! Nijigasaki High School Idol Club songs 10 times.,Complete songs from Love Live! Nijigasaki High School Idol Club songs 10 times.,18,0,73,3,10,133100282,938,224020106
3100283,Complete songs from Love Live! Nijigasaki High School Idol Club songs 20 times.,Complete songs from Love Live! Nijigasaki High School Idol Club songs 20 times.,18,0,73,3,20,133100283,937,224020106
3100284,Complete songs from Love Live! Nijigasaki High School Idol Club songs 30 times.,Complete songs from Love Live! Nijigasaki High School Idol Club songs 30 times.,18,0,73,3,30,133100284,936,224020106
3100285,Complete songs from Love Live! Nijigasaki High School Idol Club songs 40 times.,Complete songs from Love Live! Nijigasaki High School Idol Club songs 40 times.,18,0,73,3,40,133100285,935,224020106
3100286,Complete songs from Love Live! Nijigasaki High School Idol Club songs 50 times.,Complete songs from Love Live! Nijigasaki High School Idol Club songs 50 times.,18,0,73,3,50,133100286,934,224020106
3100287,Complete songs from Love Live! Nijigasaki High School Idol Club songs 60 times.,Complete songs from Love Live! Nijigasaki High School Idol Club songs 60 times.,18,0,73,3,60,133100287,933,224020106
3100288,Complete songs from Love Live! Superstar!! 5 times.,Complete songs from Love Live! Superstar!! 5 times.,18,0,73,4,5,133100288,932,224020106
3100289,Complete songs from Love Live! Superstar!! 10 times.,Complete songs from Love Live! Superstar!! 10 times.,18,0,73,4,10,133100289,931,224020106
3100290,Complete songs from Love Live! Superstar!! 20 times.,Complete songs from Love Live! Superstar!! 20 times.,18,0,73,4,20,133100290,930,224020106
3100291,Complete songs from Love Live! Superstar!! 30 times.,Complete songs from Love Live! Superstar!! 30 times.,18,0,73,4,30,133100291,929,224020106
3100292,Complete songs from Love Live! Superstar!! 40 times.,Complete songs from Love Live! Superstar!! 40 times.,18,0,73,4,40,133100292,928,224020106
3100293,Complete songs from Love Live! Superstar!! 50 times.,Complete songs from Love Live! Superstar!! 50 times.,18,0,73,4,50,133100293,927,224020106
3100294,Complete songs from Love Live! Superstar!! 60 times.,Complete songs from Love Live! Superstar!! 60 times.,18,0,73,4,60,133100294,926,224020106
3100295,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 5 times.,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 5 times.,18,0,73,5,5,133100295,925,224020106
3100296,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 10 times.,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 10 times.,18,0,73,5,10,133100296,924,224020106
3100297,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 20 times.,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 20 times.,18,0,73,5,20,133100297,923,224020106
3100298,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 30 times.,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 30 times.,18,0,73,5,30,133100298,922,224020106
3100299,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 40 times.,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 40 times.,18,0,73,5,40,133100299,921,224020106
3100300,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 50 times.,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 50 times.,18,0,73,5,50,133100300,920,224020106
3100301,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 60 times.,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 60 times.,18,0,73,5,60,133100301,919,224020106
3100302,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 5 times.,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 5 times.,18,0,73,7,5,133100302,918,224020106
3100303,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 10 times.,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 10 times.,18,0,73,7,10,133100303,917,224020106
3100304,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 15 times.,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 15 times.,18,0,73,7,15,133100304,916,224020106
3100305,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 20 times.,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 20 times.,18,0,73,7,20,133100305,915,224020106
3100306,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 25 times.,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 25 times.,18,0,73,7,25,133100306,914,224020106
3300123,Clear a live show.,Clear a live show.,20,0,5,,1,133300123,999,223120802
3300124,Clear 2 live shows.,Clear 2 live shows.,20,0,5,,2,133300124,998,223120802
3300125,Clear 3 live shows.,Clear 3 live shows.,20,0,5,,3,133300125,997,223120802
3300126,Clear 4 live shows.,Clear 4 live shows.,20,0,5,,4,133300126,996,223120802
3300127,Clear 5 live shows.,Clear 5 live shows.,20,0,5,,5,133300127,995,223120802
3300128,Clear 6 live shows.,Clear 6 live shows.,20,0,5,,6,133300128,994,223120802
3300129,Clear 8 live shows.,Clear 8 live shows.,20,0,5,,8,133300129,993,223120802
3300130,Clear 10 live shows.,Clear 10 live shows.,20,0,5,,10,133300130,992,223120802
3300131,Clear 12 live shows.,Clear 12 live shows.,20,0,5,,12,133300131,991,223120802
3300132,Complete 15 live shows.,Complete 15 live shows.,20,0,5,,15,133300132,990,223120802
3300133,Clear 18 live shows.,Clear 18 live shows.,20,0,5,,18,133300133,989,223120802
3300134,Complete 21 live shows.,Complete 21 live shows.,20,0,5,,21,133300134,988,223120802
3300135,Complete 24 live shows.,Complete 24 live shows.,20,0,5,,24,133300135,987,223120802
3300136,Complete 27 live shows.,Complete 27 live shows.,20,0,5,,27,133300136,986,223120802
3300137,Clear 30 live shows.,Clear 30 live shows.,20,0,5,,30,133300137,985,223120802
3300138,Complete 33 live shows.,Complete 33 live shows.,20,0,5,,33,133300138,984,223120802
3300139,Complete 36 live shows.,Complete 36 live shows.,20,0,5,,36,133300139,983,223120802
3300140,Clear 40 live shows.,Clear 40 live shows.,20,0,5,,40,133300140,982,223120802
3300141,Complete 45 live shows.,Complete 45 live shows.,20,0,5,,45,133300141,981,223120802
3300142,Clear 50 live shows.,Clear 50 live shows.,20,0,5,,50,133300142,980,223120802
3300143,Complete 55 live shows.,Complete 55 live shows.,20,0,5,,55,133300143,979,223120802
3300144,Clear 60 live shows.,Clear 60 live shows.,20,0,5,,60,133300144,978,223120802
3300145,Complete 65 live shows.,Complete 65 live shows.,20,0,5,,65,133300145,977,223120802
3300146,Clear 70 live shows.,Clear 70 live shows.,20,0,5,,70,133300146,976,223120802
3300147,Complete 75 live shows.,Complete 75 live shows.,20,0,5,,75,133300147,975,223120802
3300148,Clear 80 live shows.,Clear 80 live shows.,20,0,5,,80,133300148,974,223120802
3300149,Complete 85 live shows.,Complete 85 live shows.,20,0,5,,85,133300149,973,223120802
3300150,Clear 90 live shows.,Clear 90 live shows.,20,0,5,,90,133300150,972,223120802
3300151,Complete 95 live shows.,Complete 95 live shows.,20,0,5,,95,133300151,971,223120802
3300152,Clear 100 live shows.,Clear 100 live shows.,20,0,5,,100,133300152,970,223120802
3300153,Complete 105 live shows.,Complete 105 live shows.,20,0,5,,105,133300153,969,223120802
3300154,Complete 110 live shows.,Complete 110 live shows.,20,0,5,,110,133300154,968,223120802
3300155,Complete 115 live shows.,Complete 115 live shows.,20,0,5,,115,133300155,967,223120802
3300156,Complete 120 live shows.,Complete 120 live shows.,20,0,5,,120,133300156,966,223120802
3300157,Clear 125 live shows.,Clear 125 live shows.,20,0,5,,125,133300157,965,223120802
3300158,Complete 130 live shows.,Complete 130 live shows.,20,0,5,,130,133300158,964,223120802
3300159,Complete 135 live shows.,Complete 135 live shows.,20,0,5,,135,133300159,963,223120802
3300160,Complete 140 live shows.,Complete 140 live shows.,20,0,5,,140,133300160,962,223120802
3300161,Complete 145 live shows.,Complete 145 live shows.,20,0,5,,145,133300161,961,223120802
3300162,Clear 150 live shows.,Clear 150 live shows.,20,0,5,,150,133300162,960,223120802
3300163,Accomplish a FULL COMBO in a live show on NORMAL difficulty or higher.,Accomplish a FULL COMBO in a live show on NORMAL difficulty or higher.,20,0,9,1,1,133300163,959,223120802
3300164,Accomplish a FULL COMBO 3 times in live shows on NORMAL difficulty or higher.,Accomplish a FULL COMBO 3 times in live shows on NORMAL difficulty or higher.,20,0,9,1,3,133300164,958,223120802
3300165,Accomplish a FULL COMBO 6 times in a live show at NORMAL difficulty or higher.,Accomplish a FULL COMBO 6 times in a live show at NORMAL difficulty or higher.,20,0,9,1,6,133300165,957,223120802
3300166,Accomplish a FULL COMBO 9 times in a live show at NORMAL difficulty or higher.,Accomplish a FULL COMBO 9 times in a live show at NORMAL difficulty or higher.,20,0,9,1,9,133300166,956,223120802
3300167,Accomplish a FULL COMBO 12 times in a live show at NORMAL difficulty or higher.,Accomplish a FULL COMBO 12 times in a live show at NORMAL difficulty or higher.,20,0,9,1,12,133300167,955,223120802
3300168,Accomplish a FULL COMBO 15 times in live shows on NORMAL difficulty or higher.,Accomplish a FULL COMBO 15 times in live shows on NORMAL difficulty or higher.,20,0,9,1,15,133300168,954,223120802
3300169,Complete songs from Love Live! 5 times.,Complete songs from Love Live! 5 times.,20,0,73,1,5,133300169,953,223120802
3300170,Complete a song from Love Live! 10 times.,Complete a song from Love Live! 10 times.,20,0,73,1,10,133300170,952,223120802
3300171,Complete songs from Love Live! 15 times.,Complete songs from Love Live! 15 times.,20,0,73,1,15,133300171,951,223120802
3300172,Complete songs from Love Live! 20 times.,Complete songs from Love Live! 20 times.,20,0,73,1,20,133300172,950,223120802
3300173,Complete songs from Love Live! 30 times.,Complete songs from Love Live! 30 times.,20,0,73,1,30,133300173,949,223120802
3300174,Complete songs from Love Live! Sunshine!! 5 times.,Complete songs from Love Live! Sunshine!! 5 times.,20,0,73,2,5,133300174,948,223120802
3300175,Complete songs from Love Live! Sunshine!! 10 times.,Complete songs from Love Live! Sunshine!! 10 times.,20,0,73,2,10,133300175,947,223120802
3300176,Complete songs from Love Live! Sunshine!! 15 times.,Complete songs from Love Live! Sunshine!! 15 times.,20,0,73,2,15,133300176,946,223120802
3300177,Complete songs from Love Live! Sunshine!! 20 times.,Complete songs from Love Live! Sunshine!! 20 times.,20,0,73,2,20,133300177,945,223120802
3300178,Complete songs from Love Live! Sunshine!! 30 times.,Complete songs from Love Live! Sunshine!! 30 times.,20,0,73,2,30,133300178,944,223120802
3300179,Complete songs from Love Live! Nijigasaki High School Idol Club songs 5 times.,Complete songs from Love Live! Nijigasaki High School Idol Club songs 5 times.,20,0,73,3,5,133300179,943,223120802
3300180,Complete songs from Love Live! Nijigasaki High School Idol Club songs 10 times.,Complete songs from Love Live! Nijigasaki High School Idol Club songs 10 times.,20,0,73,3,10,133300180,942,223120802
3300181,Complete songs from Love Live! Nijigasaki High School Idol Club songs 15 times.,Complete songs from Love Live! Nijigasaki High School Idol Club songs 15 times.,20,0,73,3,15,133300181,941,223120802
3300182,Complete songs from Love Live! Nijigasaki High School Idol Club songs 20 times.,Complete songs from Love Live! Nijigasaki High School Idol Club songs 20 times.,20,0,73,3,20,133300182,940,223120802
3300183,Complete songs from Love Live! Nijigasaki High School Idol Club songs 30 times.,Complete songs from Love Live! Nijigasaki High School Idol Club songs 30 times.,20,0,73,3,30,133300183,939,223120802
3300184,Complete songs from Love Live! Superstar!! 5 times.,Complete songs from Love Live! Superstar!! 5 times.,20,0,73,4,5,133300184,938,223120802
3300185,Complete songs from Love Live! Superstar!! 10 times.,Complete songs from Love Live! Superstar!! 10 times.,20,0,73,4,10,133300185,937,223120802
3300186,Complete songs from Love Live! Superstar!! 15 times.,Complete songs from Love Live! Superstar!! 15 times.,20,0,73,4,15,133300186,936,223120802
3300187,Complete songs from Love Live! Superstar!! 20 times.,Complete songs from Love Live! Superstar!! 20 times.,20,0,73,4,20,133300187,935,223120802
3300188,Complete songs from Love Live! Superstar!! 30 times.,Complete songs from Love Live! Superstar!! 30 times.,20,0,73,4,30,133300188,934,223120802
3300189,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 5 times.,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 5 times.,20,0,73,5,5,133300189,933,223120802
3300190,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 10 times.,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 10 times.,20,0,73,5,10,133300190,932,223120802
3300191,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 15 times.,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 15 times.,20,0,73,5,15,133300191,931,223120802
3300192,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 20 times.,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 20 times.,20,0,73,5,20,133300192,930,223120802
3300193,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 30 times.,Complete songs from Love Live! Hasunosora Girls' High School Idol Club 30 times.,20,0,73,5,30,133300193,929,223120802
3300194,Complete a song from Yohane the Parhelion: Sunshine in the Mirror,Complete a song from Yohane the Parhelion: Sunshine in the Mirror,20,0,73,7,1,133300194,928,223120802
3300195,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 2 times.,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 2 times.,20,0,73,7,2,133300195,927,223120802
3300196,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 3 times.,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 3 times.,20,0,73,7,3,133300196,926,223120802
3300197,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 4 times.,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 4 times.,20,0,73,7,4,133300197,925,223120802
3300198,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 5 times.,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 5 times.,20,0,73,7,5,133300198,924,223120802
3300199,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 6 times.,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 6 times.,20,0,73,7,6,133300199,923,223120802
3300200,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 7 times.,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 7 times.,20,0,73,7,7,133300200,922,223120802
3300201,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 8 times.,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 8 times.,20,0,73,7,8,133300201,921,223120802
3300202,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 9 times.,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 9 times.,20,0,73,7,9,133300202,920,223120802
3300203,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 10 times.,Complete songs from Yohane the Parhelion: Sunshine in the Mirror 10 times.,20,0,73,7,10,133300203,919,223120802
3300307,"Achieve a score of 50,000 on the song ""Mogyutto ""Love"" de Sekkinchu!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Mogyutto ""Love"" de Sekkinchu!"" on NORMAL difficulty or higher.",20,0,42,"1109301,1,50000",1,133300307,999,224020101
3300308,"Achieve a score of 50,000 on the song ""Baby Maybe Koi no Button"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Baby Maybe Koi no Button"" on NORMAL difficulty or higher.",20,0,42,"1100801,1,50000",1,133300308,998,224020201
3300309,"Achieve a score of 50,000 on the song ""Arashi no Naka no Koi dakara"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Arashi no Naka no Koi dakara"" on NORMAL difficulty or higher.",20,0,42,"1112901,1,50000",1,133300309,997,224020301
3300310,"Achieve a score of 50,000 on the song ""Ruteshi Kisuki Shiteru"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Ruteshi Kisuki Shiteru"" on NORMAL difficulty or higher.",20,0,42,"1109701,1,50000",1,133300310,996,224020401
3300311,"Achieve a score of 50,000 on the song ""Aishiteru Banzai!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Aishiteru Banzai!"" on NORMAL difficulty or higher.",20,0,42,"1109801,1,50000",1,133300311,995,224020501
3300312,"Achieve a score of 50,000 on the song ""Love Marginal"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Love Marginal"" on NORMAL difficulty or higher.",20,0,42,"1102601,1,50000",1,133300312,994,224020601
3300313,"Achieve a score of 50,000 on the song ""Love Novels"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Love Novels"" on NORMAL difficulty or higher.",20,0,42,"1109601,1,50000",1,133300313,993,224020701
3300314,"Achieve a score of 50,000 on the song ""Shiranai Love * Oshiete Love"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Shiranai Love * Oshiete Love"" on NORMAL difficulty or higher.",20,0,42,"1111801,1,50000",1,133300314,992,224020801
3300315,"Achieve a score of 50,000 on the song ""Sweet & Sweet Holiday"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Sweet & Sweet Holiday"" on NORMAL difficulty or higher.",20,0,42,"1105801,1,50000",1,133300315,991,224020901
3300316,"Achieve a score of 50,000 on the song ""Cutie Panther"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Cutie Panther"" on NORMAL difficulty or higher.",20,0,42,"1101201,1,50000",1,133300316,990,224021003
3300317,"Achieve a score of 50,000 on the song ""Shunjo Romantic"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Shunjo Romantic"" on NORMAL difficulty or higher.",20,0,42,"1111401,1,50000",1,133300317,989,224021101
3300318,"Achieve a score of 50,000 on the song ""Puwa Puwa-O!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Puwa Puwa-O!"" on NORMAL difficulty or higher.",20,0,42,"1108901,1,50000",1,133300318,988,224021201
3300319,"Achieve a score of 50,000 on the song ""PSYCHIC FIRE"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""PSYCHIC FIRE"" on NORMAL difficulty or higher.",20,0,42,"1104101,1,50000",1,133300319,987,224021301
3300320,"Achieve a score of 50,000 on the song ""Binetsu kara Mystery"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Binetsu kara Mystery"" on NORMAL difficulty or higher.",20,0,42,"1112101,1,50000",1,133300320,986,224021401
3300321,"Achieve a score of 50,000 on the song ""Koini Naritai AQUARIUM"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Koini Naritai AQUARIUM"" on NORMAL difficulty or higher.",20,0,42,"1208801,1,50000",1,133300321,985,224020101
3300322,"Achieve a score of 50,000 on the song ""Shojo Ijo no Koi ga Shitai"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Shojo Ijo no Koi ga Shitai"" on NORMAL difficulty or higher.",20,0,42,"1204201,1,50000",1,133300322,984,224020201
3300323,"Achieve a score of 50,000 on the song ""JIMO-AI Dash!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""JIMO-AI Dash!"" on NORMAL difficulty or higher.",20,0,42,"1200501,1,50000",1,133300323,983,224020301
3300324,"Achieve a score of 50,000 on the song ""Mattete Aino Uta"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Mattete Aino Uta"" on NORMAL difficulty or higher.",20,0,42,"1209001,1,50000",1,133300324,982,224020401
3300325,"Achieve a score of 50,000 on the song ""“MY LIST” to you!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""“MY LIST” to you!"" on NORMAL difficulty or higher.",20,0,42,"1207601,1,50000",1,133300325,981,224020501
3300326,"Achieve a score of 50,000 on the song ""Kinmirai Happy End"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Kinmirai Happy End"" on NORMAL difficulty or higher.",20,0,42,"1203901,1,50000",1,133300326,980,224020601
3300327,"Achieve a score of 50,000 on the song ""Torikoriko PLEASE!!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Torikoriko PLEASE!!"" on NORMAL difficulty or higher.",20,0,42,"1209101,1,50000",1,133300327,979,224020701
3300328,"Achieve a score of 50,000 on the song ""Guilty Night, Guilty Kiss!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Guilty Night, Guilty Kiss!"" on NORMAL difficulty or higher.",20,0,42,"1210501,1,50000",1,133300328,978,224020801
3300329,"Achieve a score of 50,000 on the song ""Kodoku Teleport"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Kodoku Teleport"" on NORMAL difficulty or higher.",20,0,42,"1212901,1,50000",1,133300329,977,224020901
3300330,"Achieve a score of 50,000 on the song ""GALAXY HidE and SeeK"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""GALAXY HidE and SeeK"" on NORMAL difficulty or higher.",20,0,42,"1204301,1,50000",1,133300330,976,224021003
3300331,"Achieve a score of 50,000 on the song ""Nameless Love Song"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Nameless Love Song"" on NORMAL difficulty or higher.",20,0,42,"1214901,1,50000",1,133300331,975,224021101
3300332,"Achieve a score of 50,000 on the song ""Aru Hi...Eien Mitai ni!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Aru Hi...Eien Mitai ni!"" on NORMAL difficulty or higher.",20,0,42,"1215301,1,50000",1,133300332,974,224021201
3300333,"Achieve a score of 50,000 on the song ""Kuchu Renairon"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Kuchu Renairon"" on NORMAL difficulty or higher.",20,0,42,"1212701,1,50000",1,133300333,973,224021301
3300334,"Achieve a score of 50,000 on the song ""Deep Sea Cocoon"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Deep Sea Cocoon"" on NORMAL difficulty or higher.",20,0,42,"1214401,1,50000",1,133300334,972,224021401
3300335,"Achieve a score of 50,000 on the song ""Walking Dream"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Walking Dream"" on NORMAL difficulty or higher.",20,0,42,"1314301,1,50000",1,133300335,971,224020101
3300336,"Achieve a score of 50,000 on the song ""Senobi Shitatte"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Senobi Shitatte"" on NORMAL difficulty or higher.",20,0,42,"1314101,1,50000",1,133300336,970,224020201
3300337,"Achieve a score of 50,000 on the song ""Koakuma LOVE♡"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Koakuma LOVE♡"" on NORMAL difficulty or higher.",20,0,42,"1314401,1,50000",1,133300337,969,224020301
3300338,"Achieve a score of 50,000 on the song ""My Shadow"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""My Shadow"" on NORMAL difficulty or higher.",20,0,42,"1314501,1,50000",1,133300338,968,224020401
3300339,"Achieve a score of 50,000 on the song ""Request for U"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Request for U"" on NORMAL difficulty or higher.",20,0,42,"1314601,1,50000",1,133300339,967,224020501
3300340,"Achieve a score of 50,000 on the song ""Cooking with Love"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Cooking with Love"" on NORMAL difficulty or higher.",20,0,42,"1314201,1,50000",1,133300340,966,224020601
3300341,"Achieve a score of 50,000 on the song ""Cherry Bomb"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Cherry Bomb"" on NORMAL difficulty or higher.",20,0,42,"1314701,1,50000",1,133300341,965,224020701
3300342,"Achieve a score of 50,000 on the song ""Koisuru Sunflower"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Koisuru Sunflower"" on NORMAL difficulty or higher.",20,0,42,"1314801,1,50000",1,133300342,964,224020801
3300343,"Achieve a score of 50,000 on the song ""Watashi wa Magnet"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Watashi wa Magnet"" on NORMAL difficulty or higher.",20,0,42,"1314901,1,50000",1,133300343,963,224020901
