_id,_name,_shortName,_kana,_artist,_detailInfo,_dictionaryReference,_dictionaryComment,_bandCategory,_masterGroupId,_jacketImageName,_masterBgmId,_previewMasterBgmId,_locked,_obtainType,_isAcLevelMusic,_releaseDateTime,_masterReleaseLabelId
4033,Crescendo Yu・Ra,Crescendo Yu・Ra,Crescendo Yu・Ra,Keke Tang (C.V: Liyuu) and Ren Hazuki (C.V: Nagisa Aoyama),Lyrics: Junko Miyajima<br>Composition / Arrangement: Keita Miyoshi,,"A duo with Keke Tang and Ren Hazuki. The phrase ""yura yura"", meaning ""wavering"", describes a relationship wavering between friendship and something more. Fans love the back-and-forth segments and the cutting Shibuya-kei guitar riffs that brighten up the song from start to finish.<br>",4,499,jacket_4033,31004033,32004033,0,0,0,2022/02/25,1
4034,Kono Machi de Ima Kimi to,Kono Machi de Ima Kimi to,Kono Machi de Ima Kimi to,Liella!,Lyrics: Junko Miyajima<br>Composition: menma<br>Arrangement: Masaki Iehara,,"B-side with Mirai wa Kaze no you ni. The lyrics are all about friendship, and the hand-holding and arm-folding dance moves sync perfectly with the words. Every note from the sharp electric guitars is pure youthful fun. The title was used throughout Liella!'s nationwide 1st Live Tour. The girls were photographed during a certain segment during tour performances. Twenty-two pictures were taken across 11 different cities.<br>",4,400,jacket_4046,31004034,32004034,0,0,0,2021/08/04,1
4035,Heroine's☆Runway,Heroine's☆Runway,Heroine's☆Runway,Sumire Heanna (C.V: Naomi Payton),Lyrics: Junko Miyajima<br>Composition: Mayuko Maruyama<br>Arrangement: Yuya Mori,,"Sumire Heanna's first solo song, and it's all about her ambition to be a heroine for everyone. Debuted on day two of the Live & Fan Meeting Tour in Nagoya. The performance, using a wand as a prop, has endured with fans.<br>",4,490,jacket_4035,31004035,32004035,0,0,0,2021/12/24,1
4036,Mitero!,Mitero!,Mitero!,Sumire Heanna (C.V: Naomi Payton),Lyrics: Junko Miyajima<br>Composition / Arrangement: Masaki Iehara<br>Brass Arrangement: Yuya Mori,,"A song from Liella!'s first album, What a Wonderful Dream!!. It features a duel between a hard rock guitar and a stirring brass section. The bold lyrics, a natural fit for Sumire, could drive anyone to want to be the center of the world.<br>",4,490,jacket_4013,31004036,32004036,0,0,0,2022/03/02,1
4037,Hajimari wa Kimi no Sora,Hajimari wa Kimi no Sora,Hajimari wa Kimi no Sora,Liella!,Lyrics: Aki Hata<br>Composition / Arrangement: Shu Kanematsu,,"Liella!'s debut single! A song that makes you feel giddy, like something big is about to awaken. The animated music video and live show starts with the sounds of downtown, then moves into a guitar progression that gets you hyped for the future. During the performance, the moment where the girls take off their jackets and toss them aside is the moment they beging taking the first step towards achieving their dreams.",4,400,jacket_4037,31004037,32004037,0,0,0,2021/04/07,1
4038,Watashi no Symphony,Watashi no Symphony,Watashi no Symphony,Liella!,"Lyrics: Junko Miyajima<br>Composition: Takagi Seiji and Takafumi ""CO-K"" Koukei<br>Arrangement: Takafumi ""CO-K"" Koukei<br>Strings and Brass Arrangement: Shu Kanematsu",,"B-side with Hajimari wa Kimi no Sora on the A Story That Completes Me Edition. The lyrics tell a tale of pushing ahead to make your dreams come true, embodying the title's message that this is a story of self-actualization. The live shows incorporates a wide variety of performance styles that get the audience clapping along. All in all, this mid-tempo tune is the perfect theme song for the start of a new chapter.<br>",4,400,jacket_4038,31004038,32004038,0,0,0,2021/04/07,1
4039,Mabataki no Saki e,Mabataki no Saki e,Mabataki no Saki e,Liella!,Lyrics: Junko Miyajima<br>Composition / Arrangement: Yoshiaki Fujisawa,,"A slow, classical piece that touches on the feelings of Ren Hazuki and her mother, Hana Hazuki. It offers Ren gentle encouragement as she continues to progress while thinking of her dear mother. Liella! fans always look forward to Ren's ballet interlude at live shows. Despite the slow tempo, the grand orchestral music gives this piece a classic Love Live! feel.<br>",4,400,jacket_4032,31004039,32004039,0,0,0,2021/09/29,1
4040,Tokonatsu☆Sunshine,Tokonatsu☆Sunshine,Tokonatsu☆Sunshine,"Kanon Shibuya (C.V: Sayuri Date), Keke Tang (C.V: Liyuu), Chisato Arashi (C.V: Nako Misaki), and Sumire Heanna (C.V: Naomi Payton)",Lyrics: Junko Miyajima<br>Composition / Arrangement: EFFY,Love Live! Superstars!! Anime Episode 6 Soundtrack,"Played as an insert song in season 1, episode 6 of the Love Live! Superstar!! anime. A fiery soca rhythm performed in the first live show after Sumire and Chisato joined. The lyrics paint a picture of Kanon and Chisato's lifelong friendship.<br>",4,499,jacket_4040,31004040,32004040,0,0,0,2021/09/29,1
4041,Kokoro Kirarara,Kokoro Kirarara,Kokoro Kirarara,Kanon Shibuya (C.V: Sayuri Date),Lyrics: Junko Miyajima<br>Composition: Tomohiro Akiura<br>Arrangement: Shu Kanematsu,,"Kanon Shibuya's first solo song. Listen for a minute and it's clear that thinking about what lies ahead as she begins her school idol adventure lights up Kanon's heart with a radiant sparkle. Performed on day one of the Tokyo Live & Fan Meeting tour, where fans couldn't get enough of her writing ""kira kira"" in the air with her fingers.<br>",4,490,jacket_4041,31004041,32004041,0,0,0,2021/09/28,1
4042,Aozora o Matteru,Aozora o Matteru,Aozora o Matteru,Kanon Shibuya (C.V: Sayuri Date),Lyrics: Junko Miyajima<br>Composition: Hiroki (Lily Sayonara)<br>Arrangement: Tatsuhiko Saiki,,"Kanon works through her emotions about becoming a school idol in this slow, gentle track. Her initial timidness gives way to optimism, much like the clouds parting to reveal a clear blue sky. On the 2nd Live Tour, her changing feelings were represented by her walking down an elevated walkway through the audience.<br>",4,490,jacket_4013,31004042,32004042,0,0,0,2022/03/02,1
4043,Sagashite! Future,Sagashite! Future,Sagashite! Future,Liella!,Lyrics: Junko Miyajima<br>Composition / Arrangement: Ryota Nakano,,"A song full of excitement about the future! Fans can't help but smile as each member's catchphrase (Galaxy!) makes its way into the lyrics. Chiptune-packed pop numbers like this aren't uncommon in the Love Live! series, but are bit of a departure for Liella!.<br>",4,400,jacket_4043,31004043,32004043,0,0,0,2022/02/25,1
4044,Binetsu no Waltz,Binetsu no Waltz,Binetsu no Waltz,Ren Hazuki (C.V: Nagisa Aoyama),Lyrics: Junko Miyajima<br>Composition / Arrangement: Hidehiro Kawai,,"A Ren Hazuki solo designed for singing and dancing. Ren struggled with opening up to the others in the original story, and you can hear her trying to break out of her shell in this sanguine waltz. For performances on the 2nd Live Tour, Ren performed this while doing ballet.<br>",4,490,jacket_4013,31004044,32004044,0,0,0,2022/03/02,1
4045,Kawaranai Subete,Kawaranai Subete,Kawaranai Subete,Kanon Shibuya (C.V: Sayuri Date) and Chisato Arashi (C.V: Nako Misaki),Lyrics: Junko Miyajima<br>Composition: Satomi Kawasaki<br>Arrangement: Yoshiaki Dewa,,"A duet between Kanon Shibuya and Chisato Arashi. It's easy to feel how much these longtime friends cherish their years of memories together, confident nothing will ever change between them. Like many friendships, it's a fun ride with its ups and downs. It starts with a serene piano intro, moving into what seems like an acoustic ballad at first, before switching to a country-style rhythm in the second half.<br>",4,499,jacket_4045,31004045,32004045,0,0,0,2022/02/25,1
4046,Mirai wa Kaze no You ni,Mirai wa Kaze no You ni,Mirai wa Kaze no You ni,Liella!,Lyrics: Aki Hata<br>Composition: Tomokazu Yamada<br>Arrangement: Singo Kubota (Jazzin'park)<br>Strings Arrangement: Shu Kanematsu,Love Live! Superstars!! Anime Ending Theme,"The ending theme for season 1 of the Love Live! Superstar!! anime. It's a tender fusion of acoustic and synth sounds, under reassuring lyrics that layer hopes and dreams for the future on the wind's caress. Live shows recreate the ending animation's choreography during the chorus, and during the interlude, the girls strike the pose from the CD jacket.<br>",4,400,jacket_4046,31004046,32004046,0,0,0,2021/08/04,1
4047,Yuuki no Kakera,Yuuki no Kakera,Yuuki no Kakera,Chisato Arashi (C.V: Nako Misaki),Lyrics: Junko Miyajima<br>Composition: ArmySlick and Lauren Kaori<br>Arrangement: ArmySlick,,A Chisato Arashi solo song that's all about Chisato's strong determination to be a great school idol. First performed on day two of the Osaka Live & Fan Meeting Tour. A straight-up techno pop track with enough deep bass to bottom out even the biggest subs.<br>,4,490,jacket_4047,31004047,32004047,0,0,0,2021/11/26,1
4048,WE WILL‼,WE WILL‼,WE WILL‼,Liella!,Lyrics: Shintaro Mori<br>Composition: Motokiyo<br>Arrangement: Yosuke Yamashita,,"After coming up short in the first season, Liella!'s intent to avenge themselves is palpable. Their outfits include racing jackets, giving them a cooler look that's a new direction for the group. The first CD featuring the nine-member version Liella!.<br>",4,400,jacket_4048,31004048,32004048,0,0,0,2022/08/03,1
4049,Star Sengen,Star Sengen,Star Sengen,Liella!,Lyrics: Junko Miyajima<br>Composition: Mayuko Maruyama<br>Arrangement: Masaki Iehara,,"Liella! makes judicious use of distorted guitar riffs to show a little more edge in this song. It's clear from start to finish that they're aiming to win no matter what it takes. The clapping section always brings fans and performers together, and the move where the girls yell ""Superstar!"" while pointing at themselves always leaves an impact.<br>",4,400,jacket_4048,31004049,32004049,0,0,0,2022/08/03,1
4050,Okikakeru Yume no Saki de,Okikakeru Yume no Saki de,Okikakeru Yume no Saki de,Liella!,Lyrics: Aki Hata<br>Composition: Gou Ishikuro and Mio Jorakuji <br>Arrangement: Singo Kubota (Jazzin'park)<br>Strings Arrangement: Shu Kanematsu,,The ending theme for season 2 of the Love Live! Superstar!! anime. A mid-tempo tune brimming with hope for the future and gets listeners looking forward to tomorrow. The precious ending animation shows the girls doing their hair and feeding each other strawberries.,4,400,jacket_4050,31004050,32004050,0,0,0,2022/08/10,1
4051,Mizushibuki no Sign,Mizushibuki no Sign,Mizushibuki no Sign,Liella!,Lyrics: Junko Miyajima<br>Composition / Arrangement: menma,,"B-side with Oikakeru Yume no Saki de. A summertime jam if there ever was one, the live shows feature choreography that mimics swimming and playing in the water. The crisscrossing piano and guitars stir up thoughts of glowing skies after a summer sunset.<br>",4,400,jacket_4050,31004051,32004051,0,0,0,2022/08/10,1
4052,Welcome to Bokura no Sekai,Welcome to Bokura no Sekai,Welcome to Bokura no Sekai,Liella!,Lyrics: Junko Miyajima<br>Composition: Hajime Mitsumasu<br>Arrangement: EFFY<br>Strings and Brass Arrangement: Yuya Mori,,"Played as an insert song in season 2, episode 1 of the Love Live! Superstar!! anime. This is the song that spurred Kinako Sakurakoji to join Liella!, and it's easy to see why. The lyrics feel so welcoming to a new transfer student, it almost seems deliberate! It kicks off with a jazzy piano tune, then goes into a fancy, cutie-pop mode. The chorus drives home the feeling that Liella! is entering a new stage.<br>",4,400,jacket_4052,31004052,32004052,0,0,0,2022/08/17,1
4053,Go!! Restart,Go!! Restart,Go!! Restart,Liella!,Lyrics: Junko Miyajima<br>Composition: Gou Ishikuro and Mio Jorakuji<br>Arrangement: Gou Ishikuro,,"Played as an insert song in season 2, episode 3 of the Love Live! Superstar!! anime. The first song to include Kinako Sakurakoji after she joined Liella!, it expresses the group's aspiration to start fresh and their positive expectations for the next stage. The drumline would be right at home at a cheerleading competition and quickly get listeners moving to the beat.<br>",4,400,jacket_4053,31004053,32004053,0,0,0,2022/08/17,1
4054,Vitamin SUMMER!,Vitamin SUMMER!,Vitamin SUMMER!,Liella!,Lyrics: Junko Miyajima<br>Composition / Arrangement: Hige Driver,,The first song Liella! performed after the addition of Natsumi Onitsuka. An instantly memorable performance with each member wearing her own unique Alice hairband. The clapping part in the song's second section gets fans pumped even more.<br>,4,400,jacket_4054,31004054,32004054,0,0,0,2022/09/21,1
4055,"Chance Day, Chance Way!","Chance Day, Chance Way!","Chance Day, Chance Way!",Liella!,Lyrics: Junko Miyajima<br>Composition / Arrangement: Kohei Tsunami,,"Performed for the Love Live! district preliminaries. The song's theme is about finding your ""way"". Though it has the classic Love Live! J-rock feeling, it also shows a bit of rebelliousness as it lays out new possibilities. The Japanese-style costumes and dance moves mimicking a portable shrine will put anyone in a festival mood.<br>",4,400,jacket_4055,31004055,32004055,0,0,0,2022/09/21,1
4056,Sing! Shine! Smile!,Sing! Shine! Smile!,Sing! Shine! Smile!,Liella!,Lyrics: Junko Miyajima<br>Composition: Yasuhiro Obata<br>Arrangement: Tasuku Maeda<br>Strings Arrangement: Shu Kanematsu,,"Performed for the Love Live! Tokyo tournament. While doing their overnight camp, Liella! came to the conclusion that this song represents their ""true voice"". It's the first song that both the first- and second-years worked on. The costumes were worn on the 2nd Live Tour performance.",4,400,jacket_4056,31004056,32004056,0,0,0,2022/10/19,1
4057,Mirai no Oto ga Kikoeru,Mirai no Oto ga Kikoeru,Mirai no Oto ga Kikoeru,Liella!,Lyrics: Junko Miyajima<br>Composition: Yasuhiro Obata<br>Arrangement: Shu Kanematsu,,"Liella! performed this for the Love Live! finals. It symbolizes everything they've learned and experienced throughout their Love Live! journey. Each member sings lyrics written especially for her. In the enduring final moment, the nine members come together in a star-shaped formation.<br>",4,400,jacket_4057,31004057,32004057,0,0,0,2022/10/19,1
4059,Killer Kyun☆,Killer Kyun☆,Killer Kyun☆,Liella!,Lyrics: Junko Miyajima<br>Composition / Arrangement: Atsuki Okuma,,"With a catchy intro and a memorable chorus, this B-side track is coupled with MIRACLE NEW STORY, the theme song for Love Live! School Idol Festival 2: Miracle Live! Listen for those lighthearted lyrics describing the nervousness and excitement felt the day before meeting someone special.",4,400,jacket_4071,31004059,32004059,0,0,0,2023/05/19,223063007
4060,Butterfly Wing,Butterfly Wing,Butterfly Wing,Wien Margarete (C.V: Yuina),Lyrics: Junko Miyajima<br>Composition / Arrangement: Yuya Mori,,"Wien Margarete's debut single, which won her the Yoyogi School Idol Fes championship. Her self-assured lyrics and intense stage performances reflect her ambitions to achieve at the highest levels all on her own. Margarete is someone who projects a powerful aura, and people take note when she enters a room.<br>",4,402,jacket_4060,31004060,32004060,0,0,0,2022/11/30,1
4061,Edelstein,Edelstein,Edelstein,Wien Margarete (C.V: Yuina),Lyrics: Junko Miyajima<br>Composition / Arrangement: Yuya Mori,,"Performed at the Love Live! Tokyo tournament. Margarete sung this to show her ""true voice"" to Kanon Shibuya. It demonstrates her unshakeable faith in herself and her performances' ability to achieve her ambitions. A grandiose, almost operatic orchestral number that could command the stage of the world's biggest concert halls.<br>",4,402,jacket_4060,31004061,32004061,0,0,0,2022/11/30,1
4064,Reverb,Reverb,Reverb,Ren Hazuki (C.V: Nagisa Aoyama),Lyrics: Junko Miyajima<br>Composition / Arrangement: Mako Kuwabara,,"A solo song from Ren Hazuki, dedicated to her mother Hana. There's a touching evolution of Ren's emotions between the first and second parts. It was first performed on day two of the Tokyo Live & Fan Meeting Tour. The moment where Ren looks to the sky and nods assuredly touched the heart of many a fan.<br>",4,490,jacket_4064,31004064,32004064,0,0,0,2022/01/26,1
4065,Shooting Voice!!,Shooting Voice!!,Shooting Voice!!,Liella!,Lyrics: Junko Miyajima<br>Composition: Yasuhiro Obata<br>Arrangement: Yoshiaki Dewa,,"A split single from the Love Live! Series All Night Nippon GOLD tie-in project. Fans say it reminds them of chilling out and listening to the radio late at night. The a capella opening draws listeners into the world of Liella!'s voices right off the bat, and the title appears again when the girls cup their hands as if shouting through megaphones.<br>",4,400,jacket_4065,31004065,32004065,0,0,0,2021/11/24,1
4066,Dreamer Coaster,Dreamer Coaster,Dreamer Coaster,Kanon Shibuya (C.V: Sayuri Date),Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"The first version, sung by Kanon Shibuya during the original broadcast. The catchy flamenco music draws on Kanon's Spanish roots, while encompassing the mixture of nervousness and excitement that comes with thinking about the future.",4,490,jacket_4066,31004066,32004066,0,0,0,2022/10/26,1
4067,Dreamer Coaster,Dreamer Coaster,Dreamer Coaster,Kinako Sakurakoji (C.V: Nozomi Suzuhara),Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"The second version, sung by Kinako Sakurakoji during the original broadcast. The music video delights with silly moments of Kinako devouring puffy clouds of cotton candy and flying along on a roller coaster. Meanwhile, the music itself exudes the optimism of an empowered girl who knows she's defining her own future.",4,490,jacket_4066,31004067,32004067,0,0,0,2022/10/26,1
4068,Irozuite Toumei,Irozuite Toumei,Irozuite Toumei,Liella!,Lyrics: Junko Miyajima<br>Composition: Mariko Fuji<br>Arrangement: Gou Ishikuro,,B-side track with Welcome to Bokura no Sekai and Go!! Restart Episode 1 edition. An inspiring piece that compares the wide-open possibilities of one's future to a colorless canvas waiting to be dyed. The distinctive piano intro gives it an ethereal quality.<br>,4,400,jacket_4052,31004068,32004068,0,0,0,2022/08/17,1
4069,Yuragu wa,Yuragu wa,Yuragu wa,Liella!,Lyrics: Junko Miyajima<br>Composition: menma<br>Arrangement: Masaki Iehara,,"A motivational track that sings of a heart flitting between timidity and resoluteness. The refrain is split right down the middle; the first half about wavering when faced with opposition, and the second half about being true to your passion and holding strong. The back-and-forth between admitting to your weakness and not losing the desire to overcome it draws out one's inner courage.<br>",4,400,jacket_4053,31004069,32004069,0,0,0,2022/08/17,1
4071,MIRACLE NEW STORY,MIRACLE NEW STORY,MIRACLE NEW STORY,Liella!,Lyrics: Aki Hata<br>Composition: Yasuhiro Obata<br>Arrangement: EFFY,Smartphone App Love Live! School Idol Festival 2 Miracle Live! Theme Song,"The theme song for Love Live! School Idol Festival 2, and Liella!'s first SIF tie-in song. The funky guitar track gets players ready for anything that the game throws their way. Liella! invites listeners to sing and play along with them, making the experience truly feel like a festival from the opening notes. Time for a new game!",4,400,jacket_4071,31004071,32004071,0,0,0,2023/05/19,1
4073,Endless Circuit,Endless Circuit,Endless Circuit,Keke Tang (C.V: Liyuu),Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"The first version, sung by Keke Tang during the original broadcast. Memorable moments form the music video include Keke and Sumire racing, and the pair striking a galaxy poste at the end. The lyrics start off singing about racing against her rival and blasting past her for an early lead.<br>",4,490,jacket_4066,31004073,32004073,0,0,0,2022/10/26,1
4074,Endless Circuit,Endless Circuit,Endless Circuit,Sumire Heanna (C.V: Naomi Payton),Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"The second version, sung by Sumire Heanna during the original broadcast. Unlike the first version's music video, this one starts with Keke lending a hand and the two happily running alongside one another. The second half's lyrics sing about rivals helping one another out and making each other better.<br>",4,490,jacket_4066,31004074,32004074,0,0,0,2022/10/26,1
4075,Meikyu Sanka,Meikyu Sanka,Meikyu Sanka,Ren Hazuki (C.V: Nagisa Aoyama),Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"The first version, sung by Ren Hazuki during the original broadcast. The beautifully-done music video depicts her and Chibi on an adventure in an Alice in Wonderland-like world. This lighthearted tango-influenced track is all about staying hopeful, even as you're fumbling through a labyrinth.<br>",4,490,jacket_4066,31004075,32004075,0,0,0,2022/10/26,1
4076,Meikyu Sanka,Meikyu Sanka,Meikyu Sanka,Natsumi Onitsuka (C.V: Aya Emori),Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"The second version, sung by Natsumi Onitsuka during the original broadcast. The music video depicts Natsumi and Ren as Queens of Hearts, flying through the skies atop Chibi. It paints a picture of their days lost in the labyrinth as a special time in their lives that they'll always treasure.<br>",4,490,jacket_4066,31004076,32004076,0,0,0,2022/10/26,1
4077,Prime Adventure,Prime Adventure,Prime Adventure,Liella!,Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"The first track on the Songs of Liella! album to feature all nine members. The music video shows the girls enjoying nature and peeking through doors painted with their signature colors. Going off on an epic journey, chasing the light, and overcoming danger brings the power of positivity to listeners.<br>",4,400,jacket_4066,31004077,32004077,0,0,0,2022/10/26,1
4078,Parade wa Itsumo,Parade wa Itsumo,Parade wa Itsumo,Mei Yoneme (C.V: Akane Yabushima),Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"The first version, sung by Mei Yoneme during the original broadcast. Fan favorite moments from the music video are Mei transforming into an adorable costume, and blowing bubbles with Shiki while riding the rails. The tune rings with all the fun and variety of a big parade.<br>",4,490,jacket_4066,31004078,32004078,0,0,0,2022/10/26,1
4079,Parade wa Itsumo,Parade wa Itsumo,Parade wa Itsumo,Shiki Wakana (C.V: Wakana Ookuma),Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"The second version, sung by Shiki Wakana during the original broadcast. Fan favorite moments from the music video are Shiki walking around with a turtle on her head, and bravely riding the rails with Mei. The song's carnival-like atmosphere convinces listeners it's better to have fun than fret.<br>",4,490,jacket_4066,31004079,32004079,0,0,0,2022/10/26,1
4080,Kakeru Merry-Go-Round,Kakeru Merry-Go-Round,Kakeru Merry-Go-Round,Kanon Shibuya (C.V: Sayuri Date),Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"The second version, sung by Kanon Shibuya during the original broadcast. In the music video, Kanon and Chisato have a blast riding together on a merry-go-round. Like a carousel, the days may seem to repeat themselves as time goes on, but each one is different and special in its own way. The wistful sounds of the calliope fill this song with warmth.<br>",4,490,jacket_4066,31004080,32004080,0,0,0,2022/10/26,1
4081,Kakeru Merry-Go-Round,Kakeru Merry-Go-Round,Kakeru Merry-Go-Round,Chisato Arashi (C.V: Nako Misaki),Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"The first version, sung by Chisato Arashi during the original broadcast. The music video features a sweet moment where Kanon finds Chisato sitting alone on the merry-go-round and reaches out her hand. The lyrics, which follow the leisurely pace of a spinning carousel, are a perfect fit for the longtime friends.<br>",4,490,jacket_4066,31004081,32004081,0,0,0,2022/10/26,1
4082,Time to go,Time to go,Time to go,Liella!,Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"The second track on the Songs of Liella! album to feature all nine members. The music video shows the girls napping on a Ferris wheel ride and peeking at their various expressions during the chorus. Much like a Ferris wheel, this song's all about realizing that one trip around doesn't end the story, but begins a new one.<br>",4,400,jacket_4066,31004082,32004082,0,0,0,2022/10/26,1
4083,Tu Tu Tu!,Tu Tu Tu!,Tu Tu Tu!,Liella!,Lyrics: Junko Miyajima<br>Composition / Arrangement: Takagi Seiji,,"A slow jam about endings and beginnings, like the changing of seasons. First performed as the closing number for Live & Fan Meeting Tour performances. The ""Tu Tu Tu"" chorus quickly became famous. Fans were easily able to perform the final finger-waving choreography along with the girls, including touching fingertips with the person next to them at the end.<br>",4,400,jacket_4083,31004083,32004083,0,0,0,2022/02/25,1
4084,Anniversary,Anniversary,Anniversary,Keke Tang (C.V: Liyuu),Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"Played during a special segment of season 1, episode 4 of the Love Live! Superstar!! anime. The first version of this track was sung by Keke Tang during the original broadcast. It follows a crinum motif, which means ""going somewhere faraway"" in the language of flowers. The lyrics, which lament the anniversary of a parting of ways, are melancholy but maintain a ray of hope.<br>",4,490,jacket_4011,31004084,32004084,0,0,0,2021/10/27,1
4085,Dears,Dears,Dears,Sumire Heanna (C.V: Naomi Payton),Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"Played during a special segment of season 1, episode 11 of the Love Live! Superstar!! anime. The second version of this track was sung by Sumire Heanna during the original broadcast. It aspires create a scene that brings happiness and joy to those ""dear"" to us.<br>",4,490,jacket_4011,31004085,32004085,0,0,0,2021/10/27,1
4086,Memories,Memories,Memories,Kanon Shibuya (C.V: Sayuri Date),Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"Played during a special segment of episode 2 of the Love Live! Superstar!! anime. It follows an edelweiss motif, which means ""courage"" in the language of flowers. It's the perfect combination of flower and flow, as the lyrics inspire listeners to be brave. In an already stacked track list, the heartrending orchestral performance and straightforward lyrics make Memories stand out.<br>",4,490,jacket_4011,31004086,32004086,0,0,0,2021/10/27,1
4087,Message,Message,Message,Sumire Heanna (C.V: Naomi Payton),Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"Played during a special segment of season 1, episode 6 of the Love Live! Superstar!! anime. The first version of this track was sung by Sumire Heanna during the original broadcast. It follows an helenium motif, which represents ""tears"" in the language of flowers. However, the lyrics note that tears can nuture the seeds of our dreams until they blossom, giving listeners the fortitude not to quit.<br>",4,490,jacket_4011,31004087,32004087,0,0,0,2021/10/27,1
4088,Ringing!,Ringing!,Ringing!,Keke Tang (C.V: Liyuu),Lyrics: Shintaro Mori<br>Composition: Yasuhiro Obata<br>Arrangement: Yuya Mori,,"The second version, sung by Keke Tang during the original broadcast. It's a song about growing by noticing something unique in all the things one didn't manage to do. Marked by a violin section that seems to have a voice of its own, and dance moves that mimic ringing a bell.<br>",4,490,jacket_4011,31004088,32004088,0,0,0,2021/10/27,1
4089,Utopia Magic,Utopia Magic,Utopia Magic,Liella!,Lyrics: Junko Miyajima<br>Composition: Aira<br> Arrangement: EFFY,,"A happy, floaty song singing about finding the titular utopia. During the 3rd Live Tour, Liella! performed this while riding in carts on rails, unifying the arena in a seminal moment.<br>",4,400,jacket_4054,31004089,32004089,0,0,0,2022/09/21,1
4090,POP TALKING,POP TALKING,POP TALKING,Liella!,Lyrics: Junko Miyajima<br>Composition: YOU for YUU and Giz Mo' (from Jam9)<br>Arrangement: YOU for YUU,,"Dance practice videos for POP TALKING generated a lot of buzz on social media. The song's hook is a rap section that comes off as two friends having a chat. During the 3rd Live Tour, Liella! performed this while riding in carts on rails.<br>",4,400,jacket_4055,31004090,32004090,0,0,0,2022/09/21,1
4091,TO BE CONTINUED,TO BE CONTINUED,TO BE CONTINUED,Liella!,Lyrics: Junko Miyajima<br>Composition: menma<br>Arrangement: Masaki Iehara,,"A song filled with burning passion, insisting that when a dream comes true, it's only the starting line for the next goal. This was performed as the final number of Liella! 3rd Live Tour shows. The sweeping arm motions during the chorus always brought the audience and cast together.<br>",4,400,jacket_4057,31004091,32004091,0,0,0,2022/10/19,1
4092,Namae Yobiau You ni,Namae Yobiau You ni,Namae Yobiau You ni,Liella!,Lyrics: Junko Miyajima<br>Composition: Tak Miyazawa<br>Arrangement: Yusuke Shirato,,"A slow, tender ballad that sings of a strong bond with someone precious. First performed on the Liella! 3rd Live Tour. Fans say they'll always remember the group turning to look at one another when they sing ""As we looked up just now, you and I locked eyes"". Another meaningful moment is the final move, where they gently push each other's backs.",4,400,jacket_4056,31004092,32004092,0,0,0,2022/10/19,1
4094,Hoshizora Monologue,Hoshizora Monologue,Hoshizora Monologue,"Kanon Shibuya (C.V: Sayuri Date), Keke Tang (C.V: Liyuu), Chisato Arashi (C.V: Nako Misaki), Sumire Heanna (C.V: Naomi Payton), and Ren Hazuki (C.V: Nagisa Aoyama)",Lyrics: Junko Miyajima<br>Composition / Arrangement: Yasuhiro Obata,,A ballad performed by first-generation Liella! characterized by a soft acoustic guitar. This song is about looking back on past failures and realizing the significant role they played in personal growth.,4,499,jacket_4094,31004094,32004094,0,0,0,2022/12/23,223071001
4095,Blooming Dance! Dance!,Blooming Dance! Dance!,Blooming Dance! Dance!,"Kinako Sakurakoji (C.V: Nozomi Suzuhara), Mei Yoneme (C.V: Akane Yabushima), Shiki Wakana (C.V: Wakana Ookuma), and Natsumi Onitsuka (C.V: Aya Emori)",Lyrics: Junko Miyajima<br>Composition: YUU for YOU and Giz’Mo (from Jam9)<br>Arrangement: YUU for YOU,,"With uplifting lyrics that describe jumping into a new world and working toward a dream, this song expresses the fresh attitudes of second-generation Liella! combining an upbeat tempo with a pop melody.",4,499,jacket_4095,31004095,32004095,0,0,0,2023/01/27,223071001
