_id,_name,_detailText,_trigger,_triggerValue,_probability,_effectiveMilliSecs,_subTarget,_targetGroupId,_targetSchoolGrade,_effectType,_effectiveValues,_masterReleaseLabelId
40050003,Home Decoration,"For every {0} rhythm icons, there is a {1}% chance<br>of Liella! rhythm icon score being raised by {3} for {2}s.",1,"24,23,23","32000,32000,32000","2000,2000,2000",0,400,0,4,"112,114,116",1
40050004,Diligent Effort,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"22,21,21,21,20","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"110,112,114,116,118",1
40050005,An Example to All,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"22,21,21,21,20","34000,34000,34000,34000,34000","2500,2500,2500,3000,3000",0,0,0,4,"113,115,117,119,121",1
40050006,Leisure Outfit,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"21,20,20,20,19","29000,29000,29000,29000,29000","2500,2500,2500,3000,3000",0,0,0,4,"108,110,112,114,116",1
40050007,Mother's Yuigaoka,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"29,28,28,28,27,27,27,26,26","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",1
40050008,Never Lose Your Humility,Has a {1}% chance of restoring<br>{3} stamina every {0}s.,4,"6000,5900,5800,5700,5600,5500,5400,5300,5200","36000,36200,36400,36600,36800,37000,37200,37400,37600",,0,0,0,6,"3,3,3,3,4,4,4,4,5",223121515
40060001,From the Far North,"Every time you get a {0} combo, there is a {1}% chance<br>of restoring {3} stamina.",2,"23,22,21","36000,36000,36000",,0,0,0,6,"1,1,1",1
40060002,Genial and Generous,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"17,16,16","28000,28000,28000","2000,2000,2000",0,0,0,4,"107,109,111",1
40060003,Relaxing at Home,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"22,21,21","30000,30000,30000","2000,2000,2000",0,0,0,4,"110,112,114",1
40060004,Aiming to Shine,Has a {1}% chance of restoring<br>{3} stamina every {0}s.,4,"9000,8900,8800,8700,8600","54000,54200,54400,54600,54800",,0,0,0,6,"2,2,2,2,3",1
40060005,I'm Going for It!,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"26,25,25,25,24","41000,41000,41000,41000,41000","2500,2500,2500,3000,3000",0,0,0,4,"123,125,127,129,131",1
40060006,Let's Get Girly,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"20,19,19,19,18","28000,28000,28000,28000,28000","2500,2500,2500,3000,3000",0,0,0,4,"106,108,110,112,114",1
40060007,230m above Ground,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"27,26,25,24,23,22,21,20,19","33000,33000,33000,33000,33000,33000,33000,33000,33000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",1
40060008,Keep On Until You Succeed,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"19,18,18,18,17,17,17,16,16","24000,24000,24000,24000,24000,24000,24000,24000,24000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"119,121,123,125,127,129,131,133,135",223121515
40070001,I Wanna Try!,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"22,21,20","27000,27000,27000",,0,0,0,6,"1,1,1",1
40070002,With the Seasons,"For every {0} rhythm icons, there is a {1}% chance<br>of Liella! rhythm icon score being raised by {3} for {2}s.",1,"23,22,22","31000,31000,31000","2000,2000,2000",0,400,0,4,"111,113,115",1
40070003,House Party!,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"17,16,16","28000,28000,28000","2000,2000,2000",0,0,0,4,"107,109,111",1
40070004,Please Cheer Me On...,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"23,22,22,22,21","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",1
40070005,Following My Dreams,"For every {0} rhythm icons, there is a {1}% chance<br>the judgment timing for PERFECTs expands by {3} levels for {2}s.",1,"22,21,21,21,20","29000,29000,29000,29000,29000","4500,4500,4500,5000,5000",0,0,0,5,"1,1,1,1,2",1
40070006,Looking Cool,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"22,21,21,21,20","34000,34000,34000,34000,34000","2500,2500,2500,3000,3000",0,0,0,4,"113,115,117,119,121",1
40070007,Almost Complete,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"29,28,28,28,27,27,27,26,26","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",1
40070008,With All Your Might,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223121515
40080001,Science Club Member,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"25,24,24","39000,39000,39000","2000,2000,2000",0,0,0,4,"124,126,128",1
40080002,With Mei,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"22,21,21","30000,30000,30000","2000,2000,2000",0,0,0,4,"110,112,114",1
40080003,Chilling at Home,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"24,23,22","29000,29000,29000",,0,0,0,6,"1,1,1",1
40080004,Cool and Mysterious,"Every time you get a {0} combo, there is a {1}% chance<br>the judgment timing for PERFECTs expands by {3} levels for {2}s.",2,"25,24,24,24,23","43000,43000,43000,43000,43000","4500,4500,4500,5000,5000",0,0,0,5,"1,1,1,1,2",1
40080005,Lively Is Nice Sometimes,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"20,19,19,19,18","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"113,115,117,119,121",1
40080006,I Make This Look Good,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"20,19,19,19,18","28000,28000,28000,28000,28000","2500,2500,2500,3000,3000",0,0,0,4,"106,108,110,112,114",1
40080007,After School Science,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"26,25,25,25,24,24,24,23,23","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"115,117,119,121,123,125,127,129,131",1
40080008,Silence is Golden,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"22,21,21,21,20,20,20,19,19","30000,30000,30000,30000,30000,30000,30000,30000,30000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"110,112,114,116,118,120,122,124,126",223121515
40090001,Oni-Supplement,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"20,19,19","28000,28000,28000","2000,2000,2000",0,0,0,4,"106,108,110",1
40090002,I Smell Money,"For every {0} rhythm icons, there is a {1}% chance<br>the judgment timing for PERFECTs expands by {3} levels for {2}s.",1,"23,22,22","30000,30000,30000","4000,4000,4000",0,0,0,5,"1,1,1",1
40090003,Happy Heart at Home,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"18,17,17","29000,29000,29000","2000,2000,2000",0,0,0,4,"109,111,113",1
40090004,I'll Fire Them Up!,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"23,22,22,22,21","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",1
40090005,Newfound Dream,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"20,19,19,19,18","28000,28000,28000,28000,28000","2500,2500,2500,3000,3000",0,0,0,4,"106,108,110,112,114",1
40090006,Sweet & Spicy,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"21,20,19,18,17","26000,26000,26000,26000,26000",,0,0,0,6,"2,2,2,2,3",1
40090007,OniNatsu Live Stream!,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"26,25,25,25,24,24,24,23,23","41000,41000,41000,41000,41000,41000,41000,41000,41000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",1
40090008,The End Justifies the Means,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"22,21,21,21,20,20,20,19,19","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"113,115,117,119,121,123,125,127,129",223121515
10010015,Miracle Live!,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"22,21,20,19,18,17,16,15,14","30000,30000,30000,30000,30000,30000,30000,30000,30000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"110,115,120,125,130,135,140,145,150",1
20010013,Miracle Live ☆,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"27,26,25,24,23,22,21,20,19","43000,43000,43000,43000,43000,43000,43000,43000,43000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"111,116,121,126,131,136,141,146,151",1
30010009,Miracle Live ♡,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"26,25,24,23,22,21,20,19,18","41000,41000,41000,41000,41000,41000,41000,41000,41000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"123,128,133,138,143,148,153,158,163",1
40010009,Miracle Live ♪,"Every {0} seconds, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",4,"7000,7000,7000,7000,7000,7000,7000,7000,7000","37000,37200,37400,37600,37800,38000,38200,38400,38600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"141,146,151,156,161,166,171,176,181",1
40090009,Time for a Lecture,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"27,26,26,26,25,25,25,24,24","35000,35000,35000,35000,35000,35000,35000,35000,35000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"116,118,120,122,124,126,128,130,132",223041902
40020009,Swirling Ice Cream,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"16,15,15,15,14,14,14,13,13","27000,27000,27000,27000,27000,27000,27000,27000,27000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"105,107,109,111,113,115,117,119,121",223041902
40030009,Cheer Up!,"Every {0} seconds, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",4,"8000,7800,7800,7600,7600,7400,7400,7200,7200","38000,38200,38400,38600,38800,39000,39200,39400,39600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"136,138,140,142,144,146,148,150,152",223041904
10010016,Sports Drink,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"28,27,27,27,26,26,26,25,25","45000,45000,45000,45000,45000,45000,45000,45000,45000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"110,112,114,116,118,120,122,124,126",223043003
10020015,New! Animal Cookie,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"20,19,19,19,18,18,18,17,17","28000,28000,28000,28000,28000,28000,28000,28000,28000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"106,108,110,112,114,116,118,120,122",223043003
10090015,µ's and Me,"For every {0} rhythm icons, there is a {1}% chance<br>the judgment timing for PERFECTs expands by {3} levels for {2}s.",1,"29,28,28,28,27,27,27,26,26","38000,38000,38000,38000,38000,38000,38000,38000,38000","5000,5000,5000,5500,5500,5500,6000,6000,6000",0,0,0,5,"1,1,1,1,2,2,2,2,2",223043005
20010014,Trying on Glasses,"Every {0} seconds, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",4,"5000,4800,4800,4600,4600,4400,4400,4200,4200","34000,34200,34400,34600,34800,35000,35200,35400,35600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"95,97,99,101,103,105,107,109,111",223051503
20020013,Take a Bite,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"29,28,28,28,27,27,27,26,26","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",223051503
20070013,Having a Snack Downtown,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"29,28,28,28,27,27,27,26,26","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"119,121,123,125,127,129,131,133,135",223051505
40010010,Lovely Apple Pie,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"27,26,26,26,25,25,25,24,24","35000,35000,35000,35000,35000,35000,35000,35000,35000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"116,118,120,122,124,126,128,130,132",223050104
30050009,Surprise BBQ,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"27,26,25,24,23,22,21,20,19","33000,33000,33000,33000,33000,33000,33000,33000,33000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",223053002
30060009,Catching Some Zzz's,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"29,28,28,28,27,27,27,26,26","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"109,111,113,115,117,119,121,123,125",223053103
30080009,Healing Voice Echoes in the Air,"Every time you get a {0} combo, there is a {1}% chance<br>of restoring {3} stamina.",2,"17,16,15,14,13,12,11,10,9","29000,29000,29000,29000,29000,29000,29000,29000,29000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",223053103
30090009,Super Intense Live Show,"Every {0} seconds, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",4,"9000,8800,8800,8600,8600,8400,8400,8200,8200","39000,39200,39400,39600,39800,40000,40200,40400,40600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"149,151,153,155,157,159,161,163,165",223053105
20030013,I Love this Ocean,Has a {1}% chance of restoring<br>{3} stamina every {0}s.,4,"7000,6900,6800,6700,6600,6500,6400,6300,6200","42000,42200,42400,42600,42800,43000,43200,43400,43600",,0,0,0,6,"3,3,3,3,4,4,4,4,5",223061503
20040013,Shell Float,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"21,20,20,20,19,19,19,18,18","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",223061503
20090013,Unbreakable Watermelon,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"27,26,26,26,25,25,25,24,24","43000,43000,43000,43000,43000,43000,43000,43000,43000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"121,123,125,127,129,131,133,135,137",223061505
10070015,Rainy Birthday,"Every {0} seconds, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",4,"5000,4800,4800,4600,4600,4400,4400,4200,4200","34000,34200,34400,34600,34800,35000,35200,35400,35600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"95,97,99,101,103,105,107,109,111",223060902
20080013,Hydrangea After Rain,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"20,19,19,19,18,18,18,17,17","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"113,115,117,119,121,123,125,127,129",223061302
40080009,Stag Beetle Cake,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"17,16,16,16,15,15,15,14,14","28000,28000,28000,28000,28000,28000,28000,28000,28000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"107,109,111,113,115,117,119,121,123",223061702
30040009,Morning Surprise!,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"20,19,19,19,18,18,18,17,17","28000,28000,28000,28000,28000,28000,28000,28000,28000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"106,108,110,112,114,116,118,120,122",223062902
10070016,I'll See You in Umeda,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"20,19,19,19,18,18,18,17,17","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"111,113,115,117,119,121,123,125,127",223070703
40040009,Like a Hollywood Star,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"23,22,22,22,21,21,21,20,20","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"111,113,115,117,119,121,123,125,127",223063003
40050009,Summertime Beach Volleyball,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223063003
40060010,High Waves Surprise,"Every {0} seconds, there is a {1}% chance<br>the judgment timing for PERFECTs expands by {3} levels for {2}s.",4,"7000,6800,6800,6600,6600,6400,6400,6200,6200","42000,42300,42600,42900,43200,43500,43800,44100,44400","5000,5000,5000,5500,5500,5500,6000,6000,6000",0,0,0,5,"1,1,1,1,2,2,2,2,2",223063005
30010010,Poolside Break,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"15,14,14,14,13,13,13,12,12","26000,26000,26000,26000,26000,26000,26000,26000,26000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"102,104,106,108,110,112,114,116,118",223071504
30100009,Waterslide,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"28,27,27,27,26,26,26,25,25","45000,45000,45000,45000,45000,45000,45000,45000,45000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"120,122,124,126,128,130,132,134,136",223071504
30020009,Lurking Under the Sea,"Every {0} seconds, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",4,"7000,6800,6800,6600,6600,6400,6400,6200,6200","37000,37200,37400,37600,37800,38000,38200,38400,38600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"122,124,126,128,130,132,134,136,138",223071506
20060014,With Gratitude,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"24,23,23,23,22,22,22,21,21","32000,32000,32000,32000,32000,32000,32000,32000,32000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",223071302
40020010,Sunny Passion Surprise,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"18,17,17,17,16,16,16,15,15","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"120,122,124,126,128,130,132,134,136",223071703
40020012,Tree of Snow and Ice,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"20,19,19,19,18,18,18,17,17","16000,16000,16000,16000,16000,16000,16000,16000,16000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"302,304,306,308,310,312,314,316,318",223121506
40020014,It's Cooking!,"Every {0} seconds, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",4,"21000,20800,20800,20600,20600","75000,75000,75000,75000,75000","2500,2500,2500,3000,3000",0,0,0,4,"206,208,210,212,214",224020102
10090016,Echoes of a Stationfront Duet,"Every {0} seconds, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",4,"6000,5800,5800,5600,5600,5400,5400,5200,5200","36000,36200,36400,36600,36800,37000,37200,37400,37600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",223072202
10030016,Close to Summer's End...,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223073103
10050015,Big Wave Surfin',"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"23,22,22,22,21,21,21,20,20","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"111,113,115,117,119,121,123,125,127",223073103
10040016,Beach Races,"Every {0} seconds, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",4,"8000,7800,7800,7600,7600,7400,7400,7200,7200","38000,38200,38400,38600,38800,39000,39200,39400,39600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"136,138,140,142,144,146,148,150,152",223073105
40070010,Festival Games,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223081503
40080010,Bullseye for Mei,"Every {0} seconds, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",4,"5000,4800,4800,4600,4600,4400,4400,4200,4200","34000,34200,34400,34600,34800,35000,35200,35400,35600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"95,97,99,101,103,105,107,109,111",223081503
40080011,From Ancient Times,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"19,18,18,18,17,17,17,16,16","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"135,137,139,141,143,145,147,149,151",223121509
40080013,Taste Tester Wanted,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"16,15,15,15,14","22000,22000,22000,22000,22000","2500,2500,2500,3000,3000",0,0,0,4,"121,123,125,127,129",224020102
40010011,Evening Flower Buds,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"21,20,20,20,19,19,19,18,18","32000,32000,32000,32000,32000,32000,32000,32000,32000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"115,117,119,121,123,125,127,129,131",223081505
20010015,Cozy Bus Ride,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"28,27,27,27,26,26,26,25,25","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",223080103
10010017,Letter from a Childhood Friend,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"17,16,16,16,15,15,15,14,14","28000,28000,28000,28000,28000,28000,28000,28000,28000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"117,119,121,123,125,127,129,131,133",223080304
40090010,Cradled by the Trunk,"Every {0} seconds, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",4,"5000,4800,4800,4600,4600,4400,4400,4200,4200","34000,34200,34400,34600,34800,35000,35200,35400,35600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"95,97,99,101,103,105,107,109,111",223080702
30070009,Anime Song Karaoke Party,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"29,28,28,28,27,27,27,26,26","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"109,111,113,115,117,119,121,123,125",223080802
20060015,Where Darkness Gathers,"Every {0} seconds, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",4,"7000,6800,6800,6600,6600,6400,6400,6200,6200","37000,37200,37400,37600,37800,38000,38200,38400,38600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"122,124,126,128,130,132,134,136,138",223083103
20060016,Overenthusiastic Exorcist,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"24,23,23,23,22,22,22,21,21","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"143,145,147,149,151,153,155,157,159",224021403
20060017,What Should I Do?!,"For every {0} rhythm icons, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",1,"28,27,27,27,26,26,26,25,25","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"162,164,166,168,170,172,174,176,178",224020903
20080014,Gazing at the Distant Moon,"For every {0} PERFECTs you get, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",3,"20,19,19,19,18,18,18,17,17","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223083103
20080016,Super Luxury Ehomaki,"For every {0} rhythm icons, there is a {1}% chance<br>of restoring {3} stamina.",1,"17,16,15,14,13,12,11,10,9","20000,20000,20000,20000,20000,20000,20000,20000,20000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",224021406
20050014,Rustling Silvergrass,"Every time you get a {0} combo, there is a {1}% chance<br>of your rhythm icon score being raised by {3} for {2}s.",2,"23,22,22,22,21,21,21,20,20","35000,35000,35000,35000,35000,35000,35000,35000,35000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"115,117,119,121,123,125,127,129,131",223083105
