_id,_textJa,_textEn,_masterReleaseLabelId
LimitedLive_DetailDialog_RuleSection_Rule_1,A live show that allows you to obtain {0} at a fixed rate.<br>You can play with {1}.<br>*You can also play by using Food Tickets.<br>Rewards are increased if you clear a lucky song.,"It is a live where {0} can be obtained with a certain probability<br>{1} Playable<br>* You can also play by consuming meal tickets<br>In the case of a hit song, the reward will increase",1
LimitedLive_DetailDialog_RuleSection_Rule_2,You can play with {1}.<br>*You can also play by using Food Tickets.<br>Rewards are increased if you clear a lucky song.,"{1} Playable<br>* You can also play by consuming meal tickets<br>In the case of a hit song, the reward will increase",1
LimitedLive_DetailDialog_RewardSection,Rewards,◆ Reward,1
LimitedLive_DetailDialog_BonusLiveSection,- Lucky song<br> {0},◆ Hit song<br>{0},1
LimitedLive_DetailDialog_PeriodSection,- Event period<br>{0} - {1},◆ Hall period<br>{0} ~ {1},1
LimitedLive_UnlockDialog_NotEnouchTicketDaily,<color=#D73C55>You do not have enough Food Tickets</color><br>*Playable for free past 4am tomorrow,<color =#d73C55> Lack of meal tickets </color><br>* Free play is possible after 4:00 the next day,1
LimitedLive_UnlockDialog_NotEnouchTicketWeekly,<color=#D73C55>You do not have enough Food Tickets</color><br>*Playable for free past Monday 4am,<color =#d73C55> Lack of meal tickets </color><br>* Free play is possible after 4:00 on Monday,1
LiveCondition_Label,Live show special conditions,Live participation conditions,1
LiveCondition_CompareType_EQ,required,On,1
LiveCondition_CompareType_GE,or more,that's all,1
LiveCondition_CompareType_LE,or less,below,1
LiveCondition_Detail_Character,(Temp) Add {1} {0} to unit {2},(Tentative) {0} is {1} person {2} formation,1
LiveCondition_Detail_Group,(Temp) Add {1} {0} to unit {2},(Tentative) {0} is {1} person {2} formation,1
LiveCondition_Detail_CardType,(Temp) Add {1} {0} to unit {2},(Tentative) {0} is {1} person {2} formation,1
LiveCondition_Detail_DeckRole,(Temp) Add {1} {0} to unit {2},(Tentative) {0} is {1} person {2} formation,1
LiveCondition_Detail_Card,(Temp) Add {0} to unit,(Temporary) Organize {0},1
LiveCondition_Detail_UserRank,(Temp) User rank {0}{1},(Tentative) User rank {0} {1},1
LiveCondition_Detail_Title,"(Temp) Set the title ""{0}""",(Temporary) Title '{0}' is set,1
LiveCondition_Detail_Item,"(Temp) Use the item ""{0}""",(Tentative) Use the item '{0}',1
LiveCondition_CannotCreateMultiPlayRoomSinceNotSatisfy,You must meet the participation requirements to create this.,It cannot be created because it does not meet the participation conditions,1
LiveRule_Label,Live show rules,Live rule,1
LiveRule_Notes_Judgement_EQ,(Temp) MISS except {0},(Temporary) Miss other than {0},1
LiveRule_Notes_Judgement_GE,(Temp) {0} or less MISSES,(Tentative) {0} Miss below,1
BeginnerMission_BingoTitle,Beginner mission ({0}/{1}),Beginner Mission ({0}/{1}),1
BeginnerMission_BingoSheetClear,BINGO {0} Clear Reward,Bingo {0} clear reward,1
BeginnerMission_BingoLineClear,LINE Clear Reward,LINE clear reward,1
BeginnerMission_BingoNotStarted,You have incomplete sheets.,There is an unsuited seat,1
BeginnerMission_BingoMissionDetailTitle,Challenge Details,Issues details,1
BeginnerMission_BingoMissionReward,Clear Reward,Clear reward,1
BeginnerMission_BingoMissionChallenge,Attempt,To challenge,1
BeginnerMission_BingoMissionAcheved,Achievement Level,Level of achievement,1
BeginnerMission_BingoMissionOverview,Mission Overview,Mission Overview,1
BeginnerMission_BingoMissionItemOverview,Overview,overview,1
BeginnerMission_BingoMissionRewardItemNum,x{0},X {0},1
TeacherLiveTop_NowMission,Current Mission,This mission,1
TeacherLiveTop_EndEvent,This event has ended.,This event has ended,1
TeacherLiveTop_ExchangeButton,Item Exchange,Exchange,1
TeacherLiveTop_LiveButton,Live Show,To live,1
TeacherLiveTop_InfoButton,Info,explanation,1
TeacherLiveTop_LiveCondition,Special Live Show,Live conditions,1
TeacherLiveTop_LiveRule,Live show rules,Live rule,1
TeacherLiveTop_RemainingMission,Remaining Missions: <color=#D73C55>{0}</color>/{1},Number of remaining missions <color =#d73C55> {0} </color>/{1},1
TeacherLiveTop_RemainingMissionValue,{0}/{1},{0}/{1},1
TeacherLiveTop_GoGoTime,(Dummy),(dummy),1
TeacherLiveTop_GoGoTimeRemainingTime,{0},{0},1
TeacherLiveTop_GoGoTimeRemainingCount,{0} times,{0} times,1
TeacherLiveTop_ExchangeTerm,Exchange open until: {0},The exchange is up to {0},1
TeacherLiveTop_LiveConditionDialogTitle,Live Show Special Conditions,Live conditions,1
TeacherLiveTop_LiveConditionDialogCondition,Live show special conditions,Live participation conditions,1
TeacherLiveTop_LiveConditionDialogRule,Live show rules,Live rule,1
TeacherLiveLiveResult_GoGoTime,Dummy Text,Dummy text,1
TeacherLiveLiveResult_MissionClearTitle,(Dummy) Mission Complete!,(Dummy) Achieved mission!,1
TeacherLiveLiveResult_CurrentMission,(Dummy) Current Mission,(Dummy) This mission,1
TeacherLiveLiveResult_NextMission,(Dummy) Next Mission,(Dummy) Next mission,1
TeacherLiveLiveResult_RemainingMission,(Dummy) Remaining Missions: {0}/{1},(Dummy) Number of remaining missions {0}/{1},1
CharacterEpisodeLevel_TotalTabName,TOTAL,Comprehensive,1
CharacterEpisodeLevel_TotalEpisodeStar,(Total Story Stars: ★x{0}),(Cumulative story star ★ × {0}),1
CharacterEpisodeLevel_RemainingExp,★{0},★ {0},1
ItemList_Tab_Enhancement,Enhancement items,Training item,1
ItemList_Tab_Boost,Restore LP,LP recovery,1
ItemList_Tab_Ticket,Tickets,ticket,1
ItemList_Tab_Stamp,Stickers,stamp,1
ItemList_Tab_Other,Other,others,1
ItemList_Empty,You don't have any of these items.,I do not have the item currently,1
ItemList_LimitDate,Up to {0},Until {0},1
MusicVideo_Conform_title,Play Movie?,MV playback confirmation,1
MusicVideo_Conform_Message,Play {0}<br>in music video mode? MV mode will not grant rewards.,Do you play a music video of {0}? <BR> Live rewards cannot be obtained in MV mode,1
MusicVideo_Conform_Supplement,Don't show this again,Do not display this window in the future,1
MusicShop_Title,Song Shop,Music shop,1
MusicShop_Exchange,Exchange,exchange,1
MusicShop_Replaced,Exchange complete,Replaced,1
MusicShop_Lack,Missing items,Lack of material,1
MusicShop_ExchangeListEmpty,No songs available for exchange.,There is no song that can be exchanged,1
MusicShop_DetailTitle,Song Details,Music details,1
MusicShop_ExchangeTitle,Song exchange,Exchanging songs,1
MusicShop_RequiredValue,No. Required,Required number,1
MusicShop_ExchangeMessage,Exchange {0}?,Do you want to replace {0}?,1
MusicShop_ExchangeResultTitle,Exchange Complete,The song exchange is completed,1
Announcement_DialogTitle,Announcements,notice,1
RankUp_UserRankUpDialogTitle,Rank Up!,rank up!,1
RankUp_BandRankUpDialogTitle,Group Rank Up,Glue Plank Up,1
RankUp_BandRank,Group Rank,Glue plank,1
RankUp_TotalBandRank,Total Group Rank,Overall glue plank,1
RankUp_DeckPower,Deck Power +,Deck Power +,1
RankUp_LpRecoverText,{0} LP restored.,LP has recovered {0},1
RankUp_LpMaxUpText,Max LP increased.,The maximum value of LP has risen,1
Shop_ResetDaily,(Refreshes daily at midnight),(Updated 0:00 every day),1
Shop_ResetWeekly,(Refreshes Monday at midnight),(Updated Monday 0:00),1
Shop_Monthly,(Refreshes on the 1st of the month at midnight),(Updated at midnight a day),1
Shop_BuyRemain,{0} left,And: {0} pieces,1
Shop_BuyLimit,Up to {0},Until {0},1
Shop_AllBuy,Sold Out,Purchased,1
Shop_ItemDetaiTitle,Item Details,Product Details,1
Shop_AllItemDetaiTitle,Sellout Reward,Sold out,1
Shop_AllItemCompleteTitle,Sellout Reward Acquired,Get sold out,1
MovieCollection_TabMovieTypeShort,Clips,short film,1
MovieCollection_TabMovieTypeLong,Movies,Long movie,1
MovieCollection_TabMovieTypeSpPhoto,SP Photos,SP photo,1
MovieCollection_HomeSettings,Home screen settings,Home setting,1
MovieCollection_EmptyMovie,No movies available.,There is no video,1
MovieCollection_EmptySpPhoto,No SP photos available.,There is no SP photo,1
MovieCollection_DetailTitle,Details,Video details,1
MovieCollection_DetailHomeSettings,Set as Home Screen background,Set for home background,1
MovieCollection_DetailHomeSettingsMessage,"""ome screen background movies"" must be enabled in the options menu first.",Home background videos must be enabled on the option screen,1
MovieCollection_RefineBandTitle,Group,group,1
MovieCollection_RefineBandOther,Other,Other,1
MovieCollection_RefineMemberTitle,Members,member,1
MovieCollection_RefineGetCategoryTitle,Category,Obtained category,1
MovieCollection_RefineGetCategoryEvent,Events,event,1
MovieCollection_RefineGetCategoryCard,Member,Member,1
MovieCollection_RefineGetCategoryStory,Story,story,1
MovieCollection_RefineGetCategoryEtc,Other,others,1
LiveResult_FriendApplyButton,Friend Request,Friend Request,1
LiveResult_FriendStatusRequest,Friend request sent.,Friend application,1
LiveResult_FriendStatusFriend,Friend added.,Friends registered,1
LiveResult_ScoreDetailButton,Score details,Score breakdown,1
LiveResult_ScoreDetailTitle,Score details,Score breakdown,1
LiveResult_SessionSelectButton,Select Live Show,To live selection,1
LiveResult_HomeButton,Home,home,1
LiveResult_MusicSelectButton,Song Select,To the song selection,1
LiveResult_RestartButton,Do another live show<br>with this song,Live starts with the same song again,1
LiveResult_GuestSelectButton,Do a live show<br>with this song,Live starts with this song,1
LiveResult_RecommendLiveTitle,Recommended for you,Recommended for you,1
LiveResult_BackMusicSelectTitle,Select Another Song,Play with another song,1
LiveResult_BackMusicSelectButton,Back to Song Select,Return to the song selection,1
LiveResult_RestartDialogTitle,Restart?,Restart confirmation,1
LiveResult_RestartDialog_EventPtRewardGotAll,All event pt achievement rewards acquired.,All event PT achievement rewards have been obtained,1
LiveResult_RestartDialog_EventPtRewardTitle,Event Achievement Reward,Event achievement reward,1
LiveResult_RestartDialog_EventScoreRank,Event score ranking,Event score ranking,1
LiveResult_RestartDialog_EventTotalPtRank,Total event pts ranking,Cumulative event PT ranking,1
LiveResult_LiveClear,LIVE SHOW,Live Clear !!,1
LiveResult_LiveClear2,CLEAR!,Live clear !!,1
LiveResult_TapScreen,Tap to continue,Please touch the screen,1
LiveResult_Score,SCORE,Score,1
LiveResult_Combo,COMBO,Combo,1
LiveResult_HighScore,HIGH SCORE,High score,1
LiveResult_NewReacord,NEW RECORD!,New Reacord !!,1
LiveResult_PerfectCount,PERFECTS,Number of Perfect,1
LiveResult_Perfect,PERFECT,Perfect,1
LiveResult_Great,GREAT,Great,1
LiveResult_Good,GOOD,Good,1
LiveResult_Bad,BAD,BAD,1
LiveResult_Miss,MISS,Miss,1
LiveResult_Normal,Normal,usually,1
LiveResult_SyncTap,Double notes,Simultaneous pressing,1
LiveResult_LongTap,Holds,Long press,1
LiveResult_Swing,Swings,swing,1
LiveResult_GetExp,EXP gained,Acquired EXP,1
LiveResult_NextRank,To next rank,To the next Rank,1
LiveResult_GetGold,G gained,Acquired G,1
LiveResult_GetFriendPoint,Bond pts gained,Acquired Kizuna,1
LiveResult_GetFriendPointWindow,Bond details,Kizuna details,1
LiveResult_TotalScore,Total Score,Total score,1
GuestSelect_Title,Select Guest,Guest selection,1
BandEnrich_ItemEmpty,You have no group powerup items.,I do not have a group enhanced item,1
BandEnrich_All,TOTAL,Comprehensive,1
BandEnrich_X,μ's,μ's,1
BandEnrich_L,Aqours,Aqours,1
BandEnrich_G,Nijigasaki,Rainbowzaki,1
GemShort_NeedChargeGemLabel,Paid Love Gems needed,Required paid rabika,1
GemShort_HaveChargeGemLabel,Paid Love Gems held,Palace Loveka,1
GemShort_NeedGemLabel,Love Gems needed,Required Loveka,1
GemShort_HaveGemLabel,Love Gems held,Possessed Loveka,1
CollectionChara_Profile,Profile,profile,1
CollectionChara_CardList,Card list,Card list,1
StorySort_TitleBand,Group,group,1
StorySort_TitleStory,Story,story,1
StorySort_StoryRead,Read,Already read,1
StorySort_StoryUnread,Unread,Unread,1
StoryList_EmptyText,No stories available.,There is no story that can be viewed,1
MemberList_EmptyText,No members found.,There is no target member,1
CollectionReleaseConfirm_DialogTitle,Confirm Unlock Collection,Collection release confirmation,1
CollectionReleaseConfirm_Conditions,Unlock progress: Idolized {0}/{1},Liberation Conditions: Needless number {0}/{1},1
CollectionReleaseConfirm_Reward,Unlock reward,Release reward,1
CollectionReleaseReward_DialogTitle,Collection Unlocked,Collection release,1
CollectionReleaseReward_SpPhotoReleaseMessage,SP photo(s) unlocked!<br>You can view photos any time from either member details or the SP photo album.,The SP photo has been released <br> SP photos can be checked from the member details or the SP photo collection.,1
CollectionReleaseReward_MovieReleaseMessage,"Movie ""{0}"" unlocked!<br>You can view it any time from either member details or movie collection.",The video '{0}' has been released <br> You can check the video from the member details or the movie collection.,1
CollectionReleaseReward_GetReward,Received {0} as a reward for unlocking content!,I received {0} as a release reward,1
CollectionReleaseReward_CardInfoButton,Member Details,To the details of the member,1
CollectionReleaseReward_CollectionButton,Collection details,To the collection details,1
GachaLotteryExchangeItemConfirm_Title,Scout Points Conversion,Solicary point conversion,1
GachaLotteryExchangeItemConfirm_Info,Expired Scout Points converted to Skill Notebook (M).,The expired 'solicitation point' has been converted to 'Skill Book (middle)',1
Migration_TopTitle,Data Transfer & Link Accounts,Data transfer / account cooperation,1
Migration_SnsLink,Link Accounts,Account cooperation,1
Migration_EnableSnsLink,*Accounts that can be linked,* Cooperable account,1
Migration_EnableSnsLink_iOS,Apple,Apple,1
Migration_EnableSnsLink_Android,Google,Google,1
Migration_SelectSnsLink,Select an account to link.,Please select the collaborative account,1
Migration_Twitter,Link to Twitter,Cooperation on Twitter,1
Migration_Apple,Sign in with Apple,Sign in with Apple,1
Migration_Google,Sign in with Google,Sign in with Google,1
Migration_SignIn,Not Set,Unanimed,1
Migration_SignOut,Linking complete.,Coordinated,1
Migration_CompleteSnsLink,Account linked.,Account cooperation completed,1
Migration_CompleteSnsSignOut,Account unlinked.,Unraveled account cooperation,1
Migration_SnsLinkMessage,"Data linking complete.<br>On your new device, download the app<br>and navigate to Menu -> Data Transfer<br>to link your account to the new device.","Data linkage has been completed. <br> After downloading the application to the terminal of the takeover destination, please cooperate with [MENU]> [Data transfer] on the title screen.",1
Migration_SignOutMessage,Data linking has been terminated.,Data cooperation has been canceled,1
Migration_TakeOverButton,Data Transfer,Takeover,1
RewardDetailDialog_CanBeAcquired,Obtainable,Acquired number,1
RewardDetailDialog_Acquired,No. Received,Number of acquisitions,1
RewardDetailDialog_Possession,Hold,The number of possession,1
MusicSelect_NoData,No matching songs found.,There was no corresponding song,1
MusicSelect_NoDataAndResetFilter,No songs found. Filters will be reset.,"Since there is no song, the narrowed down has been released",1
MusicSelect_FilterAttribute,Attribute,attribute,1
MusicSelect_FilterAttributeSmile,Smile,Smile,1
MusicSelect_FilterAttributePure,Pure,pure,1
MusicSelect_FilterAttributeCool,Cool,cool,1
MusicSelect_FilterSelect,Filter,conditions,1
MusicSelect_FilterGroup,Group - Song,Group / song,1
MusicSelect_FilterNotClear,Not cleared,Uncontrolled,1
MusicSelect_FilterScoreS,Need S-Rank Score,Score S has not been achieved,1
MusicSelect_FilterComboS,Need S-Rank Combo,Combo S has not been achieved,1
MusicSelect_FilterClearS,Need S-Rank Clear,Clear S has not been achieved,1
MusicSelect_FilterCampaign1,Campaign,campaign,1
MusicSelect_FilterCampaign2,Selection,subject,1
MusicSelect_FilterUndo,Clear all,All cancellation,1
MusicSelect_ButtonApply,Apply,Application,1
MusicSelect_RehearsalButton,Rehearsal,rehearsal,1
MusicSelect_ResetFilterToSelectData,Filters were reset to select the specified music.,Unlocked to select the specified song,1
MusicSelect_LiveButton,Live Show,live,1
MusicSelect_NoDifficulty,MASTER difficulty is not available for this song. Select another song.,"Since the selected song has no difficulty in Master, select other songs",1
HomePreset_ClearPresetButton,Revert custom Home Screen settings to defaults?,Would you like to return the preset {0} to the unset state?,1
PresentBox_Attention,"*You can store up to 100,000 items. Once the limit is reached, the oldest presents will be deleted to make room for new ones. Presents will be automatically deleted if not accepted within the timeframe they are available. You can accept up to 100 items at a time.","* Up to 100,000 cases can be stored. If you exceed the upper limit, it will be deleted from an old gift. In addition, gifts that expire are automatically deleted. You can receive up to 100 at a time.",1
PresentBox_Filter,Filter,Narrow down,1
PresentBox_Filter_Title,Filter,Narrow down,1
PresentBox_Filter_Button_AllSelect,Select All,Select all,1
PresentBox_Filter_Button_AllRelease,Clear all,All cancellation,1
PresentBox_Filter_Type_Title,Present Type,Present type,1
PresentBox_Filter_Type_Member,Member,Member,1
PresentBox_Filter_Type_Gem,Love Gems,Labka,1
PresentBox_Filter_Type_Gold,Gold,Gold,1
PresentBox_Filter_Type_Ticket,Scout Tickets,Solicitation ticket,1
PresentBox_Filter_Type_Recovery,LP restoration items,LP recovery item,1
PresentBox_Filter_Type_Other,Other,others,1
PresentBox_Filter_ExpireTime_Title,Limited Time,Deadline,1
PresentBox_Filter_ExpireTime_Limit,Has Time Limit,There is a deadline,1
PresentBox_Filter_ExpireTime_NoLimit,No Time Limit,No deadline,1
HomePreset_Set_Label,Set {0},Set {0},1
HomePreset_Multiple_Set_Label,Multiple sets,Multiple sets,1
PresentBox_History_Attention,"*You can store up to 30 items. Once the limit is reached, the oldest items will be deleted. Your history of claimed items is also cleared automatically every 30 days.","* Up to 30 cases can be stored. If the upper limit is exceeded, it will be deleted from the old history. In addition, the reception history will be automatically deleted 30 days after the history display.",1
BeginnerMission_BingoLine,Line {0},{0} -line,1
Mission_Filter,Filter,Narrow down,1
Mission_Filter_Title,Filter,Narrow down,1
Mission_Filter_Button_AllSelect,Select All,Select all,1
Mission_Filter_Button_AllRelease,Clear all,All cancellation,1
Mission_Filter_Content_Title_Reward,Reward,Reward,1
Mission_Filter_Reward_Member,Member,Member,1
Mission_Filter_Reward_Gem,Love Gems,Labka,1
Mission_Filter_Reward_Gold,Gold,gold,1
Mission_Filter_Reward_Ticket,Scout Tickets,Solicitation ticket,1
Mission_Filter_Reward_Recovery,LP restoration items,LP recovery item,1
Mission_Filter_Reward_Exp,Lesson Items,Lesson item,1
Mission_Filter_Reward_SkillExp,Skill Lesson items,Skill lesson item,1
Mission_Filter_Reward_Evolve,Idolize Item,Awakening item,1
Mission_Filter_Reward_Title,Title,title,1
Mission_Filter_Reward_Other,Other,others,1
Mission_Achievement,Achievement Level,Level of achievement,1
HomePreset_Edit_Dialog_Text,Save these custom home screen settings?,Do you want to save the changed home screen custom?,1
GachaTop_Invitation_Bonus_Detail,Scout Points details,Invitation bonus details,1
GachaTop_Invitation_Bonus,<size=29>Scout<br><size=23>Points,<size=29>Invitation<br><size=23>bonus,1
Adv_Log_NameSuffix_Telop,[Captions],[telop],1
EventTop_Button_Tips_Rule,Help,how to play,1
EventTop_Button_Tips_Bonus,Bonus,Bonus details,1
EventTop_Button_Reward,Reward Details,Reward details,1
EventTop_Button_Story,Event<br>Story,Event <br> Story,1
EventTop_Button_Ranking,Ranking Details,To the ranking details,1
EventTop_Button_Exchange,Item Exchange,Exchange,1
EventTop_Button_Favorite,Confirm (Temp),Confirmation (provisional),1
EventTop_Button_ToEvent,Event Songs,Event song,1
EventTop_Button_ToGeneral,Standard Songs,Normal song,1
EventTop_Favorite_Ranking,Best Girl,Ichi recommended member,1
EventTop_Point_Total,Total event pts,Cumulative event PT,1
EventTop_Point_Next_Story,Until next story,Until the next story,1
EventTop_Term_Title,<size=20>Available until</size> {0},<Size = 20> until the holding period </size> {0} <size = 20> </size>,1
EventTop_Point,{0} pts,{0} pt,1
EventTop_Rank,Rank {0},{0} position,1
Tutorial_Group_Muse,"- A school idol group from Otonokizaka High School that performs primarily in Akihabara, Tokyo.<br>- The origin of their group's name comes from the nine Muses, goddesses of musical inspiration.<br>- Their ultimate goal is to win the Love Live! tournament.",未翻訳,1
Tutorial_Group_Aqours,"-A school idol group from Uranohoshi Girls' High School that performs primarily in Numazu, Shizuoka.<br>- They formed their group to promote and support their school.<br>- Their ultimate goal is to win the Love Live! tournament.",未翻訳,1
Tutorial_Group_Nijigaku,"- A school idol group from Nijigasaki High School that performs primarily in Odaiba, Tokyo.<br>- Each member capitalizes on her own unique strengths and performs as a solo school idol.<br>- Rather than aiming to win Love Live!, each girl seeks to become the number one school idol.",未翻訳,1
Tutorial_Group_Liella,"- A school idol group from Yuigaoka Girls' High School that performs primarily in Harajuku, Tokyo.<br>- Yuigaoka is a new school, and their school idol club was founded the same year the school opened.<br>- This is a group Love Live! competitors shouldn't look past.",未翻訳,1
Tutorial_Group_SelectButton,Choose Group,Determined by this group,1
Tutorial_Member_SelectButton,Choose Member,Determined by this member,1
Tutorial_Recommend_Lesson,Level up your members with lessons!,Level up in lessons!,1
Tutorial_Recommend_Gacha,Go Scout items to get enhancement items!,Get a training item by soliciting items!,1
Tutorial_Recommend_Live,It's time! Go put on a live show!,Let's live first!,1
EventRanking_Tab_MySelf,My Rank,My ranking,1
EventRanking_Tab_Rank,Rank {0},{0} position,1
EventRanking_Tab_TotalPoint,Event pt Ranking,Event PT ranking,1
EventRanking_Tab_Score,Event Song Score Rank,Event song score ranking,1
EventRanking_Tab_Favorite,Best Girl Ranking,Ichi pushing ranking,1
EventBonus_Tab_Point,Event pts Bonus,Event PT bonus,1
EventBonus_Tab_Item,Miracle Star Bonus,Miracle Star acquisition bonus,1
EventBonus_MultiTab_Score,Score bonus,Score bonus,223062001
EventBonus_MultiTab_Item,Login Item Bonus,Login item acquisition bonus,223062001
EventBonus_Button_Disclaimer,Disclaimer,Disclaimer,1
EventBonus_Point_Value,+{0}%,+{0}%,1
EventBonus_Item_Value,+{0},+{0},1
EventBonus_Empty_List,None,does not exist,1
EventTop_Button_ToGeneral_Msg,Get Miracle Stars!,Get a miracle star!,1
EventTop_Button_Favorite_Ranking,Best Girl Ranking,Ichi pushing ranking,1
EventTop_Button_Mission,Goals,assignment,1
EventTop_Point_Next_Reward,To next reward:,To the next reward,1
EventTop_Point_Ranking,Event pt Ranking,Event PT ranking,1
EventBonus_Title,Bonus Details,Bonus details,1
EventRanking_Ranking_Not_Exists,No ranking data found.,There is no ranking,1
GemShop_Footer_Special_Commercial_Code,Specified Commercial Transactions Act/<br>Payment Services Act,Special Commercial Code/<BR> Financial Payment Law,1
GemShop_Footer_Precautions_Regarding_Use,Warnings and cautions<br>regarding usage,Use <br> Notes,1
EventRanking_Unaggregated,Ranking data<br>is still being calculated.,Ranking data<br>Not yet tied,1
EventReward_EmotionalMemberUnselected,You can't view this until you select a best girl.,I can't display it because I haven't selected the members,1
EventReward_RequiredPoint,Points required,Necessary PT,1
LpBoost_LP_Count,Current LP,LP number of people,1
LpBoost_LP_Default_Amount,Base LP cost,Basic LP consumption,1
LpBoost_LP_Discount,LP discount!,LP discount!,1
LpBoost_Min,Min,Min,1
LpBoost_EventPt,Event pts,Event PT,1
LpBoost_Get,obtained,Acquisition,1
LpBoost_GetReward,Reward obtained,Acquisition reward,1
LpBoost_UseLpMessage,"The amount of rewards received, as well as the total amount obtainable, will change based on how much LP you consume.","Depending on the amount of consumption LP, the amount of rewards and the reward that can be obtained will change.",1
LpBoost_UseLpSetting,LP Consumption Settings,Consumption LP settings,1
LpBoost_Count,Hold,The number of possession,1
LpBoost_UseCount,LP cost,Consumption,1
LpBoost_Default,Default,Basics,1
LpBoost_ValueColor,<color=#F93981><size=40>{0}</color></size>,<color =#f93981> <size = 40> {0} </color> </size>,1
LpBoost_GetRewardMessage,will change the amount of obtainable rewards.,The amount of rewards will change according to,1
LpBoost_Use,Use,consumption,1
LpBoost_UseLp,LP cost,Consumption LP,1
LpBoost_Setting,Set,setting,1
LpBoost_UseLPMessageShort,Total amount of rewards obtained changes based on how much LP is spent.,The amount of acquisition reward changes depending on the amount of consumption LP,1
Skip_Message,*Repeated skips will grant clear rewards for each skip all at once.<br>*Skipping will use your current high score as the live show results score.,"* Clear rewards for the number of continuous skips can be obtained together<br>* When skipping, the high score is referenced as a live result score.",1
Skip_Ticket_Count,Skip Tickets held,Number of skip tickets,1
Skip_Ticket_UseCount,Set the number of Skip Tickets to use.,Set the number of skip,1
Skip_Confirm,Skip?,Skip confirmation,1
Skip_Lock_Message,Clear the selected difficulty level to unlock skipping.,Clearing the selected difficulty will release the skip function,1
Skip_Not_Enough_Ticket,No Skip Tickets.,There is no skip ticket,1
LoginBouns_RewardAmountBonus,(+{0}),(+{0}),1
EventTop_Button_ToGeneral_2,Live Show,To live,1
EventTop_Button_ToGeneral_2_Msg,You gained event pts!,Get event PT!,1
EventTipsDialog_Tips_Title,Events Tutorial,How to play the event,1
EventTop_Aggregate,Calculating rankings...,Under the ranking,1
EventTop_EventClose,This event has ended.,The event is over,1
BeginnerMission_Bingo,BINGO,Bingo,1
TakeOver_DialogTitle,Link Play Data,Play data cooperation,1
TakeOver_DialogUserId,Love Live! School Idol Festival User ID,lovelive! School idol festival user ID,1
TakeOver_DialogPassword,Data link password,Play data linkage password,1
TakeOver_DialogPasswordSample,Enter password,input,1
TakeOver_DialogAccept,Link Play Data,Play data cooperation,1
TakeOver_DialogDescription,"By entering your Love Live! School Idol Festival user ID and password,<br> you can browse your Love Live! School Idol Festival album!",lovelive! By entering a school idol festival user ID and play data linked password<br>lovelive! You can browse the school idol festival album,1
TakeOver_DialogAttension,*You must set up data linking in Love Live! School Idol Festival in order to view your albums.<br>*Please be aware that linking player data and receiving the related bonuses can only be done once.,"※lovelive! If you do not set play data linkage at the school idol festival, you cannot view it<br>* Please note that play data linkage and play data linkage benefits can only be received once.",1
TakeOver_DialogUserError,Please enter your Love Live! School Idol Festival user ID.,lovelive! Please enter the user ID of the school idol festival,1
TakeOver_DialogPasswaordError,Please enter your data link password.,Enter the play data linked password,1
TakeOver_DialogDone,Player data has been linked! Memory album is now available.<br>Data link bonuses can be obtained from the present box.,Play data linkage is completed and 'Memories album' can be viewed.<br>Please receive play data linkage benefits from the present,1
BeginnerMission_BingoPlayableBalloonTips,Available after clearing {0} BINGO challenges.,Bingo {0} Clearing it can be challenged,1
SubMenu_BgmOn,BGM ON,BGM/ON,1
SubMenu_BgmOff,BGM OFF,BGM/OFF,1
Mission_ChallengeButton_Chat,Chat,To the chat,1
Mission_ChallengeButton_Home,Home,home,1
Common_Remain,Next:,After,1
Mission_Attention_Daily,Daily goals change every day at midnight.,Daily issues are updated at 0:00 every day,1
Mission_Attention_ExpireTime,Goals available until {0}.,The validity period is up to {0},1
Mission_Attention_Subscription,*Miracle Pass goal progress is counted beginning on the day following purchase.,* Achieving the assignment of the Miracle path will be counted after joining.,1
Mission_HeaderTabTotal,Event General,Total event,1
Mission_HeaderTabDaily,Daily,daily,1
HomePreset_DropDownItem_Obtain,Order obtained,Obtaining procedure,1
HomePreset_DropDownItem_Rare,Rarity,Rarity,1
HomePreset_DropDownItem_Anime,Animation,With anime,1
HomePreset_DropDownItem_Favorite,Favorite,favorite,1
Event_CategoryName_1,Miracle Collection,Miracle collection,1
Event_CategoryName_2,Free Tour,Pretend ~ Tour ~,1
Event_CategoryName_3,Teamup Live Show,Kyoroku Live,1
Event_CategoryName_4,Star Event,Star event,1
Event_Favorite_Button_Home,Home,to return home,1
Event_Favorite_Button_Decide,Continue,decide,1
Event_Favorite_Title,Pick a Member to Be Your Best Girl!,Choose the members!,1
Event_Favorite_Tips,About Best Girls,What are the members?,1
Event_Favorite_Confirm_Title,Confirm,confirmation,1
Event_Favorite_Confirm_Desc,"Select {0}<br>as your best girl?<br><br><color=#C70F01>*Once confirmed, your choice will be locked until the event ends.</color>","Ichi -cho member<br>Do you decide to {0}?<br><br><color =#c70f01> * After the decision, it cannot be changed until the end of the event </color>",1
EventBonus_PointBonus_Desc,Activate the event pt bonus by forming a unit with selected members!<br>Earn extra event pts with each live show cleared!,Event PT bonus is effective by organizing selection members!<br>Event PT that can be obtained when clearing live is up!,1
EventBonus_PointBonus_Attention,*The event pt bonus will be based on the total number of specified members in your unit.,* The total value of all selected members in the formation of the event PT bonus is applied.,1
