_id,_masterChatId,_roomId,_chapterId,_scriptKey,_title,_firstLineValue,_noticeValue,_appearStampIdList,_masterReleaseLabelId
400201401,4002,14,400201401,4002_14_1,可可 11月2023,可可: こんばんは～,可可: こんばんは～,"stamp_00_00000_0011,stamp_00_00000_0022,stamp_00_00000_0024,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0045,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0095",323110110
400201501,4002,15,400201501,4002_15_1,可可 Xmas2023,可可: メリークリスマス！,可可: メリークリスマス！,"stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0016,stamp_00_00000_0020,stamp_00_00000_0021,stamp_00_00000_0038,stamp_00_00000_0046,stamp_00_00000_0054,stamp_00_00000_0084",323122544
400300101,4003,1,400300101,4003_1_1,千砂都 DM,千砂都: うぃっす～,千砂都: うぃっす～,"stamp_00_00000_0004,stamp_00_00000_0050,stamp_00_00000_0064,stamp_00_00000_0078",1
400300102,4003,1,400300102,4003_1_2,千砂都 DM,千砂都さんがログインしました,千砂都さんがログインしました,"stamp_00_00000_0009,stamp_00_00000_0030,stamp_00_00000_0052,stamp_00_00000_0061,stamp_00_00000_0090",1
400300103,4003,1,400300103,4003_1_3,千砂都 DM,千砂都さんがログインしました,千砂都さんがログインしました,"stamp_00_00000_0019,stamp_00_00000_0029,stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0077",1
400300104,4003,1,400300104,4003_1_4,千砂都 DM,千砂都さんがログインしました,千砂都さんがログインしました,"stamp_00_00000_0004,stamp_00_00000_0007,stamp_00_00000_0008,stamp_00_00000_0011,stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0084,stamp_04_04003_0004",1
400300105,4003,1,400300105,4003_1_5,千砂都 DM,千砂都: うぃっす～！,千砂都: うぃっす～！,"stamp_00_00000_0029,stamp_00_00000_0053,stamp_00_00000_0054,stamp_00_00000_0081,stamp_04_04003_0004",1
400300106,4003,1,400300106,4003_1_6,千砂都 DM,千砂都: うぃっす～！,千砂都: うぃっす～！,"stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0093",1
400300107,4003,1,400300107,4003_1_7,千砂都 DM,千砂都さんがログインしました,千砂都さんがログインしました,"stamp_00_00000_0049,stamp_00_00000_0061,stamp_00_00000_0084",1
400300108,4003,1,400300108,4003_1_8,千砂都 DM,千砂都: ねえ、外見てみて！,千砂都: ねえ、外見てみて！,"stamp_00_00000_0004,stamp_00_00000_0056,stamp_00_00000_0063,stamp_00_00000_0090,stamp_04_04003_0004",1
400300109,4003,1,400300109,4003_1_9,千砂都 DM,千砂都: 聞いて～！,千砂都: 聞いて～！,"stamp_00_00000_0005,stamp_00_00000_0059,stamp_00_00000_0085",1
400300110,4003,1,400300110,4003_1_10,千砂都 DM,千砂都さんがスタンプを送信しました,千砂都さんがスタンプを送信しました,"stamp_00_00000_0001,stamp_00_00000_0015,stamp_00_00000_0016,stamp_00_00000_0025,stamp_00_00000_0036,stamp_00_00000_0083,stamp_00_00000_0084,stamp_00_00000_0094",1
400300111,4003,1,400300111,4003_1_11,千砂都 DM,千砂都さんがスタンプを送信しました,千砂都さんがスタンプを送信しました,"stamp_00_00000_0003,stamp_00_00000_0004,stamp_00_00000_0014,stamp_00_00000_0016",1
400300112,4003,1,400300112,4003_1_12,千砂都 DM,千砂都さんがスタンプを送信しました,千砂都さんがスタンプを送信しました,"stamp_00_00000_0014,stamp_00_00000_0036,stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0081,stamp_00_00000_0091,stamp_00_00000_0094,stamp_04_04003_0004",1
400300113,4003,1,400300113,4003_1_13,千砂都 DM,千砂都: やったよ～！,千砂都: やったよ～！,"stamp_00_00000_0007,stamp_00_00000_0021,stamp_00_00000_0037,stamp_00_00000_0048,stamp_00_00000_0056,stamp_00_00000_0087",1
400300114,4003,1,400300114,4003_1_14,千砂都 DM,千砂都さんがログインしました,千砂都さんがログインしました,"stamp_00_00000_0065,stamp_00_00000_0081,stamp_00_00000_0085,stamp_04_04003_0004",1
400300115,4003,1,400300115,4003_1_15,千砂都 DM,千砂都さんがログインしました,千砂都さんがログインしました,"stamp_00_00000_0002,stamp_00_00000_0009,stamp_00_00000_0060,stamp_00_00000_0065,stamp_04_04003_0004",1
400300201,4003,18,400300201,4003_18_1,千砂都 お誕生日2024,千砂都さんがログインしました,千砂都さんがログインしました,"stamp_00_00000_0001,stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0011,stamp_00_00000_0019,stamp_00_00000_0030,stamp_00_00000_0034,stamp_00_00000_0036,stamp_00_00000_0038,stamp_00_00000_0048,stamp_00_00000_0064,stamp_00_00000_0066,stamp_00_00000_0077,stamp_00_00000_0095,stamp_04_04003_0004",124022502
400300301,4003,3,400300301,4003_3_1,千砂都 お祝い2023,千砂都: ういっすー！,千砂都: ういっすー！,"stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0021,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0060,stamp_00_00000_0064,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0095,stamp_04_04003_0004",1
400300401,4003,16,400300401,4003_16_1,千砂都 新年2024,千砂都: うぃっす～！,千砂都: うぃっす～！,"stamp_00_00000_0004,stamp_00_00000_0011,stamp_00_00000_0048,stamp_00_00000_0064,stamp_00_00000_0065,stamp_00_00000_0081,stamp_00_00000_0094,stamp_00_00000_0095,stamp_04_04003_0004",324010172
400300501,4003,17,400300501,4003_17_1,千砂都 バレンタイン2024,千砂都: うぃっす～！,千砂都: うぃっす～！,"stamp_00_00000_0005,stamp_00_00000_0012,stamp_00_00000_0014,stamp_00_00000_0050,stamp_00_00000_0051,stamp_00_00000_0060,stamp_00_00000_0065,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0092,stamp_04_04003_0004",324020903
400301901,4003,19,400301901,4003_19_1,千砂都 ホワイトデー2024,千砂都: ハッピーホワイトデー！,千砂都: ハッピーホワイトデー！,"stamp_00_00000_0001,stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0022,stamp_00_00000_0029,stamp_00_00000_0048,stamp_00_00000_0081,stamp_04_04003_0004",324031465
400300701,4003,7,400300701,4003_7_1,千砂都 4月2023,千砂都: おはよ～！,千砂都: おはよ～！,"stamp_00_00000_0002,stamp_00_00000_0011,stamp_00_00000_0036,stamp_00_00000_0048,stamp_00_00000_0051,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0065,stamp_00_00000_0076,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0088,stamp_04_04003_0004",1
400300801,4003,8,400300801,4003_8_1,千砂都 5月2023,千砂都: ういっす～！,千砂都: ういっす～！,"stamp_00_00000_0007,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0053,stamp_00_00000_0054,stamp_00_00000_0081",1
400300901,4003,9,400300901,4003_9_1,千砂都 6月2023,千砂都さんがログインしました,千砂都さんがログインしました,"stamp_00_00000_0007,stamp_00_00000_0014,stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0065,stamp_00_00000_0088,stamp_04_04003_0004",323061104
400301001,4003,10,400301001,4003_10_1,千砂都 7月2023,千砂都さんがログインしました,千砂都さんがログインしました,"stamp_00_00000_0009,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0049,stamp_00_00000_0051,stamp_00_00000_0056,stamp_00_00000_0069,stamp_00_00000_0081,stamp_00_00000_0084",323071804
400301101,4003,11,400301101,4003_11_1,千砂都 夏休み2023,千砂都さんがログインしました,千砂都さんがログインしました,"stamp_00_00000_0012,stamp_00_00000_0022,stamp_00_00000_0036,stamp_00_00000_0048,stamp_00_00000_0082,stamp_00_00000_0088,stamp_04_04003_0004",323081106
400301201,4003,12,400301201,4003_12_1,千砂都 9月2023,千砂都: うぃっす～！,千砂都: うぃっす～！,"stamp_00_00000_0005,stamp_00_00000_0022,stamp_00_00000_0024,stamp_00_00000_0029,stamp_00_00000_0052,stamp_00_00000_0062,stamp_00_00000_0069,stamp_00_00000_0081,stamp_00_00000_0085",323090117
400301301,4003,13,400301301,4003_13_1,千砂都 2023ハロウィン,千砂都さんがログインしました,千砂都さんがログインしました,"stamp_00_00000_0004,stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0013,stamp_00_00000_0022,stamp_00_00000_0034,stamp_00_00000_0036,stamp_00_00000_0052,stamp_00_00000_0078,stamp_00_00000_0094,stamp_04_04003_0004",323103162
400301401,4003,14,400301401,4003_14_1,千砂都 11月2023,千砂都: うぃっす～！,千砂都: うぃっす～！,"stamp_00_00000_0001,stamp_00_00000_0029,stamp_00_00000_0049,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0078,stamp_00_00000_0079,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0094",323110111
400301501,4003,15,400301501,4003_15_1,千砂都 Xmas2023,千砂都: メリークリスマス！,千砂都: メリークリスマス！,"stamp_00_00000_0011,stamp_00_00000_0046,stamp_00_00000_0055,stamp_00_00000_0065,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0095",323122545
400400101,4004,1,400400101,4004_1_1,すみれ DM,すみれ: こんばんは,すみれ: こんばんは,"stamp_00_00000_0050,stamp_00_00000_0076,stamp_00_00000_0079",1
400400102,4004,1,400400102,4004_1_2,すみれ DM,すみれ: 送ってくれた記事、読んだわよ,すみれ: 送ってくれた記事、読んだわよ,"stamp_00_00000_0005,stamp_00_00000_0078,stamp_00_00000_0094",1
400400103,4004,1,400400103,4004_1_3,すみれ DM,すみれさんがログインしました,すみれさんがログインしました,"stamp_00_00000_0019,stamp_00_00000_0025,stamp_00_00000_0048,stamp_00_00000_0059,stamp_00_00000_0079,stamp_04_04004_0008",1
400400104,4004,1,400400104,4004_1_4,すみれ DM,すみれさんがログインしました,すみれさんがログインしました,"stamp_00_00000_0001,stamp_00_00000_0008,stamp_00_00000_0010,stamp_00_00000_0016,stamp_00_00000_0031,stamp_00_00000_0049,stamp_00_00000_0053,stamp_00_00000_0061,stamp_00_00000_0084,stamp_04_04004_0008",1
400400105,4004,1,400400105,4004_1_5,すみれ DM,すみれさんがログインしました,すみれさんがログインしました,"stamp_00_00000_0079,stamp_00_00000_0084,stamp_00_00000_0094",1
400400106,4004,1,400400106,4004_1_6,すみれ DM,すみれさんがログインしました,すみれさんがログインしました,"stamp_00_00000_0014,stamp_00_00000_0037,stamp_00_00000_0082,stamp_04_04004_0008",1
400400107,4004,1,400400107,4004_1_7,すみれ DM,すみれ: 今戻ったわ,すみれ: 今戻ったわ,"stamp_00_00000_0024,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0058,stamp_00_00000_0078,stamp_00_00000_0094",1
400400108,4004,1,400400108,4004_1_8,すみれ DM,すみれ: 次のライブ、日程が決まったわよ,すみれ: 次のライブ、日程が決まったわよ,"stamp_00_00000_0048,stamp_00_00000_0060,stamp_00_00000_0085,stamp_00_00000_0094",1
400400109,4004,1,400400109,4004_1_9,すみれ DM,すみれさんがログインしました,すみれさんがログインしました,"stamp_00_00000_0004,stamp_00_00000_0049,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0093",1
400400110,4004,1,400400110,4004_1_10,すみれ DM,すみれさんがログインしました,すみれさんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0028,stamp_00_00000_0052,stamp_00_00000_0056,stamp_00_00000_0082,stamp_00_00000_0092",1
400400111,4004,1,400400111,4004_1_11,すみれ DM,すみれ: ……遅くにごめん,すみれ: ……遅くにごめん,"stamp_00_00000_0059,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0084,stamp_00_00000_0091",1
400400112,4004,1,400400112,4004_1_12,すみれ DM,すみれ: 取材の準備はどう？,すみれ: 取材の準備はどう？,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0016,stamp_00_00000_0048,stamp_00_00000_0053,stamp_00_00000_0079,stamp_00_00000_0087",1
400400113,4004,1,400400113,4004_1_13,すみれ DM,すみれ: おはよう！,すみれ: おはよう！,"stamp_00_00000_0003,stamp_00_00000_0004,stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0023,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0060",1
400400114,4004,1,400400114,4004_1_14,すみれ DM,すみれ: 迷わずに会場まで来られたかしら？,すみれ: 迷わずに会場まで来られたかしら？,"stamp_00_00000_0008,stamp_00_00000_0029,stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0061,stamp_00_00000_0078,stamp_00_00000_0081,stamp_00_00000_0089,stamp_04_04004_0008",1
400400115,4004,1,400400115,4004_1_15,すみれ DM,すみれさんがログインしました,すみれさんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0012,stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0023,stamp_00_00000_0026,stamp_00_00000_0035,stamp_00_00000_0053,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0083,stamp_04_04004_0008",1
400400201,4004,2,400400201,4004_2_1,すみれ お誕生日2023,すみれさんがログインしました,すみれさんがログインしました,"stamp_00_00000_0012,stamp_00_00000_0021,stamp_00_00000_0023,stamp_00_00000_0024,stamp_00_00000_0029,stamp_00_00000_0033,stamp_00_00000_0035,stamp_00_00000_0052,stamp_00_00000_0076,stamp_00_00000_0078,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0095",123092802
400400301,4004,3,400400301,4004_3_1,すみれ お祝い2023,すみれ: 起きてるかしら？,すみれ: 起きてるかしら？,"stamp_00_00000_0011,stamp_00_00000_0023,stamp_00_00000_0024,stamp_00_00000_0034,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0088,stamp_04_04004_0008",1
400400401,4004,16,400400401,4004_16_1,すみれ 新年2024,すみれ: あけましておめでとう！,すみれ: あけましておめでとう！,"stamp_00_00000_0009,stamp_00_00000_0022,stamp_00_00000_0062,stamp_00_00000_0079,stamp_00_00000_0088,stamp_00_00000_0095,stamp_04_04004_0008",324010173
400400501,4004,17,400400501,4004_17_1,すみれ バレンタイン2024,すみれ: こんにちは,すみれ: こんにちは,"stamp_00_00000_0014,stamp_00_00000_0022,stamp_00_00000_0029,stamp_00_00000_0050,stamp_00_00000_0056,stamp_00_00000_0058,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0095",324021465
400401801,4004,18,400401801,4004_18_1,すみれ ホワイトデー2024,すみれ: ハッピーホワイトデー！,すみれ: ハッピーホワイトデー！,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0015,stamp_00_00000_0075,stamp_00_00000_0079,stamp_00_00000_0081",324031466
400400701,4004,7,400400701,4004_7_1,すみれ 4月2023,すみれさんがログインしました,すみれさんがログインしました,"stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0057,stamp_00_00000_0062,stamp_00_00000_0079",1
400400801,4004,8,400400801,4004_8_1,すみれ 5月2023,すみれさんがログインしました,すみれさんがログインしました,"stamp_00_00000_0008,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0078,stamp_00_00000_0085",1
400400901,4004,9,400400901,4004_9_1,すみれ 6月2023,すみれ: ちょっと相談なんだけどいい？,すみれ: ちょっと相談なんだけどいい？,"stamp_00_00000_0014,stamp_00_00000_0022,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0057,stamp_00_00000_0062,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088",323062902
400401001,4004,10,400401001,4004_10_1,すみれ 7月2023,すみれ: いよいよ夏休みね,すみれ: いよいよ夏休みね,"stamp_00_00000_0001,stamp_00_00000_0014,stamp_00_00000_0050,stamp_00_00000_0053,stamp_00_00000_0055,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0084,stamp_00_00000_0089,stamp_04_04004_0008",323072014
400401101,4004,11,400401101,4004_11_1,すみれ 夏休み2023,すみれ: 毎日暑いわね,すみれ: 毎日暑いわね,"stamp_00_00000_0001,stamp_00_00000_0022,stamp_00_00000_0023,stamp_00_00000_0029,stamp_00_00000_0081",323082106
400401201,4004,12,400401201,4004_12_1,すみれ 9月2023,すみれ: 元気？,すみれ: 元気？,"stamp_00_00000_0006,stamp_00_00000_0017,stamp_00_00000_0022,stamp_00_00000_0035,stamp_00_00000_0037,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0062,stamp_00_00000_0079,stamp_00_00000_0096",323091704
400401301,4004,13,400401301,4004_13_1,すみれ 2023ハロウィン,すみれさんがログインしました,すみれさんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0022,stamp_00_00000_0029,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0084",323102510
400401401,4004,14,400401401,4004_14_1,すみれ 11月2023,すみれ: 今日は寒かったわね,すみれ: 今日は寒かったわね,"stamp_00_00000_0001,stamp_00_00000_0079,stamp_00_00000_0082,stamp_00_00000_0084,stamp_04_04004_0008",323110112
400401501,4004,15,400401501,4004_15_1,すみれ Xmas2023,すみれ: メリークリスマス！,すみれ: メリークリスマス！,"stamp_00_00000_0011,stamp_00_00000_0038,stamp_00_00000_0048,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088,stamp_04_04004_0008",323122546
400500101,4005,1,400500101,4005_1_1,恋 DM,恋: 夜分遅くに申し訳ありません,恋: 夜分遅くに申し訳ありません,stamp_00_00000_0078,1
400500102,4005,1,400500102,4005_1_2,恋 DM,恋さんがログインしました,恋さんがログインしました,"stamp_00_00000_0057,stamp_00_00000_0078",1
400500103,4005,1,400500103,4005_1_3,恋 DM,恋さんがログインしました,恋さんがログインしました,"stamp_00_00000_0001,stamp_00_00000_0037,stamp_00_00000_0048",1
400500104,4005,1,400500104,4005_1_4,恋 DM,恋さんがログインしました,恋さんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0006,stamp_00_00000_0009,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0084,stamp_04_04005_0005",1
400500105,4005,1,400500105,4005_1_5,恋 DM,恋さんがログインしました,恋さんがログインしました,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0022,stamp_00_00000_0048,stamp_00_00000_0060,stamp_00_00000_0068",1
400500106,4005,1,400500106,4005_1_6,恋 DM,恋: こんばんは　先日は動画の件、教えていただき…,恋: こんばんは　先日は動画の件、教えていただき…,"stamp_00_00000_0001,stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0029,stamp_00_00000_0048,stamp_00_00000_0057,stamp_00_00000_0091",1
400500107,4005,1,400500107,4005_1_7,恋 DM,恋: こんにちは　ちょっとお伺いしたいことがあるのですが,恋: こんにちは　ちょっとお伺いしたいことがあるのですが,"stamp_00_00000_0022,stamp_00_00000_0029,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0085",1
400500108,4005,1,400500108,4005_1_8,恋 DM,恋: こんばんは,恋: こんばんは,"stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0088",1
400500109,4005,1,400500109,4005_1_9,恋 DM,恋: ちょっと質問なのですが,恋: ちょっと質問なのですが,"stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0055,stamp_00_00000_0057,stamp_00_00000_0085,stamp_00_00000_0091",1
400500110,4005,1,400500110,4005_1_10,恋 DM,恋: こんにちは,恋: こんにちは,"stamp_00_00000_0005,stamp_00_00000_0046,stamp_00_00000_0084,stamp_00_00000_0095",1
400500111,4005,1,400500111,4005_1_11,恋 DM,恋: 急なお願いですみません,恋: 急なお願いですみません,"stamp_00_00000_0001,stamp_00_00000_0007,stamp_00_00000_0029,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0078",1
400500112,4005,1,400500112,4005_1_12,恋 DM,恋: 先日はありがとうございます！,恋: 先日はありがとうございます！,"stamp_00_00000_0005,stamp_00_00000_0012,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0084,stamp_00_00000_0085,stamp_00_00000_0088",1
400500113,4005,1,400500113,4005_1_13,恋 DM,恋: こんばんは,恋: こんばんは,"stamp_00_00000_0001,stamp_00_00000_0004,stamp_00_00000_0046,stamp_00_00000_0054,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0091",1
400500114,4005,1,400500114,4005_1_14,恋 DM,恋: おはようございます,恋: おはようございます,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0036,stamp_00_00000_0078,stamp_00_00000_0081,stamp_00_00000_0088",1
400500115,4005,1,400500115,4005_1_15,恋 DM,恋: ただいま帰宅しました,恋: ただいま帰宅しました,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0056,stamp_00_00000_0081,stamp_00_00000_0095",1
400500201,4005,2,400500201,4005_2_1,恋 お誕生日2023,恋さんがログインしました,恋さんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0012,stamp_00_00000_0045,stamp_00_00000_0057,stamp_00_00000_0066,stamp_00_00000_0088,stamp_00_00000_0094,stamp_00_00000_0095",123112402
400500301,4005,3,400500301,4005_3_1,恋 お祝い2023,恋: あのーすみません,恋: あのーすみません,"stamp_00_00000_0005,stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0050,stamp_00_00000_0055,stamp_00_00000_0057",1
400500401,4005,16,400500401,4005_16_1,恋 新年2024,恋: あけましておめでとうございます,恋: あけましておめでとうございます,"stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0049,stamp_00_00000_0052,stamp_00_00000_0062",324010174
400500501,4005,17,400500501,4005_17_1,恋 バレンタイン2024,恋さんがログインしました,恋さんがログインしました,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0037,stamp_00_00000_0051,stamp_00_00000_0058,stamp_00_00000_0059,stamp_00_00000_0081",324021466
400501801,4005,18,400501801,4005_18_1,恋 ホワイトデー2024,恋: こんにちは,恋: こんにちは,"stamp_00_00000_0011,stamp_00_00000_0057,stamp_00_00000_0081,stamp_00_00000_0088",324031467
400500701,4005,7,400500701,4005_7_1,恋 4月2023,恋: こんにちは,恋: こんにちは,"stamp_00_00000_0014,stamp_00_00000_0051,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0084",1
400500801,4005,8,400500801,4005_8_1,恋 5月2023,恋: こんばんは,恋: こんばんは,"stamp_00_00000_0005,stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0084",1
400500901,4005,9,400500901,4005_9_1,恋 6月2023,恋: Liella!の特集記事が届きました,恋: Liella!の特集記事が届きました,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0088",323062604
400501001,4005,10,400501001,4005_10_1,恋 7月2023,恋さんがログインしました,恋さんがログインしました,"stamp_00_00000_0001,stamp_00_00000_0025,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0059,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0090",323071805
400501101,4005,11,400501101,4005_11_1,恋 夏休み2023,恋さんがログインしました,恋さんがログインしました,"stamp_00_00000_0001,stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0037,stamp_00_00000_0057,stamp_00_00000_0095",323080403
400501201,4005,12,400501201,4005_12_1,恋 9月2023,恋: 新学期がはじまりましたね,恋: 新学期がはじまりましたね,"stamp_00_00000_0005,stamp_00_00000_0059,stamp_00_00000_0081,stamp_00_00000_0082",323090118
400501301,4005,13,400501301,4005_13_1,恋 2023ハロウィン,恋さんがログインしました,恋さんがログインしました,"stamp_00_00000_0001,stamp_00_00000_0002,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0029,stamp_00_00000_0051,stamp_00_00000_0061,stamp_00_00000_0081,stamp_00_00000_0082",323102511
400501401,4005,14,400501401,4005_14_1,恋 11月2023,恋: すっかり秋めいてきましたね,恋: すっかり秋めいてきましたね,"stamp_00_00000_0001,stamp_00_00000_0025,stamp_00_00000_0048,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0081",323110113
400501501,4005,15,400501501,4005_15_1,恋 Xmas2023,恋さんがログインしました,恋さんがログインしました,"stamp_00_00000_0009,stamp_00_00000_0017,stamp_00_00000_0020,stamp_00_00000_0057,stamp_00_00000_0076",323122547
400600101,4006,1,400600101,4006_1_1,きな子 DM,きな子: こんばんはっす～,きな子: こんばんはっす～,"stamp_00_00000_0005,stamp_00_00000_0014,stamp_00_00000_0056,stamp_00_00000_0062,stamp_00_00000_0082,stamp_00_00000_0094,stamp_00_00000_0095,stamp_04_04006_0009",1
400600102,4006,1,400600102,4006_1_2,きな子 DM,きな子さんがログインしました,きな子さんがログインしました,"stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0037,stamp_00_00000_0052,stamp_00_00000_0078,stamp_00_00000_0080,stamp_00_00000_0090,stamp_04_04006_0009",1
400600103,4006,1,400600103,4006_1_3,きな子 DM,きな子さんがログインしました,きな子さんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0045,stamp_00_00000_0048,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0094,stamp_00_00000_0095",1
400600104,4006,1,400600104,4006_1_4,きな子 DM,きな子: こんばんはっす～！,きな子: こんばんはっす～！,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0025,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0039,stamp_00_00000_0060,stamp_00_00000_0080,stamp_04_04006_0009",1
400600105,4006,1,400600105,4006_1_5,きな子 DM,きな子さんがログインしました,きな子さんがログインしました,"stamp_00_00000_0014,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0095,stamp_04_04006_0009",1
400600106,4006,1,400600106,4006_1_6,きな子 DM,きな子さんがスタンプを送信しました,きな子さんがスタンプを送信しました,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0014,stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0052,stamp_00_00000_0059,stamp_00_00000_0061,stamp_00_00000_0081",1
400600107,4006,1,400600107,4006_1_7,きな子 DM,きな子さんがログインしました,きな子さんがログインしました,"stamp_00_00000_0054,stamp_00_00000_0055,stamp_00_00000_0059,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0090,stamp_04_04006_0009",1
400600108,4006,1,400600108,4006_1_8,きな子 DM,きな子さんがログインしました,きな子さんがログインしました,"stamp_00_00000_0007,stamp_00_00000_0015,stamp_00_00000_0056,stamp_00_00000_0061,stamp_00_00000_0078,stamp_00_00000_0082,stamp_00_00000_0084,stamp_00_00000_0090",1
