_albumUnitSeriesId,_albumSeriesId,_unitId,_position,_masterReleaseLabelId
3656,648,3682,6,1
3657,648,3665,7,1
3658,648,3683,8,1
3659,648,3666,9,1
3660,649,3673,1,1
3661,649,3674,2,1
3662,649,3687,3,1
3663,649,3688,4,1
3664,649,3675,5,1
3665,649,3684,6,1
3666,649,3685,7,1
3667,649,3689,8,1
3668,649,3686,9,1
3669,651,3680,1,1
3670,651,3983,2,1
3671,651,3831,3,1
3672,651,3751,4,1
3673,651,3985,5,1
3674,651,3901,6,1
3678,650,3899,1,1
3679,650,3897,2,1
3680,650,3676,3,1
3681,650,3762,4,1
3682,650,3677,5,1
3683,650,3678,6,1
3684,650,3763,7,1
3685,650,3898,8,1
3686,650,3764,9,1
3687,652,3694,1,1
3688,652,3706,2,1
3689,652,3695,3,1
3690,652,3696,4,1
3691,652,3700,5,1
3692,652,3701,6,1
3693,652,3707,7,1
3694,652,3702,8,1
3695,652,3708,9,1
3696,653,3697,1,1
3697,653,3698,2,1
3698,653,3709,3,1
3699,653,3710,4,1
3700,653,3699,5,1
3701,653,3703,6,1
3702,653,3704,7,1
3703,653,3711,8,1
3704,653,3705,9,1
3705,654,3712,1,1
3706,654,3713,2,1
3707,655,3726,1,1
3708,655,3727,2,1
3709,655,3718,3,1
3710,655,3719,4,1
3711,655,3728,5,1
3712,655,3715,6,1
3713,655,3716,7,1
3714,655,3720,8,1
3715,655,3717,9,1
3716,656,3744,1,1
3717,656,3738,2,1
3718,656,3745,3,1
3719,656,3746,4,1
3720,656,3735,5,1
3721,656,3736,6,1
3722,656,3739,7,1
3723,656,3737,8,1
3724,656,3740,9,1
3725,657,3837,1,1
3726,657,3838,2,1
3727,657,3917,3,1
3728,657,3918,4,1
3729,657,3919,5,1
3730,657,3741,6,1
3731,657,3742,7,1
3732,657,3791,8,1
3733,657,3792,9,1
3734,658,3748,1,1
3735,658,3749,2,1
3736,659,3758,1,1
3737,659,3759,2,1
3738,659,3753,3,1
3739,660,3755,1,1
3740,660,3757,2,1
3741,660,3754,3,1
3742,661,3756,1,1
3743,661,3752,2,1
3744,661,3760,3,1
3745,662,3766,1,1
3746,662,3794,2,1
3747,662,3767,3,1
3748,662,3768,4,1
3749,662,3781,5,1
3750,662,3782,6,1
3751,662,3795,7,1
3752,662,3783,8,1
3753,662,3796,9,1
3754,663,3784,1,1
3755,663,3785,2,1
3756,663,3797,3,1
3757,663,3798,4,1
3758,663,3786,5,1
3759,663,3769,6,1
3760,663,3770,7,1
3761,663,3799,8,1
3762,663,3771,9,1
3763,664,3772,1,1
3764,664,3773,2,1
3765,664,3774,3,1
3766,664,3775,4,1
3767,664,3776,5,1
3768,664,3777,6,1
3769,664,3778,7,1
3770,664,3779,8,1
3771,664,3780,9,1
3772,665,3801,1,1
3773,665,3802,2,1
3774,665,3803,3,1
3775,665,3804,4,1
3776,665,3805,5,1
3777,665,3806,6,1
3778,666,3807,1,1
3779,666,3808,2,1
3780,666,3809,3,1
3781,666,3810,4,1
3782,666,3811,5,1
3783,666,3812,6,1
3784,667,3813,1,1
3785,667,3814,2,1
3786,668,3817,1,1
3787,668,3818,2,1
3788,668,3828,3,1
3789,668,3829,4,1
3790,668,3819,5,1
3791,668,3820,6,1
3792,668,3821,7,1
3793,668,3830,8,1
3794,668,3822,9,1
3795,670,3855,1,1
3796,670,3856,2,1
3797,670,3857,3,1
3798,671,3858,1,1
3799,671,3859,2,1
3800,671,3860,3,1
3801,669,3846,1,1
3802,669,3834,2,1
3803,669,3847,3,1
3804,669,3848,4,1
3805,669,3839,5,1
3806,669,3840,6,1
3807,669,3835,7,1
3808,669,3841,8,1
3809,669,3836,9,1
3810,672,3861,1,1
3811,672,3862,2,1
3812,673,3863,1,1
3813,673,3864,2,1
3814,674,3865,1,1
3815,674,3866,2,1
3816,675,3867,1,1
3817,675,3868,2,1
3818,676,3869,1,1
3819,676,3870,2,1
3820,677,3871,1,1
3821,677,3872,2,1
3822,678,3873,1,1
3823,678,3874,2,1
3824,679,3875,1,1
3825,679,3876,2,1
3826,680,3877,1,1
3827,680,3878,2,1
3828,681,3879,1,1
3829,681,3880,2,1
3830,682,3881,1,1
3831,682,3882,2,1
3832,683,3883,1,1
3833,683,3884,2,1
3834,684,3885,1,1
3835,684,3886,2,1
3836,685,3887,1,1
3837,685,3888,2,1
3838,686,3889,1,1
3839,686,3890,2,1
3840,687,3891,1,1
3841,687,3892,2,1
3842,688,3893,1,1
3843,688,3894,2,1
3844,689,3895,1,1
3845,689,3896,2,1
3846,690,3849,1,1
3847,690,3850,2,1
3848,690,3902,3,1
3849,690,3903,4,1
3850,690,3851,5,1
3851,690,3852,6,1
3852,690,3853,7,1
3853,690,3904,8,1
3854,690,3854,9,1
3855,691,3843,1,1
3856,691,3844,2,1
3857,692,3920,1,1
3858,692,3906,2,1
3859,692,3921,3,1
3860,692,3922,4,1
3861,692,3910,5,1
3862,692,3911,6,1
3863,692,3907,7,1
3864,692,3912,8,1
3865,692,3908,9,1
3866,693,3924,1,1
3867,693,3925,2,1
3868,694,3927,1,1
3869,694,3928,2,1
3870,694,3929,3,1
3871,694,3930,4,1
3872,694,3931,5,1
3873,694,3932,6,1
3874,694,3933,7,1
3875,694,3934,8,1
3876,694,3935,9,1
3877,695,3936,1,1
3878,695,3937,2,1
3879,695,3938,3,1
3880,695,3939,4,1
3881,695,3940,5,1
3882,695,3941,6,1
3883,695,3942,7,1
3884,695,3943,8,1
3885,695,3944,9,1
3886,696,99999,1,1
3887,696,3946,2,1
3888,696,99999,3,1
3889,696,3948,4,1
3890,696,99999,5,1
3891,696,3947,6,1
3892,696,99999,7,1
3893,696,99999,8,1
3894,696,99999,9,1
3895,697,3952,1,1
3896,697,3964,2,1
3897,697,3953,3,1
3898,697,3954,4,1
3899,697,3958,5,1
3900,697,3959,6,1
3901,697,3965,7,1
3902,697,3960,8,1
3903,697,3966,9,1
3904,698,3955,1,1
3905,698,3956,2,1
3906,698,3967,3,1
3907,698,3968,4,1
3908,698,3957,5,1
3909,698,3961,6,1
3910,698,3962,7,1
3911,698,3969,8,1
3912,698,3963,9,1
3913,699,99999,1,1
3914,699,99999,2,1
3915,699,99999,3,1
3916,699,99999,4,1
3917,699,99999,5,1
3918,699,99999,6,1
3919,699,99999,7,1
3920,699,3990,8,1
3921,699,99999,9,1
3922,701,3993,1,1
3923,701,3994,2,1
3924,701,3995,3,1
3925,701,3996,4,1
3926,701,3997,5,1
3927,701,3998,6,1
3928,701,3999,7,1
3929,701,4000,8,1
3930,701,4001,9,1
3931,702,4002,1,1
3932,702,4003,2,1
3933,702,4004,3,1
3934,702,4005,4,1
3935,702,4006,5,1
3936,702,4007,6,1
3937,702,4008,7,1
3938,702,4009,8,1
3939,702,4010,9,1
3940,703,4011,1,1
3941,703,4012,2,1
3942,703,4013,3,1
3943,703,4014,4,1
3944,703,4015,5,1
3945,703,4016,6,1
3946,703,4017,7,1
3947,703,4018,8,1
3948,703,4019,9,1
3949,700,3950,1,1
3950,700,3951,2,1
3951,704,99999,1,1
3952,704,99999,2,1
3953,704,99999,3,1
3954,704,3992,4,1
3955,704,99999,5,1
3956,704,99999,6,1
3957,704,99999,7,1
3958,704,3991,8,1
3959,704,99999,9,1
3960,705,99999,1,1
3961,705,99999,2,1
3962,705,99999,3,1
3963,705,99999,4,1
3964,705,99999,5,1
3965,705,99999,6,1
3966,705,3973,7,1
3967,705,3971,8,1
3968,705,3972,9,1
