_id,_name,_shortName,_kana,_artist,_detailInfo,_dictionaryReference,_dictionaryComment,_bandCategory,_masterGroupId,_jacketImageName,_masterBgmId,_previewMasterBgmId,_locked,_obtainType,_isAcLevelMusic,_releaseDateTime,_masterReleaseLabelId
4118,FANTASTiC,FANTASTiC,フアンタステイツク,Liella!,"作詞：宮嶋淳子<br>作曲：YUU for YOU , Giz'Mo(from Jam9)<br>編曲：YUU for YOU",『ラブライブ！スーパースター!! Liella! 5th LoveLive! ～Twinkle Triangle～』テーマソングシングルカップリング曲,Liella! 5thライブテーマソングシングルCW曲。どこか懐かしくも新しいサウンドが心地よいEDM。一見強気な片思いのようで、自分に言い聞かせるように何度も同じ言葉が繰り返されている歌詞がいじらしい。,4,400,jacket_4117,31004118,32004118,0,0,0,2024/01/10,224012006
4119,私のSymphony ～2023Ver.～,私のSymphony ～2023Ver.～,ワタシノシンフオニイイ,Liella!,"作詞：宮嶋淳子<br>作曲：高木誠司 , 高慶""CO-K""卓史<br>編曲：高慶""CO-K""卓史<br>弦管編曲：兼松 衆",『ラブライブ！スーパースター!! Liella! 5th LoveLive! ～Twinkle Triangle～』テーマソングシングルカップリング曲,３期生を含めた11人で歌う「私のSymphony」。3期生のそれぞれのソロで始まる歌い出しが印象的。初めて11人でライブパフォーマンスをした『ラブライブ！スーパースター!! Liella! 4th LoveLive! Tour ～brand new Sparkle～』にて披露された。,4,400,jacket_4117,31004119,32004119,0,0,0,2024/01/10,224021202
5001,Dream Believers,Dream Believers,トリームヒリーハース,蓮ノ空女学院スクールアイドルクラブ,作詞：畑 亜貴<br>作曲・編曲：渡辺拓也<br>弦編曲：渡辺拓也、真部 裕,スマートフォン向けアプリ『Link！Like！ラブライブ！』主題曲,"スマートフォン向けアプリ『Link！Like！ラブライブ！』主題曲でもあり、蓮ノ空女学院スクールアイドルクラブのデビュー曲。夢に向かって""いま""を全力で生きる少女たちの心情が綴られた、デビュー曲にふさわしい前向きであり、どこか切なさも感じられる曲。王道なメロディーと多彩な楽器アレンジも聴いていて心地よい。",5,500,jacket_5001,31005001,32005001,0,0,0,2023/03/29,1
5002,AWOKE,AWOKE,アウォーク,DOLLCHESTRA,作詞：TATSUNE<br>作曲：Kanata Okajima、Hayato Yamamoto<br>編曲：Hayato Yamamoto,,デビューミニアルバム「Dream Believers」収録曲。「マリオネット」がモチーフに描かれている、ユニット「DOLLCHESTRA」の一曲目。特徴的なシンセプラックの音色、ワルツ調のパート、セクションごとに目まぐるしく変わるトリッキーな構成など「DOLLCHESTRA」らしさが詰まったミステリアスな一曲。,5,502,jacket_5001,31005002,32005002,0,0,0,2023/03/29,1
5003,水彩世界,水彩世界,スイサイセカイ,スリーズブーケ,"作詞：ケリー<br>作曲：栗原 暁（Jazzin’park） , 前田 佑<br>編曲：前田 佑<br>弦編曲：門脇大輔",,デビューミニアルバム「Dream Believers」収録曲。ユニット「スリーズブーケ」の一曲目。デュオだからこそ描ける、切なくもあり前向きな歌詞と、疾走感と温かみが介在する王道サウンドは「スリーズブーケ」らしさが詰まった一曲に仕上がっている。,5,501,jacket_5001,31005003,32005003,0,0,0,2023/03/29,1
5004,Reflection in the mirror,Reflection in the mirror,リフレクションインサミラー,スリーズブーケ,作詞：ケリー<br>作曲：桃宇アリサ、めんま<br>編曲：めんま<br>弦編曲：真部 裕,スマートフォン向けアプリ『Link！Like！ラブライブ！』活動記録(ストーリー)第3話楽曲,スマートフォン向けアプリ『Link！Like！ラブライブ！』活動記録(ストーリー)第3話楽曲。花帆と梢の気持ちのすれ違いを経て、お互いがお互いを認め合った先に披露される「鏡」をモチーフに心情が綴られた楽曲。壮大なストリングスなど、爽やかで王道感のあるサウンドも、スリーズブーケの新たなスタートを感じさせる。,5,501,jacket_5004,31005004,32005004,0,0,0,2023/04/26,223053107
5005,フォーチュンムービー,フォーチュンムービー,フォーチュンムーヒー,スリーズブーケ,作詞：ケリー<br>作曲：桃宇アリサ、めんま<br>編曲：めんま,,スリーズブーケ 1stシングル「Reflection in the mirror」収録曲。ブラスが印象的なミュージカル調のサウンドとともに、二人の可愛らしい一面が見れる楽曲。フルサイズでは、二人のコミカルな世界観が楽しめる寸劇や、高らかに響き渡るサックスソロが入っている間奏パートにも注目。,5,501,jacket_5004,31005005,32005005,0,0,0,2023/04/26,223053107
5006,Mix shake!!,Mix shake!!,ミックスシェイク,スリーズブーケ,作詞：ケリー<br>作曲・編曲：川崎智哉        ,,スリーズブーケ 1stシングル「Reflection in the mirror」収録曲。可愛らしいワードや世界観が詰め込まれた歌詞に、ギターやベースが際立つキャッチーなアッパーロックチューンは、スリーズブーケの新たな一面を楽しめる。特にアウトロは、一緒に歌って、踊りたくなるような盛り上がりのあるパートになっている。,5,501,jacket_5004,31005006,32005006,0,0,0,2023/04/26,223053107
5007,Sparkly Spot,Sparkly Spot,スハークリイスホット,DOLLCHESTRA,作詞：TATSUNE<br>作曲・編曲：渡辺拓也        ,スマートフォン向けアプリ『Link！Like！ラブライブ！』活動記録(ストーリー)第6話楽曲,"スマートフォン向けアプリ『Link！Like！ラブライブ！』活動記録(ストーリー)第6話楽曲。さやかの""わがまま""を綴理が認め、スケートリンク上にて歌唱される、二人の想いが交差するクールなロックチューン。真っ直ぐな心情が、二人のハーモニーと、テンポ良く交互に歌唱される歌声に詰め込まれている。",5,502,jacket_5007,31005007,32005007,0,0,0,2023/04/26,223053107
5008,ツキマカセ,ツキマカセ,ツキマカセ,DOLLCHESTRA,作詞：TATSUNE<br>作曲：福田陽司<br>編曲：渡辺和紀,,DOLLCHESTRA 1stシングル「Sparkly Spot」収録曲。深夜の時間帯を思わせる歌詞にもマッチする、キャッチーな音色が多様に使われたエレクトロポップサウンド。楽曲の世界観だからこそ垣間見える、二人の可愛らしい表情にも注目。,5,502,jacket_5007,31005008,32005008,0,0,0,2023/04/26,223053107
5009,希望的プリズム,希望的プリズム,キホウテキフリスム,DOLLCHESTRA,作詞：TATSUNE<br>作曲：水流雄一朗、室屋優美、Haruka Kato<br>編曲：水流雄一朗<br>弦編曲：真部 裕,,DOLLCHESTRA 1stシングル「Sparkly Spot」収録曲。等身大の少女ならではの葛藤が描かれた、どこか切ないマイナーポップ。フルサイズでは、切なさを彩るギターソロにも注目。,5,502,jacket_5007,31005009,32005009,0,0,0,2023/04/26,223053107
5010,謳歌爛漫,謳歌爛漫,オウカランマン,スリーズブーケ,作詞：ケリー<br>作曲：小野寺祐輔（Arte Refact）<br>編曲：河合泰志（Arte Refact）,スマートフォン向けアプリ『Link！Like！ラブライブ！』「Fes×LIVE」2023年4月度楽曲,"スマートフォン向けアプリ『Link！Like！ラブライブ！』「Fes×LIVE」2023年4月度楽曲。4月の""期待""を感じさせるミディアムソング。""花""をモチーフに描かれた前向きな気持ちになれる一曲になっている。",5,501,jacket_5011,31005010,32005010,0,0,0,2023/06/14,223061507
5011,Holiday∞Holiday,Holiday∞Holiday,ホリテイホリテイ,スリーズブーケ,作詞：ケリー<br>作曲：桃宇アリサ、めんま<br>編曲：めんま,スマートフォン向けアプリ『Link！Like！ラブライブ！』「Fes×LIVE」2023年5月度楽曲,スマートフォン向けアプリ『Link！Like！ラブライブ！』「Fes×LIVE」2023年5月度楽曲。ジェットコースターをモチーフに、二人のキュートな一面が見られるシンセポップ。お休みの日のお供にしたくなる一曲。,5,501,jacket_5011,31005011,32005011,0,0,0,2023/06/14,223061507
5012,スケイプゴート,スケイプゴート,スケイフコオト,DOLLCHESTRA,"作詞：TATSUNE<br>作曲：Hiroki Sagawa (Relic Lyric, inc.)、武田城以<br>編曲：武田城以",スマートフォン向けアプリ『Link！Like！ラブライブ！』「Fes×LIVE」2023年4月度楽曲,"スマートフォン向けアプリ『Link！Like！ラブライブ！』「Fes×LIVE」2023年4月度楽曲。4月の""不安""から生じる心情感にフィーチャーしたどこか哀愁感の漂う一曲。ブラスを筆頭に、アグレッシブなサウンドにも注目。",5,502,jacket_5013,31005012,32005012,0,0,0,2023/06/14,223061507
5013,Tragic Drops,Tragic Drops,トラシツクトロツフス,DOLLCHESTRA,作詞：TATSUNE<br>作曲：Kanata Okajima、Hayato Yamamoto<br>編曲：Hayato Yamamoto,スマートフォン向けアプリ『Link！Like！ラブライブ！』「Fes×LIVE」2023年5月度楽曲,スマートフォン向けアプリ『Link！Like！ラブライブ！』「Fes×LIVE」2023年5月度楽曲。金沢の気候感も思わせる五月雨をイメージした、激しく情緒的なロックサウンドがどこか懐かしさも感じさせる。謙遜した恋心を描いた歌詞では、楽曲ならではの二人の表情が見える。,5,502,jacket_5013,31005013,32005013,0,0,0,2023/06/14,223061507
5014,ド！ド！ド！,ド！ド！ド！,トトト,みらくらぱーく！,作詞：ろさ<br>作曲・編曲：山本玲史,,デビューミニアルバム「Dream Believers」収録曲。ユニット「みらくらぱーく！」の一曲目。ハイテンポなピコピコサウンドで、イントロから一気に世界観に引き込まれる。Aメロ・Bメロでは、瑠璃乃・慈の人間性やテンポの良い掛け合いが描かれる一方、サビでは、応援歌のような前向きな心情が気持ち良い。フルサイズでは、セリフパートや、一緒に盛り上がれるラストサビなど、1曲通して落差の激しい構成もテーマパーク感があり楽しい。,5,503,jacket_5001,31005014,32005014,0,0,0,2023/03/29,1
5015,On your mark,On your mark,オンユアマアク,蓮ノ空女学院スクールアイドルクラブ,"作詞：Kanata Okajima , Hayato Yamamoto<br>作曲・編曲：EFFY        ",,デビューミニアルバム「Dream Believers」収録曲。不器用にひたむきに前進する少女たちを描いたデジタルアッパーチューン。激しいテンポ感とクールな世界観とともに、6人のカッコいい表情が見れる一曲に仕上がっている。,5,500,jacket_5001,31005015,32005015,0,0,0,2023/03/29,1
5016,DEEPNESS,DEEPNESS,テイイフネス,蓮ノ空女学院スクールアイドルクラブ,作詞：桃宇アリサ<br>作曲：古河 夕<br>編曲：EFFY,スマートフォン向けアプリ『Link！Like！ラブライブ！』活動記録(ストーリー)第8話楽曲<br>スマートフォン向けアプリ『Link！Like！ラブライブ！』「Fes×LIVE」2023年6月度楽曲,スマートフォン向けアプリ『Link！Like！ラブライブ！』活動記録(ストーリー)第8話楽曲＆「Fes×LIVE」2023年6月度楽曲。自らの心が迷子になっていた梢の心情・悩みを、4人の絆で答えを見つけ、新境地を切り拓いた先に歌唱される一曲。激しいサイバー×オリエンタルなダンスナンバーからは、強い意志を感じる。,5,500,jacket_5016,31005016,32005016,0,0,0,2023/08/09,223081102
5017,永遠のEuphoria,永遠のEuphoria,エイエンノユウフオリア,蓮ノ空女学院スクールアイドルクラブ,作詞：KOMU<br>作曲・編曲：オオヤギヒロオ<br>弦編曲：山下洋介,,"デビューミニアルバム「Dream Believers」収録曲。キャッチーなメロディーとストリングスが印象的な、""みんなで歌いたくなる""一曲。学年やユニットで分けられたシンプルな歌い分けも聴いていて楽しい。",5,500,jacket_5001,31005017,32005017,0,0,0,2023/03/29,1
5018,眩耀夜行,眩耀夜行,ゲンヨウヒコウ,スリーズブーケ,作詞：ケリー<br>作曲：小野寺祐輔 (Arte Refact)<br>編曲：脇 眞富 (Arte Refact),スマートフォン向けアプリ『Link！Like！ラブライブ！』「Fes×LIVE」2023年7月度楽曲,スマートフォン向けアプリ『Link！Like！ラブライブ！』「Fes×LIVE」2023年7月度楽曲。初夏の情景を感じさせる中に、「前進する」ことが描かれた歌詞が魅力的。疾走感の中に、儚さも垣間見え、夏の訪れを感じる季節に聴きたくなる一曲。ブラスやギターの音色もサウンドに彩りを加える。,5,501,jacket_5018,31005018,32005018,0,0,0,2023/08/09,223111507
5019,Mirage Voyage,Mirage Voyage,ミラアシユウオイイシ,DOLLCHESTRA,作詞：TATSUNE<br>作曲：Kanata Okajima、Hayato Yamamoto<br>編曲：Hayato Yamamoto,スマートフォン向けアプリ『Link！Like！ラブライブ！』「Fes×LIVE」2023年7月度楽曲,スマートフォン向けアプリ『Link！Like！ラブライブ！』「Fes×LIVE」2023年7月度楽曲。初夏の夕暮れを思わせるノスタルジー×メロディアスなサウンドと、小刻みなメロディが特徴的な一曲。歌詞からも、「自分は自分で良い」というメッセージ性を感じさせる。,5,502,jacket_5019,31005019,32005019,0,0,0,2023/08/09,223111507
5020,ハクチューアラモード,ハクチューアラモード,ハクチユウアラモオト,みらくらぱーく！,作詞・作曲・編曲：ナユタン星人,,"1stアルバム「夏めきペイン」収録曲。スイーツをモチーフに""恋""を探す二人の可愛い表情が詰まった一曲。一曲を通して、キャッチーなワードや、二人のファンタジックでコミカルな掛け合いが楽しめる。",5,503,jacket_5021,31005020,32005020,0,0,0,2023/09/20,223111507
5021,夏めきペイン,夏めきペイン,ナツメキヘイン,蓮ノ空女学院スクールアイドルクラブ,作詞：指原莉乃<br>作曲：栗原 暁（Jazzin’park）、前田 佑<br>編曲：前田 佑<br> 弦編曲：門脇大輔,スマートフォン向けアプリ『Link！Like！ラブライブ！』「Fes×LIVE」2023年8月度楽曲,"スマートフォン向けアプリ『Link！Like！ラブライブ！』「Fes×LIVE」2023年8月度楽曲。「Fes×LIVE」では「徳光海岸」にてパフォーマンスされる一曲は、象徴的なモニュメントである「#LOVE」ともマッチする、6人の少女たちのキュートな一面が詰まったラブソング。儚さと爽快感が介在するサウンドは、夏にぴったりな""蓮ノ空サマーチューン""に仕上がっている。",5,500,jacket_5021,31005021,32005021,0,0,0,2023/09/20,223111507
5022,Kawaii no susume,Kawaii no susume,カワイイノススメ,スリーズブーケ,作詞：ケリー<br>作曲：佐藤厚仁<br>編曲：佐藤厚仁、Kijibato,,スリーズブーケ 2ndシングル「眩耀夜行」収録曲。二人の「Kawaii」一面がたっぷりと詰め込まれた歌詞と、エアリー感のあるスタイリッシュなサウンドは「スリーズブーケ」の新たな世界観が楽しめる。,5,501,jacket_5018,31005022,32005022,0,0,0,2023/08/09,223120504
5023,ジブンダイアリー,ジブンダイアリー,シフンタイアリイ,DOLLCHESTRA,作詞：TATSUNE<br>作曲：栗原 暁（Jazzin’park）、前田 佑<br>編曲：前田 佑,,"DOLLCHESTRA 2ndシングル「Mirage Voyage」収録曲。等身大な歌詞やポエトリーリーディングパートなど、DOLLCHESTRAの新しい一面が垣間見れる、""勇気""をもらえる一曲に仕上がっている。",5,502,jacket_5019,31005023,32005023,0,0,0,2023/08/09,223120504
5024,Yup! Yup! Yup!,Yup! Yup! Yup!,ヤフヤフヤフ,蓮ノ空女学院スクールアイドルクラブ,作詞：Kanata Okajima<br>作曲：Kanata Okajima、ArmySlick<br>編曲：ArmySlick,,蓮ノ空女学院スクールアイドルクラブ 1stアルバム「夏めきペイン」収録曲。金沢の情景を想像できる、天気をテーマに描かれた歌詞を、キャッチー＆キュートなサウンドに乗せて可愛く歌うメンバーが印象的な一曲。,5,500,jacket_5021,31005024,32005024,0,0,0,2023/09/20,224011107
5025,ココン東西,ココン東西,ココントウサイ,みらくらぱーく！,作詞：ろさ<br>作曲・編曲：Ryu,,1stアルバム「夏めきペイン」収録曲。RPGをモチーフに、二人の突き進む姿が描かれた「みらくらぱーく！」らしさ全開の一曲。ゲームの世界に入り込んだような、ハイテンポで目まぐるしく展開するサウンドと、二人の掛け合いがキャッチーでコミカルな楽しい一曲。,5,503,jacket_5021,31005025,32005025,0,0,0,2023/09/20,223120108
5026,残陽,残陽,サンヨウ,スリーズブーケ,作詞：ケリー<br>作曲・編曲：小野寺祐輔 (Arte Refact),,蓮ノ空女学院スクールアイドルクラブ 1stアルバム「夏めきペイン」収録曲。ノスタルジーとどこか寂しさを感じるサウンドに、「日陰」と「日向」をモチーフに描かれた一曲は、新しいスリーズブーケの表情を見ることができる。,5,501,jacket_5021,31005026,32005026,0,0,0,2023/09/20,223120108
5027,青春の輪郭,青春の輪郭,セイシュンノリンカク,DOLLCHESTRA,作詞：TATSUNE<br>作曲・編曲：SHIBU,,"蓮ノ空女学院スクールアイドルクラブ 1stアルバム「夏めきペイン」収録曲。爽快感・疾走感を感じられる一曲はDOLLCHESTRAの新しい表情が見れる。若者の等身大な感情を""自転車""をモチーフに描かれており、二人の歌声からも勇気をもらえる一曲。",5,502,jacket_5021,31005027,32005027,0,0,0,2023/09/20,224011107
5028,Dear my future,Dear my future,テイアマイフユウチヤア,スリーズブーケ,作詞：ケリー<br>作曲：Joshua Leung、不滅のアスカ<br>編曲：Joshua Leung,,蓮ノ空女学院スクールアイドルクラブ 1stアルバム「夏めきペイン」収録曲。「手紙」をモチーフに描かれた一曲は、スリーズブーケの新しい一面が垣間見えるバラードに仕上がっている。自分自身にだからこそ伝えられる「未来の自分」に向けた力強いメッセージに乗せた歌声にも注目。,5,501,jacket_5021,31005028,32005028,0,0,0,2023/09/20,224011107
5029,パラレルダンサー,パラレルダンサー,パラレルダンサア,DOLLCHESTRA,作詞：TATSUNE<br>作曲・編曲：家原正樹,,蓮ノ空女学院スクールアイドルクラブ 1stアルバム「夏めきペイン」収録曲。レトロで洗練されたサウンドに、物語性のある歌詞を乗せた一曲。少し背伸びをした、非日常的な表情を感じることができ、DOLLCHESTRAの新たな一面を感じられる。,5,502,jacket_5021,31005029,32005029,0,0,0,2023/09/20,223120108
5030,明日の空の僕たちへ,明日の空の僕たちへ,アシタノソラノホクタチヘ,蓮ノ空女学院スクールアイドルクラブ,作詞：KOMU<br>作曲・編曲：家原正樹,,蓮ノ空女学院スクールアイドルクラブ 1stアルバム「夏めきペイン」収録曲。ストリングス、ピアノが印象的な儚いサウンドに乗せて、強く訴えかけるメンバーの感情が乗った歌声が印象的。活動から半年経ち、メンバーたちにも様々な変化が感じられる中、「変わらない自分」をテーマに描かれたメッセージソング。,5,500,jacket_5021,31005030,32005030,0,0,0,2023/09/20,224011107
5031,Legato,Legato,レカトウ,蓮ノ空女学院スクールアイドルクラブ,作詞：PA-NON<br>作曲：浅利進吾<br>編曲：山下洋介,,"蓮ノ空女学院スクールアイドルクラブ 1stアルバム「夏めきペイン」収録曲。壮大で透明感のあるサウンドに、「結ばれた」を意味する「Legato」のタイトル通り、メンバーが歌い繋いでいく構成が感動的な一曲。""希望""を感じる、力強い歌詞にも注目。",5,500,jacket_5021,31005031,32005031,0,0,0,2023/09/20,223120108
6001,幻日ミステリウム,幻日ミステリウム,ケンシツミステリウム,Aqours,"作詞：畑 亜貴<br>作曲・編曲：酒井拓也(Arte Refact) , 山本恭平(Arte Refact)",,"スクールアイドルグループ ""Aqours"" が歌うTVアニメ『幻日のヨハネ』オープニング主題歌！ダークかつ妖艶な雰囲気を纏ったコーラスと力強いストリングスが印象的。グループとしても新たな境地を切り開く意欲曲で作品・物語をしっかりと彩る楽曲となっている。",7,600,jacket_6001,31006001,32006001,0,0,0,2023/07/26,223060801
6002,キミノタメボクノタメ,キミノタメボクノタメ,キミノタメホクノタメ,Aqours,"作詞：UiNA , おっちょこバニー<br>作曲：小高光太郎 , UiNA<br>編曲：小高光太郎 , 石倉誉之",,オープニング主題歌「幻日ミステリウム」とは対照的に、Aqoursの持つ明るい部分を全面に押し出した可愛らしい楽曲。【ONE FOR ALL、ALL FOR ONE】と言うフレーズが印象的で、作中でのヨハネ達の関係値と物語を凝縮している。,7,600,jacket_6002,31006002,32006002,0,0,0,2023/08/02,223070301
6003,Far far away,Far far away,フアアフアアアウエイ,ヨハネ,"作詞：Kanata Okajima , Hayato Yamamoto<br>作曲：Kanata Okajima , MEG , Hayato Yamamoto<br>編曲：MEG , Hayato Yamamoto",,"TVアニメ『幻日のヨハネ』第1話挿入歌。ヨハネが帰郷した際に""切り株のステージ"" 上で、ライラプス、ハナマルの前で披露した楽曲。 トカイでのオーディションでも歌っていた楽曲で、上京前、上京後トカイでの生活中も大事に温めていた楽曲で、彼女の歌・夢・ライラプスへの想いを強く語っている。",7,600,jacket_6003,31006003,32006003,0,0,0,2023/08/23,223062602
6004,Be as one!!!,Be as one!!!,ヒイアスワン,チカ 、ダイヤ 、ルビィ,作詞：Hayato Yamamoto<br>作曲：宮崎 誠<br>編曲：宮崎 誠,,TVアニメ『幻日のヨハネ』第3話挿入歌。ヌマヅの異変の影響で凶暴化した鹿たちに襲われてしまうヨハネ。そのピンチに現れた “ミリオンダラー” & “スカーレット・デルタ”。いがみ合いながらも 力を合わせてピンチを乗り越え行く、ダイヤ、ルビィ、チカの３人が歌う -戦いの歌-,7,600,jacket_6004,31006004,32006004,0,0,0,2023/08/23,223071001
6005,R・E・P,R・E・P,アアルイイヒイ,ヨウ 、ハナマル 、カナン,"作詞：FUNK UCHINO<br>作曲：DJ Chika a.k.a. Inherit , FUNK UCHINO<br>編曲：DJ Chika a.k.a. Inherit , 春川仁志",,TVアニメ『幻日のヨハネ』第4話挿入歌。ヨハネがハナマルが繋いでくれた縁で仲良くなった “配達員(メッセンジャー)ヨウ”と“リサイクル・クイーン カナン”。生まれ育った町で地に足を付けて生活している３人がヌマヅを歌う -レップ曲-,7,600,jacket_6005,31006005,32006005,0,0,0,2023/09/06,223071701
6006,"Hey, dear my friends","Hey, dear my friends",ヘイテイアマイフレンス,マリ 、リコ 、ヨハネ,"作詞：Kanata Okajima , Hayato Yamamoto<br>作曲：Kanata Okajima , Hayato Yamamoto , KAIKI , Nao Nishimura<br>編曲：Hayato Yamamoto",,TVアニメ『幻日のヨハネ』第6話挿入歌。各々が異なる種類ではあるが独りでいる事を選んだヨハネ、マリ、リコ。既に周りの仲間達の力で自分に素直になる事の大切さを感じていたヨハネがマリを、ヨハネとマリがリコをといった形で向き合い仲良くなった３人が歌う -ポエトリー曲-,7,600,jacket_6006,31006006,32006006,0,0,0,2023/09/06,223073107
6007,Wonder sea breeze,Wonder sea breeze,ワンタアスイイフリイス,ヨハネ、ハナマル、ダイヤ、ルビィ、チカ、ヨウ、カナン、リコ、マリ,"作詞：Kanata Okajima , Hayato Yamamoto<br>作曲：倉内達矢　編曲：倉内達矢",,"TVアニメ『幻日のヨハネ』第8話挿入歌。夏祭りのステージで歌うことに “異変” 解決の糸口を見出したヨハネたち9人が、初めて人前で披露した楽曲。サウンド、歌詞ともに ""潮騒の町"" で育った9人ならではな -水属性楽曲-",7,600,jacket_6007,31006007,32006007,0,0,0,2023/09/27,223081402
6008,Forever U ＆ I ,Forever U ＆ I ,フオオエハアユウアントアイ,ヨハネ,"作詞：Kanata Okajima , Hayato Yamamoto<br>作曲：Kanata Okajima , Hayato Yamamoto　編曲：Hayato Yamamoto",,"TVアニメ『幻日のヨハネ』第12話挿入歌。ヨハネとライラプスの魔法が解ける瞬間(トキ)、「Far far away」を歌った ""切り株のステージ"" 始まりの場所でキセキが起きる。一歩踏み出した２つの魂の決意を歌った楽曲。",7,600,jacket_6008,31006008,32006008,0,0,0,2023/10/11,223091102
6009,GIRLS!!,GIRLS!!,カアルス,ヨハネ,"作詞：Kanata Okajima , Hayato Yamamoto<br>作曲：高田 暁　編曲：高田 暁",,"TVアニメ『幻日のヨハネ』第7話挿入歌。自分の殻に閉じこもって友達も作らなかったヨハネが、帰省したヌマヅで出来た8人もの友達と開催した ""女子会""。ヨハネがその女子会がどれだけ楽しかったかを、歌にしてしまうほど気持ちを詰め込んだ -パーティーソング-",7,600,jacket_6009,31006009,32006009,0,0,0,2023/09/27,223080703
6010,La la 勇気のうた,La la 勇気のうた,ララユウキノウタ,ヨハネ、ハナマル、ダイヤ、ルビィ、チカ、ヨウ、カナン、リコ、マリ,"作詞：Kanata Okajima , Hayato Yamamoto<br>作曲：Fi'Ne , 米澤森人 , alura<br>編曲：Fi'Ne , 米澤森人 , alura",,TVアニメ『幻日のヨハネ』第13話挿入歌。大切な人たちが住む、大切なこの町を守りたい！ヨハネ達9人が仲間と共に、その絆を手に、そして魔法を胸に再びステージに上がりヌマヅに平和を取り戻し、歌声で満たすために歌ったクラシックな旋律が印象的な美しくも力強い楽曲 ♪,7,600,jacket_6010,31006010,32006010,0,0,0,2023/10/11,223091801
6011,GAME ON！,GAME ON！,ゲエムオン,Aqours,"作詞：Kanata Okajima , Hayato Yamamoto<br>作曲：前迫潤哉 , サイトウ リョースケ , 春川仁志<br>編曲：サイトウ リョースケ",,"誰もが持つ ""己の闇との戦い""。鏡の中のもう1人の自分と向き合う ""パラレルワールド"" で繰り広げられる作戦開始の合図 GAME ON！",7,600,jacket_6001,31006011,32006011,0,0,0,2023/07/26,223121802
6012,SILENT PAIN,SILENT PAIN,サイレントヘイン,Aqours,"作詞：FUNK UCHINO<br>作曲：TAKAROT , FUNK UCHINO<br>編曲：TAKAROT , Shoma Yamamoto",,"日々ヌマヅを脅かす ""異変"" と戦うヨハネ達9人。そんな彼女達に訪れるささやかな休息 . . . それぞれが葛藤や悩み、そして心に痛みをを抱えながらも未来への希望を願うそんな時間と想いを切り取った楽曲。",7,600,jacket_6002,31006012,32006012,0,0,0,2023/08/02,223121802
9001,LIVE with a smile!,LIVE with a smile!,ライフウイスアスマイル,"Aqours , 虹ヶ咲学園スクールアイドル同好会 , Liella!","作詞：畑 亜貴<br>作曲：Ryota Saito , Diz<br>編曲：EFFY(FirstCall)",,LoveLive! Series Presents COUNTDOWN LoveLive! 2021→2022のテーマソングとして作られた楽曲。スクールアイドルとしての輝きが壮大なメロディや歌詞から強く伝わってくる。この曲を聴くとラブライブ！の繋がりや壮大な物語を再確認できる。,6,9999,jacket_9001,31009001,32009001,0,0,0,2021/11/03,1
9002,未完成ドリーム！,未完成ドリーム！,ミカンセイトリイムア,"堀内まり菜(椿 ルリカ役) , 浅井七海 (皇 ユズハ役) , 杏 ジュリア(北条ユキノ役) , 小山璃奈(天草ヒカル役) , 佐藤美波(三笠マーヤ役) , 関根優那 (滝沢アンズ役) , 西葉瑞希 (若槻ミスズ役) , 星守紗凪(来栖トア役) , 三田美吹(鈴賀レナ役) , 青山瑠里 (晴風サヤカ役)",作詞：畑 亜貴<br>作曲：小島良太<br>編曲：久下真音,スクールアイドルミュージカルテーマソング,スクールアイドルミュージカルのテーマソング。公演に先立って公開された。まだ見えないところへ飛び込む楽しみとドキドキを描いた、まさに始まりに相応しい楽曲となっている。<br>,6,9999,jacket_9002,31009002,32009002,0,0,0,2022/12/10,1
9003,未完成ドリーム！（椿咲花女子高等学校Ver.）,未完成ドリーム！（椿咲花女子高等学校Ver.）,ミカンセイトリイムイ,"堀内まり菜(椿 ルリカ役) , 浅井七海 (皇 ユズハ役) , 杏 ジュリア(北条ユキノ役) , 小山璃奈(天草ヒカル役) , 佐藤美波(三笠マーヤ役)",作詞：畑 亜貴<br>作曲：小島良太<br>編曲：久下真音,スクールアイドルミュージカルテーマソング,スクールアイドルミュージカルのテーマソング、椿咲花バージョン。カップリングとして収録されている。まだ見えないところへ飛び込む楽しみとドキドキを描いた、まさに始まりに相応しい楽曲となっている。<br>,6,9999,jacket_9002,31009003,32009003,0,0,0,2022/12/10,1
9004,未完成ドリーム！（滝桜女学院高等学校Ver.）,未完成ドリーム！（滝桜女学院高等学校Ver.）,ミカンセイトリイムウ,"関根優那 (滝沢アンズ役) , 西葉瑞希 (若槻ミスズ役) , 星守紗凪(来栖トア役) , 三田美吹(鈴賀レナ役) , 青山瑠里(晴風サヤカ役)",作詞：畑 亜貴<br>作曲：小島良太<br>編曲：久下真音,スクールアイドルミュージカルテーマソング,スクールアイドルミュージカルのテーマソング、滝桜バージョン。カップリングとして収録されている。まだ見えないところへ飛び込む楽しみとドキドキを描いた、まさに始まりに相応しい楽曲となっている。<br>,6,9999,jacket_9002,31009004,32009004,0,0,0,2022/12/10,1
