_id,_masterCharacterId,_name,_type,_masterSkillCenterId,_masterSkillId,_rarity,_hp,_smile,_cool,_pure,_illustId,_evolveIllustId,_masterCardLevelId,_uniqueBackgroundFileName,_evolveUniqueBackgroundFileName,_getCategory,_masterCardSysVoiceId,_albumUnitMId,_priority,_masterReleaseLabelId
30010018,3001,生け花に挑戦！,1,100004,30010018,3,4,5610,4010,3926,03001_0018_00,03001_0018_01,3,,,1,30010018,0,1,224030108
20070016,2007,感動！VR体験,2,200004,20070016,3,4,4100,3852,5594,02007_0016_00,02007_0016_01,3,,,1,20070016,0,1,224030403
10040020,1004,縁側にこぼれる微笑,3,300004,10040020,3,4,3967,5594,3985,01004_0020_00,01004_0020_01,3,,,1,10040020,0,1,224031503
30030015,3003,ふたりはヒーロー☆,3,300004,30030015,3,4,4075,5591,3880,03003_0015_00,03003_0015_01,3,,,1,30030015,0,1,224031603
40060013,4006,東京フライドポテト,3,300004,40060013,3,4,4036,5602,3908,04006_0013_00,04006_0013_01,3,,,1,40060013,0,1,224031603
20050019,2005,思い出の場所で再撮影,2,200004,20050019,3,4,4045,3882,5619,02005_0019_00,02005_0019_01,3,,,1,20050019,0,1,224031603
10060018,1006,春の天体観測,1,100004,10060018,3,4,5599,3940,4007,01006_0018_00,01006_0018_01,3,,,1,10060018,0,1,224031603
10020018,1002,エガオ、エイエン,1,100004,10020018,3,4,5150,4243,4075,01002_0018_00,01002_0018_01,3,,,4,0,1000,1,224020903
20060017,2006,どうしよう！？,1,100004,20060017,3,4,5118,4096,4254,02006_0017_00,02006_0017_01,3,,,4,0,1000,1,224020903
30010019,3001,近くにいてくれない？,1,100004,30010019,3,4,5114,4065,4289,03001_0019_00,03001_0019_01,3,,,4,0,1000,1,224020903
