_masterMusicId,_level,_levelNumber,_noteDataFileName,_fullCombo,_beforeClimaxNotesCount,_scoreCoeff,_climaxScoreCoeff,_voltageIncreaseCoeff,_voltageDecreaseCoeff,_masterReleaseLabelId
2148,3,9,2148_4_Motto-ZuttoBeWithYou,447,2148,1,2148,2148,2148,1
2150,1,5,2150_2_NotAloneNotHitori,153,2150,1,2150,2150,2150,1
2150,2,8,2150_3_NotAloneNotHitori,306,2150,1,2150,2150,2150,1
2150,3,10,2150_4_NotAloneNotHitori,471,2150,1,2150,2150,2150,1
2151,1,5,2151_2_ShinyRacers,176,2151,1,2151,2151,2151,1
2151,2,8,2151_3_ShinyRacers,308,2151,1,2151,2151,2151,1
2151,3,10,2151_4_ShinyRacers,445,2151,1,2151,2151,2151,1
2152,1,5,2152_2_ShootingStarWarrior,167,2152,1,2152,2152,2152,1
2152,2,7,2152_3_ShootingStarWarrior,277,2152,1,2152,2152,2152,1
2152,3,9,2152_4_ShootingStarWarrior,389,2152,1,2152,2152,2152,1
2153,1,5,2153_2_AruhiEienMitaini,170,2153,1,2153,2153,2153,1
2153,2,7,2153_3_AruhiEienMitaini,343,2153,1,2153,2153,2153,1
2153,3,10,2153_4_AruhiEienMitaini,493,2153,1,2153,2153,2153,1
2154,1,5,2154_2_YumetoMiraideMugendai,167,2154,1,2154,2154,2154,1
2154,2,7,2154_3_YumetoMiraideMugendai,266,2154,1,2154,2154,2154,1
2154,3,9,2154_4_YumetoMiraideMugendai,432,2154,1,2154,2154,2154,1
2156,1,4,2156_2_KAGAYAKIRARIRA,144,2156,1,2156,2156,2156,1
2156,2,6,2156_3_KAGAYAKIRARIRA,225,2156,1,2156,2156,2156,1
2156,3,10,2156_4_KAGAYAKIRARIRA,356,2156,1,2156,2156,2156,1
2157,1,5,2157_2_ParadiseChime,148,2157,1,2157,2157,2157,1
2157,2,7,2157_3_ParadiseChime,248,2157,1,2157,2157,2157,1
2157,3,9,2157_4_ParadiseChime,476,2157,1,2157,2157,2157,1
2158,1,5,2158_2_LoveIsAlliSingLoveIsAll,248,2158,1,2158,2158,2158,1
2158,2,7,2158_3_LoveIsAlliSingLoveIsAll,381,2158,1,2158,2158,2158,1
2158,3,9,2158_4_LoveIsAlliSingLoveIsAll,600,2158,1,2158,2158,2158,1
2159,1,6,2159_2_MeiMeiTanteiJohannes,140,2159,1,2159,2159,2159,1
2159,2,8,2159_3_MeiMeiTanteiJohannes,216,2159,1,2159,2159,2159,1
2159,3,10,2159_4_MeiMeiTanteiJohannes,363,2159,1,2159,2159,2159,1
2160,1,3,2160_2_NamiotoRefrain,84,2160,1,2160,2160,2160,1
2160,2,7,2160_3_NamiotoRefrain,187,2160,1,2160,2160,2160,1
2160,3,9,2160_4_NamiotoRefrain,301,2160,1,2160,2160,2160,1
2161,1,6,2161_2_MinamoniPiano,146,2161,1,2161,2161,2161,1
2161,2,8,2161_3_MinamoniPiano,257,2161,1,2161,2161,2161,1
2161,3,10,2161_4_MinamoniPiano,425,2161,1,2161,2161,2161,1
2162,1,4,2162_2_Aikotoba,125,2162,1,2162,2162,2162,1
2162,2,7,2162_3_Aikotoba,269,2162,1,2162,2162,2162,1
2162,3,10,2162_4_Aikotoba,509,2162,1,2162,2162,2162,1
2163,1,5,2163_2_GemstoneDEAI,180,2163,1,2163,2163,2163,1
2163,2,7,2163_3_GemstoneDEAI,277,2163,1,2163,2163,2163,1
2163,3,10,2163_4_GemstoneDEAI,446,2163,1,2163,2163,2163,1
2164,1,6,2164_2_Waaiwaiwaiwaiwaiwai,212,2164,1,2164,2164,2164,1
2164,2,8,2164_3_Waaiwaiwaiwaiwaiwai,287,2164,1,2164,2164,2164,1
2164,3,10,2164_4_Waaiwaiwaiwaiwaiwai,477,2164,1,2164,2164,2164,1
2165,1,5,2165_2_BrightestMelody,169,2165,1,2165,2165,2165,1
2165,2,8,2165_3_BrightestMelody,307,2165,1,2165,2165,2165,1
2165,3,10,2165_4_BrightestMelody,526,2165,1,2165,2165,2165,1
2165,4,12,2165_5_BrightestMelody,845,2165,1,2165,2165,2165,1
2166,1,4,2166_2_Pu,130,2166,1,2166,2166,2166,223061105
2166,2,7,2166_3_Pu,264,2166,1,2166,2166,2166,223061105
2166,3,9,2166_4_Pu,384,2166,1,2166,2166,2166,223061105
2167,1,5,2167_2_Se,106,2167,1,2167,2167,2167,223071001
2167,2,7,2167_3_Se,239,2167,1,2167,2167,2167,223071001
2167,3,9,2167_4_Se,358,2167,1,2167,2167,2167,223071001
2168,1,5,2168_2_Ts,115,2168,1,2168,2168,2168,223071001
2168,2,7,2168_3_Ts,258,2168,1,2168,2168,2168,223071001
2168,3,9,2168_4_Ts,390,2168,1,2168,2168,2168,223071001
2169,1,2,2169_2_Um,82,2169,1,2169,2169,2169,223100303
2169,2,5,2169_3_Um,209,2169,1,2169,2169,2169,223100303
2169,3,9,2169_4_Um,295,2169,1,2169,2169,2169,223100303
2170,1,2,2170_2_Ma,62,2170,1,2170,2170,2170,223100303
2170,2,5,2170_3_Ma,161,2170,1,2170,2170,2170,223100303
2170,3,9,2170_4_Ma,261,2170,1,2170,2170,2170,223100303
2171,1,4,2171_2_Ma,154,2171,1,2171,2171,2171,223100303
2171,2,7,2171_3_Ma,256,2171,1,2171,2171,2171,223100303
2171,3,10,2171_4_Ma,446,2171,1,2171,2171,2171,223100303
2172,1,5,2172_2_Fabotage,161,2172,1,2172,2172,2172,1
2172,2,7,2172_3_Fabotage,266,2172,1,2172,2172,2172,1
2172,3,9,2172_4_Fabotage,405,2172,1,2172,2172,2172,1
2173,1,5,2173_2_SoramoKokoromoHarerukara9PersonVersion,140,2173,1,2173,2173,2173,1
2173,2,7,2173_3_SoramoKokoromoHarerukara9PersonVersion,217,2173,1,2173,2173,2173,1
2173,3,9,2173_4_SoramoKokoromoHarerukara9PersonVersion,380,2173,1,2173,2173,2173,1
2174,1,6,2174_2_OmoiyoHitotsuninare9PersonVersion,187,2174,1,2174,2174,2174,1
2174,2,8,2174_3_OmoiyoHitotsuninare9PersonVersion,313,2174,1,2174,2174,2174,1
2174,3,10,2174_4_OmoiyoHitotsuninare9PersonVersion,532,2174,1,2174,2174,2174,1
2175,1,4,2175_2_So,147,2175,1,2175,2175,2175,223100303
2175,2,7,2175_3_So,271,2175,1,2175,2175,2175,223100303
2175,3,10,2175_4_So,441,2175,1,2175,2175,2175,223100303
2175,4,11,2175_5_So,707,2175,1,2175,2175,2175,224021410
2176,4,15,2176_5_Ko,862,2176,1,2176,2176,2176,224012901
2177,4,15,2177_5_St,747,2177,1,2177,2177,2177,224012901
2178,4,15,2178_5_Ao,562,2178,1,2178,2178,2178,224012901
2179,4,15,2179_5_Ji,686,2179,1,2179,2179,2179,224012901
2180,4,15,2180_5_Ha,670,2180,1,2180,2180,2180,224012901
2181,4,15,2181_5_Mi,597,2181,1,2181,2181,2181,224012901
3001,1,4,3001_2_AionNoUta,69,3001,1,3001,3001,3001,1
3001,2,7,3001_3_AionNoUta,147,3001,1,3001,3001,3001,1
3001,3,9,3001_4_AionNoUta,230,3001,1,3001,3001,3001,1
3002,1,5,3002_2_ZensokuDreamer,193,3002,1,3002,3002,3002,1
3002,2,8,3002_3_ZensokuDreamer,335,3002,1,3002,3002,3002,1
3002,3,10,3002_4_ZensokuDreamer,494,3002,1,3002,3002,3002,1
3003,1,5,3003_2_JustBelieve,191,3003,1,3003,3003,3003,1
3003,2,8,3003_3_JustBelieve,301,3003,1,3003,3003,3003,1
3003,3,10,3003_4_JustBelieve,465,3003,1,3003,3003,3003,1
3003,4,12,3003_5_JustBelieve,828,3003,1,3003,3003,3003,223111510
3004,1,5,3004_2_FireBird,162,3004,1,3004,3004,3004,1
3004,2,7,3004_3_FireBird,321,3004,1,3004,3004,3004,1
3004,3,10,3004_4_FireBird,431,3004,1,3004,3004,3004,1
3005,1,5,3005_2_MarchenStar,141,3005,1,3005,3005,3005,1
3005,2,7,3005_3_MarchenStar,308,3005,1,3005,3005,3005,1
3005,3,9,3005_4_MarchenStar,403,3005,1,3005,3005,3005,1
3006,1,5,3006_2_Swinging,180,3006,1,3006,3006,3006,1
3006,2,7,3006_3_Swinging,337,3006,1,3006,3006,3006,1
3006,3,9,3006_4_Swinging,487,3006,1,3006,3006,3006,1
3007,1,3,3007_2_NotSad,98,3007,1,3007,3007,3007,1
3007,2,6,3007_3_NotSad,165,3007,1,3007,3007,3007,1
3007,3,9,3007_4_NotSad,299,3007,1,3007,3007,3007,1
3008,1,5,3008_2_AnalogHeart,150,3008,1,3008,3008,3008,1
3008,2,7,3008_3_AnalogHeart,271,3008,1,3008,3008,3008,1
3008,3,9,3008_4_AnalogHeart,373,3008,1,3008,3008,3008,1
3009,1,5,3009_2_ImStill,153,3009,1,3009,3009,3009,1
3009,2,7,3009_3_ImStill,248,3009,1,3009,3009,3009,1
3009,3,9,3009_4_ImStill,369,3009,1,3009,3009,3009,1
3010,1,6,3010_2_Queendom,164,3010,1,3010,3010,3010,1
3010,2,7,3010_3_Queendom,232,3010,1,3010,3010,3010,1
3010,3,9,3010_4_Queendom,329,3010,1,3010,3010,3010,1
3011,1,5,3011_2_SayGoodByeNamida,131,3011,1,3011,3011,3011,1
3011,2,6,3011_3_SayGoodByeNamida,217,3011,1,3011,3011,3011,1
3011,3,8,3011_4_SayGoodByeNamida,293,3011,1,3011,3011,3011,1
3012,1,5,3012_2_Margaret,162,3012,1,3012,3012,3012,1
3012,2,7,3012_3_Margaret,225,3012,1,3012,3012,3012,1
3012,3,9,3012_4_Margaret,325,3012,1,3012,3012,3012,1
3013,1,6,3013_2_LikeItLoveIt,234,3013,1,3013,3013,3013,1
3013,2,8,3013_3_LikeItLoveIt,421,3013,1,3013,3013,3013,1
3013,3,10,3013_4_LikeItLoveIt,588,3013,1,3013,3013,3013,1
3014,1,6,3014_2_FolkloreKankinoUta,224,3014,1,3014,3014,3014,1
3014,2,8,3014_3_FolkloreKankinoUta,349,3014,1,3014,3014,3014,1
3014,3,10,3014_4_FolkloreKankinoUta,509,3014,1,3014,3014,3014,1
3015,1,5,3015_2_MutekikyuBeliever,165,3015,1,3015,3015,3015,1
3015,2,7,3015_3_MutekikyuBeliever,326,3015,1,3015,3015,3015,1
3015,3,10,3015_4_MutekikyuBeliever,400,3015,1,3015,3015,3015,1
3016,1,5,3016_2_MonsterGirls,151,3016,1,3016,3016,3016,1
3016,2,7,3016_3_MonsterGirls,304,3016,1,3016,3016,3016,1
3016,3,10,3016_4_MonsterGirls,446,3016,1,3016,3016,3016,1
3017,1,5,3017_2_Audrey,173,3017,1,3017,3017,3017,1
3017,2,7,3017_3_Audrey,284,3017,1,3017,3017,3017,1
3017,3,9,3017_4_Audrey,430,3017,1,3017,3017,3017,1
3018,1,5,3018_2_SilentBlaze,152,3018,1,3018,3018,3018,1
3018,2,8,3018_3_SilentBlaze,330,3018,1,3018,3018,3018,1
3018,3,10,3018_4_SilentBlaze,417,3018,1,3018,3018,3018,1
3019,1,5,3019_2_SweetEyes,195,3019,1,3019,3019,3019,1
3019,2,8,3019_3_SweetEyes,333,3019,1,3019,3019,3019,1
3019,3,9,3019_4_SweetEyes,487,3019,1,3019,3019,3019,1
3020,1,5,3020_2_EiEisa,166,3020,1,3020,3020,3020,1
3020,2,8,3020_3_EiEisa,307,3020,1,3020,3020,3020,1
3020,3,10,3020_4_EiEisa,398,3020,1,3020,3020,3020,1
3021,1,5,3021_2_YeMingzhu,152,3021,1,3021,3021,3021,1
3021,2,7,3021_3_YeMingzhu,273,3021,1,3021,3021,3021,1
3021,3,10,3021_4_YeMingzhu,400,3021,1,3021,3021,3021,1
3022,1,5,3022_2_BreakTheSystem,156,3022,1,3022,3022,3022,1
3022,2,8,3022_3_BreakTheSystem,307,3022,1,3022,3022,3022,1
3022,3,10,3022_4_BreakTheSystem,503,3022,1,3022,3022,3022,1
3023,1,6,3023_2_DiabolicMulier,147,3023,1,3023,3023,3023,1
3023,2,8,3023_3_DiabolicMulier,245,3023,1,3023,3023,3023,1
3023,3,10,3023_4_DiabolicMulier,410,3023,1,3023,3023,3023,1
3024,1,5,3024_2_FirstLoveAgain,137,3024,1,3024,3024,3024,1
3024,2,7,3024_3_FirstLoveAgain,201,3024,1,3024,3024,3024,1
3024,3,9,3024_4_FirstLoveAgain,373,3024,1,3024,3024,3024,1
3025,1,5,3025_2_ToyDoll,170,3025,1,3025,3025,3025,1
3025,2,8,3025_3_ToyDoll,324,3025,1,3025,3025,3025,1
3025,3,10,3025_4_ToyDoll,532,3025,1,3025,3025,3025,1
3026,1,5,3026_2_Concentrate,175,3026,1,3026,3026,3026,1
3026,2,8,3026_3_Concentrate,297,3026,1,3026,3026,3026,1
3026,3,10,3026_4_Concentrate,480,3026,1,3026,3026,3026,1
3027,1,5,3027_2_Yada,168,3027,1,3027,3027,3027,1
3027,2,8,3027_3_Yada,318,3027,1,3027,3027,3027,1
3027,3,10,3027_4_Yada,551,3027,1,3027,3027,3027,1
3028,1,6,3028_2_TurnItUp,146,3028,1,3028,3028,3028,1
3028,2,8,3028_3_TurnItUp,304,3028,1,3028,3028,3028,1
3028,3,9,3028_4_TurnItUp,378,3028,1,3028,3028,3028,1
3029,1,5,3029_2_ItsudatteForYou,142,3029,1,3029,3029,3029,1
3029,2,7,3029_3_ItsudatteForYou,251,3029,1,3029,3029,3029,1
3029,3,9,3029_4_ItsudatteForYou,371,3029,1,3029,3029,3029,1
3030,1,6,3030_2_ToBeYourself,154,3030,1,3030,3030,3030,1
3030,2,8,3030_3_ToBeYourself,260,3030,1,3030,3030,3030,1
3030,3,10,3030_4_ToBeYourself,453,3030,1,3030,3030,3030,1
3031,1,4,3031_2_TheSecretNight,124,3031,1,3031,3031,3031,1
3031,2,6,3031_3_TheSecretNight,225,3031,1,3031,3031,3031,1
3031,3,9,3031_4_TheSecretNight,298,3031,1,3031,3031,3031,1
3032,1,4,3032_2_FlyIntoTheSky,130,3032,1,3032,3032,3032,1
3032,2,6,3032_3_FlyIntoTheSky,181,3032,1,3032,3032,3032,1
3032,3,8,3032_4_FlyIntoTheSky,264,3032,1,3032,3032,3032,1
3034,1,4,3034_2_Wonderland,162,3034,1,3034,3034,3034,1
3034,2,7,3034_3_Wonderland,311,3034,1,3034,3034,3034,1
3034,3,9,3034_4_Wonderland,450,3034,1,3034,3034,3034,1
3035,1,5,3035_2_AwakeningPromise,161,3035,1,3035,3035,3035,1
3035,2,8,3035_3_AwakeningPromise,327,3035,1,3035,3035,3035,1
3035,3,9,3035_4_AwakeningPromise,469,3035,1,3035,3035,3035,1
3036,1,4,3036_2_BeautifulMoonlight,147,3036,1,3036,3036,3036,1
3036,2,7,3036_3_BeautifulMoonlight,247,3036,1,3036,3036,3036,1
3036,3,9,3036_4_BeautifulMoonlight,400,3036,1,3036,3036,3036,1
3037,1,4,3037_2_Butterfly,139,3037,1,3037,3037,3037,1
3037,2,7,3037_3_Butterfly,227,3037,1,3037,3037,3037,1
3037,3,9,3037_4_Butterfly,342,3037,1,3037,3037,3037,1
3038,1,5,3038_2_Chase,153,3038,1,3038,3038,3038,1
3038,2,8,3038_3_Chase,256,3038,1,3038,3038,3038,1
3038,3,10,3038_4_Chase,368,3038,1,3038,3038,3038,1
3039,1,5,3039_2_CheerForYou,163,3039,1,3039,3039,3039,1
3039,2,7,3039_3_CheerForYou,258,3039,1,3039,3039,3039,1
3039,3,9,3039_4_CheerForYou,376,3039,1,3039,3039,3039,1
3040,1,6,3040_2_Dive,189,3040,1,3040,3040,3040,1
3040,2,8,3040_3_Dive,343,3040,1,3040,3040,3040,1
3040,3,10,3040_4_Dive,535,3040,1,3040,3040,3040,1
3041,1,5,3041_2_DreamLandDreamWorld,154,3041,1,3041,3041,3041,1
3041,2,7,3041_3_DreamLandDreamWorld,277,3041,1,3041,3041,3041,1
3041,3,9,3041_4_DreamLandDreamWorld,404,3041,1,3041,3041,3041,1
3042,1,5,3042_2_DreamWithYou,162,3042,1,3042,3042,3042,1
3042,2,7,3042_3_DreamWithYou,260,3042,1,3042,3042,3042,1
3042,3,9,3042_4_DreamWithYou,417,3042,1,3042,3042,3042,1
3043,1,5,3043_2_Evergreen,160,3043,1,3043,3043,3043,1
3043,2,8,3043_3_Evergreen,232,3043,1,3043,3043,3043,1
3043,3,9,3043_4_Evergreen,342,3043,1,3043,3043,3043,1
3044,1,5,3044_2_LLLLoveTheLifeWeLive,170,3044,1,3044,3044,3044,1
3044,2,7,3044_3_LLLLoveTheLifeWeLive,316,3044,1,3044,3044,3044,1
3044,3,9,3044_4_LLLLoveTheLifeWeLive,417,3044,1,3044,3044,3044,1
3044,4,11,3044_5_LLLLoveTheLifeWeLive,728,3044,1,3044,3044,3044,224022602
3045,1,5,3045_2_LaBellaPatria,154,3045,1,3045,3045,3045,1
3045,2,8,3045_3_LaBellaPatria,301,3045,1,3045,3045,3045,1
3045,3,10,3045_4_LaBellaPatria,448,3045,1,3045,3045,3045,1
3046,1,4,3046_2_LoveTriangle,143,3046,1,3046,3046,3046,1
3046,2,6,3046_3_LoveTriangle,239,3046,1,3046,3046,3046,1
3046,3,9,3046_4_LoveTriangle,377,3046,1,3046,3046,3046,1
3047,1,4,3047_2_LoveUMyFriends,151,3047,1,3047,3047,3047,1
3047,2,6,3047_3_LoveUMyFriends,295,3047,1,3047,3047,3047,1
3047,3,9,3047_4_LoveUMyFriends,439,3047,1,3047,3047,3047,1
3048,1,6,3048_2_MazeTown,193,3048,1,3048,3048,3048,1
3048,2,8,3048_3_MazeTown,322,3048,1,3048,3048,3048,1
3048,3,10,3048_4_MazeTown,493,3048,1,3048,3048,3048,1
3049,1,5,3049_2_Melody,206,3049,1,3049,3049,3049,1
3049,2,8,3049_3_Melody,325,3049,1,3049,3049,3049,1
3049,3,10,3049_4_Melody,513,3049,1,3049,3049,3049,1
3050,1,5,3050_2_MyOwnFairyTale,189,3050,1,3050,3050,3050,1
3050,2,7,3050_3_MyOwnFairyTale,272,3050,1,3050,3050,3050,1
3050,3,9,3050_4_MyOwnFairyTale,423,3050,1,3050,3050,3050,1
3051,1,4,3051_2_NeoSkyNeoMap,126,3051,1,3051,3051,3051,1
3051,2,6,3051_3_NeoSkyNeoMap,223,3051,1,3051,3051,3051,1
3051,3,9,3051_4_NeoSkyNeoMap,336,3051,1,3051,3051,3051,1
3052,1,5,3052_2_PoppinUp,165,3052,1,3052,3052,3052,1
3052,2,8,3052_3_PoppinUp,293,3052,1,3052,3052,3052,1
3052,3,9,3052_4_PoppinUp,380,3052,1,3052,3052,3052,1
3053,1,4,3053_2_SingSmile,154,3053,1,3053,3053,3053,1
3053,2,6,3053_3_SingSmile,255,3053,1,3053,3053,3053,1
3053,3,9,3053_4_SingSmile,400,3053,1,3053,3053,3053,1
3054,1,4,3054_2_SolitudeRain,146,3054,1,3054,3054,3054,1
3054,2,7,3054_3_SolitudeRain,273,3054,1,3054,3054,3054,1
3054,3,9,3054_4_SolitudeRain,391,3054,1,3054,3054,3054,1
3055,1,5,3055_2_YumehenoIppo,169,3055,1,3055,3055,3055,1
3055,2,8,3055_3_YumehenoIppo,291,3055,1,3055,3055,3055,1
3055,3,10,3055_4_YumehenoIppo,455,3055,1,3055,3055,3055,1
3056,1,5,3056_2_Diamond,165,3056,1,3056,3056,3056,1
3056,2,7,3056_3_Diamond,271,3056,1,3056,3056,3056,1
3056,3,9,3056_4_Diamond,407,3056,1,3056,3056,3056,1
3057,1,5,3057_2_AnatanoRisounoHeroine,151,3057,1,3057,3057,3057,1
3057,2,6,3057_3_AnatanoRisounoHeroine,222,3057,1,3057,3057,3057,1
3057,3,9,3057_4_AnatanoRisounoHeroine,333,3057,1,3057,3057,3057,1
3058,1,4,3058_2_Starlight,142,3058,1,3058,3058,3058,1
3058,2,6,3058_3_Starlight,198,3058,1,3058,3058,3058,1
3058,3,9,3058_4_Starlight,312,3058,1,3058,3058,3058,1
3059,1,5,3059_2_MecchaGoing,169,3059,1,3059,3059,3059,1
3059,2,7,3059_3_MecchaGoing,293,3059,1,3059,3059,3059,1
3059,3,10,3059_4_MecchaGoing,426,3059,1,3059,3059,3059,1
3060,1,4,3060_2_NemureruMoriniIkitaina,147,3060,1,3060,3060,3060,1
3060,2,7,3060_3_NemureruMoriniIkitaina,201,3060,1,3060,3060,3060,1
3060,3,9,3060_4_NemureruMoriniIkitaina,297,3060,1,3060,3060,3060,1
3061,1,5,3061_2_DokipipoEmotion,156,3061,1,3061,3061,3061,1
3061,2,8,3061_3_DokipipoEmotion,268,3061,1,3061,3061,3061,1
3061,3,10,3061_4_DokipipoEmotion,410,3061,1,3061,3061,3061,1
3062,1,5,3062_2_NijiiroPassions,156,3062,1,3062,3062,3062,1
3062,2,8,3062_3_NijiiroPassions,320,3062,1,3062,3062,3062,1
3062,3,10,3062_4_NijiiroPassions,457,3062,1,3062,3062,3062,1
3063,1,4,3063_2_Wish,153,3063,1,3063,3063,3063,1
3063,2,6,3063_3_Wish,247,3063,1,3063,3063,3063,1
3063,3,9,3063_4_Wish,364,3063,1,3063,3063,3063,1
3064,1,6,3064_2_AoiKanaria,191,3064,1,3064,3064,3064,1
3064,2,8,3064_3_AoiKanaria,307,3064,1,3064,3064,3064,1
3064,3,10,3064_4_AoiKanaria,427,3064,1,3064,3064,3064,1
3065,1,5,3065_2_YumegaKokokaraHajimaruyo,180,3065,1,3065,3065,3065,1
3065,2,8,3065_3_YumegaKokokaraHajimaruyo,304,3065,1,3065,3065,3065,1
3065,3,9,3065_4_YumegaKokokaraHajimaruyo,434,3065,1,3065,3065,3065,1
3066,1,5,3066_2_VividWorld,151,3066,1,3066,3066,3066,1
3066,2,7,3066_3_VividWorld,245,3066,1,3066,3066,3066,1
3066,3,9,3066_4_VividWorld,387,3066,1,3066,3066,3066,1
3067,1,5,3067_2_SaikoHeart,153,3067,1,3067,3067,3067,1
3067,2,6,3067_3_SaikoHeart,235,3067,1,3067,3067,3067,1
3067,3,10,3067_4_SaikoHeart,392,3067,1,3067,3067,3067,1
3068,1,5,3068_2_TsunagaruConnect,180,3068,1,3068,3068,3068,1
3068,2,7,3068_3_TsunagaruConnect,297,3068,1,3068,3068,3068,1
3068,3,9,3068_4_TsunagaruConnect,410,3068,1,3068,3068,3068,1
3069,1,5,3069_2_YagateHitotsunoMonogatari,146,3069,1,3069,3069,3069,1
3069,2,7,3069_3_YagateHitotsunoMonogatari,261,3069,1,3069,3069,3069,1
3069,3,9,3069_4_YagateHitotsunoMonogatari,375,3069,1,3069,3069,3069,1
3070,1,6,3070_2_TanoshiinoTensai,180,3070,1,3070,3070,3070,1
3070,2,8,3070_3_TanoshiinoTensai,327,3070,1,3070,3070,3070,1
3070,3,10,3070_4_TanoshiinoTensai,530,3070,1,3070,3070,3070,1
3071,1,5,3071_2_KetsuinoHikari,151,3071,1,3071,3071,3071,1
3071,2,7,3071_3_KetsuinoHikari,264,3071,1,3071,3071,3071,1
3071,3,10,3071_4_KetsuinoHikari,408,3071,1,3071,3071,3071,1
3072,1,5,3072_2_MiraiHarmony,179,3072,1,3072,3072,3072,1
3072,2,7,3072_3_MiraiHarmony,288,3072,1,3072,3072,3072,1
3072,3,9,3072_4_MiraiHarmony,402,3072,1,3072,3072,3072,1
3073,1,4,3073_2_SuperNova,138,3073,1,3073,3073,3073,1
3073,2,7,3073_3_SuperNova,204,3073,1,3073,3073,3073,1
3073,3,9,3073_4_SuperNova,319,3073,1,3073,3073,3073,1
3074,1,5,3074_2_KaikaSengen,154,3074,1,3074,3074,3074,1
3074,2,7,3074_3_KaikaSengen,273,3074,1,3074,3074,3074,1
3074,3,9,3074_4_KaikaSengen,443,3074,1,3074,3074,3074,1
3075,1,5,3075_2_YuAndAi,173,3075,1,3075,3075,3075,1
3075,2,7,3075_3_YuAndAi,295,3075,1,3075,3075,3075,1
3075,3,9,3075_4_YuAndAi,438,3075,1,3075,3075,3075,1
3076,1,5,3076_2_KoeTsunagouyo,176,3076,1,3076,3076,3076,1
3076,2,7,3076_3_KoeTsunagouyo,253,3076,1,3076,3076,3076,1
3076,3,9,3076_4_KoeTsunagouyo,380,3076,1,3076,3076,3076,1
3077,1,5,3077_2_TeleTelepathy,155,3077,1,3077,3077,3077,1
3077,2,8,3077_3_TeleTelepathy,319,3077,1,3077,3077,3077,1
3077,3,9,3077_4_TeleTelepathy,470,3077,1,3077,3077,3077,1
3078,1,5,3078_2_TokimekiRunners,168,3078,1,3078,3078,3078,1
3078,2,8,3078_3_TokimekiRunners,320,3078,1,3078,3078,3078,1
3078,3,10,3078_4_TokimekiRunners,420,3078,1,3078,3078,3078,1
3078,4,11,3078_5_TokimekiRunners,688,3078,1,3078,3078,3078,223111003
3079,1,5,3079_2_MiracleStayTune,162,3079,1,3079,3079,3079,1
3079,2,8,3079_3_MiracleStayTune,271,3079,1,3079,3079,3079,1
3079,3,9,3079_4_MiracleStayTune,459,3079,1,3079,3079,3079,1
3080,1,5,3080_2_ColorfulDreamsColorfulSmiles,156,3080,1,3080,3080,3080,1
3080,2,8,3080_3_ColorfulDreamsColorfulSmiles,305,3080,1,3080,3080,3080,1
3080,3,10,3080_4_ColorfulDreamsColorfulSmiles,440,3080,1,3080,3080,3080,1
3080,4,12,3080_5_ColorfulDreamsColorfulSmiles,960,3080,1,3080,3080,3080,224022802
3081,1,4,3081_2_Twilight,129,3081,1,3081,3081,3081,1
3081,2,7,3081_3_Twilight,322,3081,1,3081,3081,3081,1
3081,3,10,3081_4_Twilight,487,3081,1,3081,3081,3081,1
3082,1,5,3082_2_YumegaBokuranoTaiyousa,151,3082,1,3082,3082,3082,1
3082,2,7,3082_3_YumegaBokuranoTaiyousa,260,3082,1,3082,3082,3082,1
3082,3,9,3082_4_YumegaBokuranoTaiyousa,380,3082,1,3082,3082,3082,1
3083,1,5,3083_2_RyoranVictoryRoadA,159,3083,1,3083,3083,3083,1
3083,2,7,3083_3_RyoranVictoryRoadA,321,3083,1,3083,3083,3083,1
3083,3,9,3083_4_RyoranVictoryRoadA,546,3083,1,3083,3083,3083,1
3084,1,4,3084_2_Eutopia,144,3084,1,3084,3084,3084,1
3084,2,6,3084_3_Eutopia,221,3084,1,3084,3084,3084,1
3084,3,10,3084_4_Eutopia,431,3084,1,3084,3084,3084,1
3085,1,2,3085_2_EnjoyIt,97,3085,1,3085,3085,3085,1
3085,2,6,3085_3_EnjoyIt,248,3085,1,3085,3085,3085,1
3085,3,9,3085_4_EnjoyIt,429,3085,1,3085,3085,3085,1
3086,1,5,3086_2_4Seasons,165,3086,1,3086,3086,3086,1
3086,2,7,3086_3_4Seasons,227,3086,1,3086,3086,3086,1
3086,3,10,3086_4_4Seasons,410,3086,1,3086,3086,3086,1
3087,1,6,3087_2_EternalLight,220,3087,1,3087,3087,3087,1
3087,2,8,3087_3_EternalLight,320,3087,1,3087,3087,3087,1
3087,3,10,3087_4_EternalLight,485,3087,1,3087,3087,3087,1
3088,1,6,3088_2_KoisuruMagic,257,3088,1,3088,3088,3088,1
3088,2,8,3088_3_KoisuruMagic,390,3088,1,3088,3088,3088,1
3088,3,11,3088_4_KoisuruMagic,660,3088,1,3088,3088,3088,1
3089,1,6,3089_2_InfinityOurWings,242,3089,1,3089,3089,3089,1
3089,2,8,3089_3_InfinityOurWings,393,3089,1,3089,3089,3089,1
3089,3,10,3089_4_InfinityOurWings,596,3089,1,3089,3089,3089,1
3090,1,4,3090_2_PokerFaceOnegaiFairy,130,3090,1,3090,3090,3090,1
3090,2,7,3090_3_PokerFaceOnegaiFairy,308,3090,1,3090,3090,3090,1
3090,3,9,3090_4_PokerFaceOnegaiFairy,405,3090,1,3090,3090,3090,1
3091,1,4,3091_2_Emotion,131,3091,1,3091,3091,3091,1
3091,2,7,3091_3_Emotion,250,3091,1,3091,3091,3091,1
