_id,_name,_category,_detailText,_priority,_spriteName,_masterReleaseLabelId
4001588,淡島ハッピーニューイヤー！ しずく TOP10,4,淡島ハッピーニューイヤー！ しずく TOP10,1588,title_e_0133_03003_0010,223123105
4001589,淡島ハッピーニューイヤー！ 果林 TOP10,4,淡島ハッピーニューイヤー！ 果林 TOP10,1589,title_e_0133_03004_0010,223123105
4001590,淡島ハッピーニューイヤー！ 愛 TOP10,4,淡島ハッピーニューイヤー！ 愛 TOP10,1590,title_e_0133_03005_0010,223123105
4001591,淡島ハッピーニューイヤー！ 彼方 TOP10,4,淡島ハッピーニューイヤー！ 彼方 TOP10,1591,title_e_0133_03006_0010,223123105
4001592,淡島ハッピーニューイヤー！ せつ菜 TOP10,4,淡島ハッピーニューイヤー！ せつ菜 TOP10,1592,title_e_0133_03007_0010,223123105
4001593,淡島ハッピーニューイヤー！ エマ TOP10,4,淡島ハッピーニューイヤー！ エマ TOP10,1593,title_e_0133_03008_0010,223123105
4001594,淡島ハッピーニューイヤー！ 璃奈 TOP10,4,淡島ハッピーニューイヤー！ 璃奈 TOP10,1594,title_e_0133_03009_0010,223123105
4001595,淡島ハッピーニューイヤー！ 栞子 TOP10,4,淡島ハッピーニューイヤー！ 栞子 TOP10,1595,title_e_0133_03010_0010,223123105
4001596,淡島ハッピーニューイヤー！ ミア TOP10,4,淡島ハッピーニューイヤー！ ミア TOP10,1596,title_e_0133_03011_0010,223123105
4001597,淡島ハッピーニューイヤー！ 嵐珠 TOP10,4,淡島ハッピーニューイヤー！ 嵐珠 TOP10,1597,title_e_0133_03012_0010,223123105
4001598,淡島ハッピーニューイヤー！ かのん TOP10,4,淡島ハッピーニューイヤー！ かのん TOP10,1598,title_e_0133_04001_0010,223123105
4001599,淡島ハッピーニューイヤー！ 可可 TOP10,4,淡島ハッピーニューイヤー！ 可可 TOP10,1599,title_e_0133_04002_0010,223123105
4001600,淡島ハッピーニューイヤー！ 千砂都 TOP10,4,淡島ハッピーニューイヤー！ 千砂都 TOP10,1600,title_e_0133_04003_0010,223123105
4001601,淡島ハッピーニューイヤー！ すみれ TOP10,4,淡島ハッピーニューイヤー！ すみれ TOP10,1601,title_e_0133_04004_0010,223123105
4001602,淡島ハッピーニューイヤー！ 恋 TOP10,4,淡島ハッピーニューイヤー！ 恋 TOP10,1602,title_e_0133_04005_0010,223123105
4001603,淡島ハッピーニューイヤー！ きな子 TOP10,4,淡島ハッピーニューイヤー！ きな子 TOP10,1603,title_e_0133_04006_0010,223123105
4001604,淡島ハッピーニューイヤー！ メイ TOP10,4,淡島ハッピーニューイヤー！ メイ TOP10,1604,title_e_0133_04007_0010,223123105
4001605,淡島ハッピーニューイヤー！ 四季 TOP10,4,淡島ハッピーニューイヤー！ 四季 TOP10,1605,title_e_0133_04008_0010,223123105
4001606,淡島ハッピーニューイヤー！ 夏美 TOP10,4,淡島ハッピーニューイヤー！ 夏美 TOP10,1606,title_e_0133_04009_0010,223123105
4001607,淡島ハッピーニューイヤー！ マルガレーテ TOP10,4,淡島ハッピーニューイヤー！ マルガレーテ TOP10,1607,title_e_0133_04010_0010,223123105
4001608,淡島ハッピーニューイヤー！ 冬毬 TOP10,4,淡島ハッピーニューイヤー！ 冬毬 TOP10,1608,title_e_0133_04011_0010,223123105
4001609,淡島ハッピーニューイヤー！ 穂乃果 TOP100,4,淡島ハッピーニューイヤー！ 穂乃果 TOP100,1609,title_e_0133_01001_0100,223123105
4001610,淡島ハッピーニューイヤー！ 絵里 TOP100,4,淡島ハッピーニューイヤー！ 絵里 TOP100,1610,title_e_0133_01002_0100,223123105
4001611,淡島ハッピーニューイヤー！ ことり TOP100,4,淡島ハッピーニューイヤー！ ことり TOP100,1611,title_e_0133_01003_0100,223123105
4001612,淡島ハッピーニューイヤー！ 海未 TOP100,4,淡島ハッピーニューイヤー！ 海未 TOP100,1612,title_e_0133_01004_0100,223123105
4001613,淡島ハッピーニューイヤー！ 凛 TOP100,4,淡島ハッピーニューイヤー！ 凛 TOP100,1613,title_e_0133_01005_0100,223123105
4001614,淡島ハッピーニューイヤー！ 真姫 TOP100,4,淡島ハッピーニューイヤー！ 真姫 TOP100,1614,title_e_0133_01006_0100,223123105
4001615,淡島ハッピーニューイヤー！ 希 TOP100,4,淡島ハッピーニューイヤー！ 希 TOP100,1615,title_e_0133_01007_0100,223123105
4001616,淡島ハッピーニューイヤー！ 花陽 TOP100,4,淡島ハッピーニューイヤー！ 花陽 TOP100,1616,title_e_0133_01008_0100,223123105
4001617,淡島ハッピーニューイヤー！ にこ TOP100,4,淡島ハッピーニューイヤー！ にこ TOP100,1617,title_e_0133_01009_0100,223123105
4001618,淡島ハッピーニューイヤー！ 千歌 TOP100,4,淡島ハッピーニューイヤー！ 千歌 TOP100,1618,title_e_0133_02001_0100,223123105
4001619,淡島ハッピーニューイヤー！ 梨子 TOP100,4,淡島ハッピーニューイヤー！ 梨子 TOP100,1619,title_e_0133_02002_0100,223123105
4001620,淡島ハッピーニューイヤー！ 果南 TOP100,4,淡島ハッピーニューイヤー！ 果南 TOP100,1620,title_e_0133_02003_0100,223123105
4001621,淡島ハッピーニューイヤー！ ダイヤ TOP100,4,淡島ハッピーニューイヤー！ ダイヤ TOP100,1621,title_e_0133_02004_0100,223123105
4001622,淡島ハッピーニューイヤー！ 曜 TOP100,4,淡島ハッピーニューイヤー！ 曜 TOP100,1622,title_e_0133_02005_0100,223123105
4001623,淡島ハッピーニューイヤー！ 善子 TOP100,4,淡島ハッピーニューイヤー！ 善子 TOP100,1623,title_e_0133_02006_0100,223123105
4001624,淡島ハッピーニューイヤー！ 花丸 TOP100,4,淡島ハッピーニューイヤー！ 花丸 TOP100,1624,title_e_0133_02007_0100,223123105
4001625,淡島ハッピーニューイヤー！ 鞠莉 TOP100,4,淡島ハッピーニューイヤー！ 鞠莉 TOP100,1625,title_e_0133_02008_0100,223123105
4001626,淡島ハッピーニューイヤー！ ルビィ TOP100,4,淡島ハッピーニューイヤー！ ルビィ TOP100,1626,title_e_0133_02009_0100,223123105
4001627,淡島ハッピーニューイヤー！ 歩夢 TOP100,4,淡島ハッピーニューイヤー！ 歩夢 TOP100,1627,title_e_0133_03001_0100,223123105
4001628,淡島ハッピーニューイヤー！ かすみ TOP100,4,淡島ハッピーニューイヤー！ かすみ TOP100,1628,title_e_0133_03002_0100,223123105
4001629,淡島ハッピーニューイヤー！ しずく TOP100,4,淡島ハッピーニューイヤー！ しずく TOP100,1629,title_e_0133_03003_0100,223123105
4001630,淡島ハッピーニューイヤー！ 果林 TOP100,4,淡島ハッピーニューイヤー！ 果林 TOP100,1630,title_e_0133_03004_0100,223123105
4001631,淡島ハッピーニューイヤー！ 愛 TOP100,4,淡島ハッピーニューイヤー！ 愛 TOP100,1631,title_e_0133_03005_0100,223123105
4001632,淡島ハッピーニューイヤー！ 彼方 TOP100,4,淡島ハッピーニューイヤー！ 彼方 TOP100,1632,title_e_0133_03006_0100,223123105
4001633,淡島ハッピーニューイヤー！ せつ菜 TOP100,4,淡島ハッピーニューイヤー！ せつ菜 TOP100,1633,title_e_0133_03007_0100,223123105
4001634,淡島ハッピーニューイヤー！ エマ TOP100,4,淡島ハッピーニューイヤー！ エマ TOP100,1634,title_e_0133_03008_0100,223123105
4001635,淡島ハッピーニューイヤー！ 璃奈 TOP100,4,淡島ハッピーニューイヤー！ 璃奈 TOP100,1635,title_e_0133_03009_0100,223123105
4001636,淡島ハッピーニューイヤー！ 栞子 TOP100,4,淡島ハッピーニューイヤー！ 栞子 TOP100,1636,title_e_0133_03010_0100,223123105
4001637,淡島ハッピーニューイヤー！ ミア TOP100,4,淡島ハッピーニューイヤー！ ミア TOP100,1637,title_e_0133_03011_0100,223123105
4001638,淡島ハッピーニューイヤー！ 嵐珠 TOP100,4,淡島ハッピーニューイヤー！ 嵐珠 TOP100,1638,title_e_0133_03012_0100,223123105
4001639,淡島ハッピーニューイヤー！ かのん TOP100,4,淡島ハッピーニューイヤー！ かのん TOP100,1639,title_e_0133_04001_0100,223123105
4001640,淡島ハッピーニューイヤー！ 可可 TOP100,4,淡島ハッピーニューイヤー！ 可可 TOP100,1640,title_e_0133_04002_0100,223123105
4001641,淡島ハッピーニューイヤー！ 千砂都 TOP100,4,淡島ハッピーニューイヤー！ 千砂都 TOP100,1641,title_e_0133_04003_0100,223123105
4001642,淡島ハッピーニューイヤー！ すみれ TOP100,4,淡島ハッピーニューイヤー！ すみれ TOP100,1642,title_e_0133_04004_0100,223123105
4001643,淡島ハッピーニューイヤー！ 恋 TOP100,4,淡島ハッピーニューイヤー！ 恋 TOP100,1643,title_e_0133_04005_0100,223123105
4001644,淡島ハッピーニューイヤー！ きな子 TOP100,4,淡島ハッピーニューイヤー！ きな子 TOP100,1644,title_e_0133_04006_0100,223123105
4001645,淡島ハッピーニューイヤー！ メイ TOP100,4,淡島ハッピーニューイヤー！ メイ TOP100,1645,title_e_0133_04007_0100,223123105
4001646,淡島ハッピーニューイヤー！ 四季 TOP100,4,淡島ハッピーニューイヤー！ 四季 TOP100,1646,title_e_0133_04008_0100,223123105
4001647,淡島ハッピーニューイヤー！ 夏美 TOP100,4,淡島ハッピーニューイヤー！ 夏美 TOP100,1647,title_e_0133_04009_0100,223123105
4001648,淡島ハッピーニューイヤー！ マルガレーテ TOP100,4,淡島ハッピーニューイヤー！ マルガレーテ TOP100,1648,title_e_0133_04010_0100,223123105
4001649,淡島ハッピーニューイヤー！ 冬毬 TOP100,4,淡島ハッピーニューイヤー！ 冬毬 TOP100,1649,title_e_0133_04011_0100,223123105
4001650,淡島ハッピーニューイヤー！ 穂乃果 TOP300,4,淡島ハッピーニューイヤー！ 穂乃果 TOP300,1650,title_e_0133_01001_0300,223123105
4001651,淡島ハッピーニューイヤー！ 絵里 TOP300,4,淡島ハッピーニューイヤー！ 絵里 TOP300,1651,title_e_0133_01002_0300,223123105
4001652,淡島ハッピーニューイヤー！ ことり TOP300,4,淡島ハッピーニューイヤー！ ことり TOP300,1652,title_e_0133_01003_0300,223123105
4001653,淡島ハッピーニューイヤー！ 海未 TOP300,4,淡島ハッピーニューイヤー！ 海未 TOP300,1653,title_e_0133_01004_0300,223123105
4001654,淡島ハッピーニューイヤー！ 凛 TOP300,4,淡島ハッピーニューイヤー！ 凛 TOP300,1654,title_e_0133_01005_0300,223123105
4001655,淡島ハッピーニューイヤー！ 真姫 TOP300,4,淡島ハッピーニューイヤー！ 真姫 TOP300,1655,title_e_0133_01006_0300,223123105
4001656,淡島ハッピーニューイヤー！ 希 TOP300,4,淡島ハッピーニューイヤー！ 希 TOP300,1656,title_e_0133_01007_0300,223123105
4001657,淡島ハッピーニューイヤー！ 花陽 TOP300,4,淡島ハッピーニューイヤー！ 花陽 TOP300,1657,title_e_0133_01008_0300,223123105
4001658,淡島ハッピーニューイヤー！ にこ TOP300,4,淡島ハッピーニューイヤー！ にこ TOP300,1658,title_e_0133_01009_0300,223123105
4001659,淡島ハッピーニューイヤー！ 千歌 TOP300,4,淡島ハッピーニューイヤー！ 千歌 TOP300,1659,title_e_0133_02001_0300,223123105
4001660,淡島ハッピーニューイヤー！ 梨子 TOP300,4,淡島ハッピーニューイヤー！ 梨子 TOP300,1660,title_e_0133_02002_0300,223123105
4001661,淡島ハッピーニューイヤー！ 果南 TOP300,4,淡島ハッピーニューイヤー！ 果南 TOP300,1661,title_e_0133_02003_0300,223123105
4001662,淡島ハッピーニューイヤー！ ダイヤ TOP300,4,淡島ハッピーニューイヤー！ ダイヤ TOP300,1662,title_e_0133_02004_0300,223123105
4001663,淡島ハッピーニューイヤー！ 曜 TOP300,4,淡島ハッピーニューイヤー！ 曜 TOP300,1663,title_e_0133_02005_0300,223123105
4001664,淡島ハッピーニューイヤー！ 善子 TOP300,4,淡島ハッピーニューイヤー！ 善子 TOP300,1664,title_e_0133_02006_0300,223123105
4001665,淡島ハッピーニューイヤー！ 花丸 TOP300,4,淡島ハッピーニューイヤー！ 花丸 TOP300,1665,title_e_0133_02007_0300,223123105
4001666,淡島ハッピーニューイヤー！ 鞠莉 TOP300,4,淡島ハッピーニューイヤー！ 鞠莉 TOP300,1666,title_e_0133_02008_0300,223123105
4001667,淡島ハッピーニューイヤー！ ルビィ TOP300,4,淡島ハッピーニューイヤー！ ルビィ TOP300,1667,title_e_0133_02009_0300,223123105
4001668,淡島ハッピーニューイヤー！ 歩夢 TOP300,4,淡島ハッピーニューイヤー！ 歩夢 TOP300,1668,title_e_0133_03001_0300,223123105
4001669,淡島ハッピーニューイヤー！ かすみ TOP300,4,淡島ハッピーニューイヤー！ かすみ TOP300,1669,title_e_0133_03002_0300,223123105
4001670,淡島ハッピーニューイヤー！ しずく TOP300,4,淡島ハッピーニューイヤー！ しずく TOP300,1670,title_e_0133_03003_0300,223123105
4001671,淡島ハッピーニューイヤー！ 果林 TOP300,4,淡島ハッピーニューイヤー！ 果林 TOP300,1671,title_e_0133_03004_0300,223123105
4001672,淡島ハッピーニューイヤー！ 愛 TOP300,4,淡島ハッピーニューイヤー！ 愛 TOP300,1672,title_e_0133_03005_0300,223123105
4001673,淡島ハッピーニューイヤー！ 彼方 TOP300,4,淡島ハッピーニューイヤー！ 彼方 TOP300,1673,title_e_0133_03006_0300,223123105
4001674,淡島ハッピーニューイヤー！ せつ菜 TOP300,4,淡島ハッピーニューイヤー！ せつ菜 TOP300,1674,title_e_0133_03007_0300,223123105
4001675,淡島ハッピーニューイヤー！ エマ TOP300,4,淡島ハッピーニューイヤー！ エマ TOP300,1675,title_e_0133_03008_0300,223123105
4001676,淡島ハッピーニューイヤー！ 璃奈 TOP300,4,淡島ハッピーニューイヤー！ 璃奈 TOP300,1676,title_e_0133_03009_0300,223123105
4001677,淡島ハッピーニューイヤー！ 栞子 TOP300,4,淡島ハッピーニューイヤー！ 栞子 TOP300,1677,title_e_0133_03010_0300,223123105
4001678,淡島ハッピーニューイヤー！ ミア TOP300,4,淡島ハッピーニューイヤー！ ミア TOP300,1678,title_e_0133_03011_0300,223123105
4001679,淡島ハッピーニューイヤー！ 嵐珠 TOP300,4,淡島ハッピーニューイヤー！ 嵐珠 TOP300,1679,title_e_0133_03012_0300,223123105
4001680,淡島ハッピーニューイヤー！ かのん TOP300,4,淡島ハッピーニューイヤー！ かのん TOP300,1680,title_e_0133_04001_0300,223123105
4001681,淡島ハッピーニューイヤー！ 可可 TOP300,4,淡島ハッピーニューイヤー！ 可可 TOP300,1681,title_e_0133_04002_0300,223123105
4001682,淡島ハッピーニューイヤー！ 千砂都 TOP300,4,淡島ハッピーニューイヤー！ 千砂都 TOP300,1682,title_e_0133_04003_0300,223123105
4001683,淡島ハッピーニューイヤー！ すみれ TOP300,4,淡島ハッピーニューイヤー！ すみれ TOP300,1683,title_e_0133_04004_0300,223123105
4001684,淡島ハッピーニューイヤー！ 恋 TOP300,4,淡島ハッピーニューイヤー！ 恋 TOP300,1684,title_e_0133_04005_0300,223123105
4001685,淡島ハッピーニューイヤー！ きな子 TOP300,4,淡島ハッピーニューイヤー！ きな子 TOP300,1685,title_e_0133_04006_0300,223123105
4001686,淡島ハッピーニューイヤー！ メイ TOP300,4,淡島ハッピーニューイヤー！ メイ TOP300,1686,title_e_0133_04007_0300,223123105
4001687,淡島ハッピーニューイヤー！ 四季 TOP300,4,淡島ハッピーニューイヤー！ 四季 TOP300,1687,title_e_0133_04008_0300,223123105
4001688,淡島ハッピーニューイヤー！ 夏美 TOP300,4,淡島ハッピーニューイヤー！ 夏美 TOP300,1688,title_e_0133_04009_0300,223123105
4001689,淡島ハッピーニューイヤー！ マルガレーテ TOP300,4,淡島ハッピーニューイヤー！ マルガレーテ TOP300,1689,title_e_0133_04010_0300,223123105
4001690,淡島ハッピーニューイヤー！ 冬毬 TOP300,4,淡島ハッピーニューイヤー！ 冬毬 TOP300,1690,title_e_0133_04011_0300,223123105
4001691,淡島ハッピーニューイヤー！ 穂乃果 TOP1000,4,淡島ハッピーニューイヤー！ 穂乃果 TOP1000,1691,title_e_0133_01001_1000,223123105
4001692,淡島ハッピーニューイヤー！ 絵里 TOP1000,4,淡島ハッピーニューイヤー！ 絵里 TOP1000,1692,title_e_0133_01002_1000,223123105
4001693,淡島ハッピーニューイヤー！ ことり TOP1000,4,淡島ハッピーニューイヤー！ ことり TOP1000,1693,title_e_0133_01003_1000,223123105
4001694,淡島ハッピーニューイヤー！ 海未 TOP1000,4,淡島ハッピーニューイヤー！ 海未 TOP1000,1694,title_e_0133_01004_1000,223123105
4001695,淡島ハッピーニューイヤー！ 凛 TOP1000,4,淡島ハッピーニューイヤー！ 凛 TOP1000,1695,title_e_0133_01005_1000,223123105
4001696,淡島ハッピーニューイヤー！ 真姫 TOP1000,4,淡島ハッピーニューイヤー！ 真姫 TOP1000,1696,title_e_0133_01006_1000,223123105
4001697,淡島ハッピーニューイヤー！ 希 TOP1000,4,淡島ハッピーニューイヤー！ 希 TOP1000,1697,title_e_0133_01007_1000,223123105
4001698,淡島ハッピーニューイヤー！ 花陽 TOP1000,4,淡島ハッピーニューイヤー！ 花陽 TOP1000,1698,title_e_0133_01008_1000,223123105
4001699,淡島ハッピーニューイヤー！ にこ TOP1000,4,淡島ハッピーニューイヤー！ にこ TOP1000,1699,title_e_0133_01009_1000,223123105
4001700,淡島ハッピーニューイヤー！ 千歌 TOP1000,4,淡島ハッピーニューイヤー！ 千歌 TOP1000,1700,title_e_0133_02001_1000,223123105
4001701,淡島ハッピーニューイヤー！ 梨子 TOP1000,4,淡島ハッピーニューイヤー！ 梨子 TOP1000,1701,title_e_0133_02002_1000,223123105
4001702,淡島ハッピーニューイヤー！ 果南 TOP1000,4,淡島ハッピーニューイヤー！ 果南 TOP1000,1702,title_e_0133_02003_1000,223123105
4001703,淡島ハッピーニューイヤー！ ダイヤ TOP1000,4,淡島ハッピーニューイヤー！ ダイヤ TOP1000,1703,title_e_0133_02004_1000,223123105
4001704,淡島ハッピーニューイヤー！ 曜 TOP1000,4,淡島ハッピーニューイヤー！ 曜 TOP1000,1704,title_e_0133_02005_1000,223123105
4001705,淡島ハッピーニューイヤー！ 善子 TOP1000,4,淡島ハッピーニューイヤー！ 善子 TOP1000,1705,title_e_0133_02006_1000,223123105
4001706,淡島ハッピーニューイヤー！ 花丸 TOP1000,4,淡島ハッピーニューイヤー！ 花丸 TOP1000,1706,title_e_0133_02007_1000,223123105
4001707,淡島ハッピーニューイヤー！ 鞠莉 TOP1000,4,淡島ハッピーニューイヤー！ 鞠莉 TOP1000,1707,title_e_0133_02008_1000,223123105
4001708,淡島ハッピーニューイヤー！ ルビィ TOP1000,4,淡島ハッピーニューイヤー！ ルビィ TOP1000,1708,title_e_0133_02009_1000,223123105
4001709,淡島ハッピーニューイヤー！ 歩夢 TOP1000,4,淡島ハッピーニューイヤー！ 歩夢 TOP1000,1709,title_e_0133_03001_1000,223123105
4001710,淡島ハッピーニューイヤー！ かすみ TOP1000,4,淡島ハッピーニューイヤー！ かすみ TOP1000,1710,title_e_0133_03002_1000,223123105
4001711,淡島ハッピーニューイヤー！ しずく TOP1000,4,淡島ハッピーニューイヤー！ しずく TOP1000,1711,title_e_0133_03003_1000,223123105
4001712,淡島ハッピーニューイヤー！ 果林 TOP1000,4,淡島ハッピーニューイヤー！ 果林 TOP1000,1712,title_e_0133_03004_1000,223123105
4001713,淡島ハッピーニューイヤー！ 愛 TOP1000,4,淡島ハッピーニューイヤー！ 愛 TOP1000,1713,title_e_0133_03005_1000,223123105
4001714,淡島ハッピーニューイヤー！ 彼方 TOP1000,4,淡島ハッピーニューイヤー！ 彼方 TOP1000,1714,title_e_0133_03006_1000,223123105
4001715,淡島ハッピーニューイヤー！ せつ菜 TOP1000,4,淡島ハッピーニューイヤー！ せつ菜 TOP1000,1715,title_e_0133_03007_1000,223123105
4001716,淡島ハッピーニューイヤー！ エマ TOP1000,4,淡島ハッピーニューイヤー！ エマ TOP1000,1716,title_e_0133_03008_1000,223123105
4001717,淡島ハッピーニューイヤー！ 璃奈 TOP1000,4,淡島ハッピーニューイヤー！ 璃奈 TOP1000,1717,title_e_0133_03009_1000,223123105
4001718,淡島ハッピーニューイヤー！ 栞子 TOP1000,4,淡島ハッピーニューイヤー！ 栞子 TOP1000,1718,title_e_0133_03010_1000,223123105
4001719,淡島ハッピーニューイヤー！ ミア TOP1000,4,淡島ハッピーニューイヤー！ ミア TOP1000,1719,title_e_0133_03011_1000,223123105
4001720,淡島ハッピーニューイヤー！ 嵐珠 TOP1000,4,淡島ハッピーニューイヤー！ 嵐珠 TOP1000,1720,title_e_0133_03012_1000,223123105
4001721,淡島ハッピーニューイヤー！ かのん TOP1000,4,淡島ハッピーニューイヤー！ かのん TOP1000,1721,title_e_0133_04001_1000,223123105
4001722,淡島ハッピーニューイヤー！ 可可 TOP1000,4,淡島ハッピーニューイヤー！ 可可 TOP1000,1722,title_e_0133_04002_1000,223123105
4001723,淡島ハッピーニューイヤー！ 千砂都 TOP1000,4,淡島ハッピーニューイヤー！ 千砂都 TOP1000,1723,title_e_0133_04003_1000,223123105
4001724,淡島ハッピーニューイヤー！ すみれ TOP1000,4,淡島ハッピーニューイヤー！ すみれ TOP1000,1724,title_e_0133_04004_1000,223123105
4001725,淡島ハッピーニューイヤー！ 恋 TOP1000,4,淡島ハッピーニューイヤー！ 恋 TOP1000,1725,title_e_0133_04005_1000,223123105
4001726,淡島ハッピーニューイヤー！ きな子 TOP1000,4,淡島ハッピーニューイヤー！ きな子 TOP1000,1726,title_e_0133_04006_1000,223123105
4001727,淡島ハッピーニューイヤー！ メイ TOP1000,4,淡島ハッピーニューイヤー！ メイ TOP1000,1727,title_e_0133_04007_1000,223123105
4001728,淡島ハッピーニューイヤー！ 四季 TOP1000,4,淡島ハッピーニューイヤー！ 四季 TOP1000,1728,title_e_0133_04008_1000,223123105
4001729,淡島ハッピーニューイヤー！ 夏美 TOP1000,4,淡島ハッピーニューイヤー！ 夏美 TOP1000,1729,title_e_0133_04009_1000,223123105
4001730,淡島ハッピーニューイヤー！ マルガレーテ TOP1000,4,淡島ハッピーニューイヤー！ マルガレーテ TOP1000,1730,title_e_0133_04010_1000,223123105
4001731,淡島ハッピーニューイヤー！ 冬毬 TOP1000,4,淡島ハッピーニューイヤー！ 冬毬 TOP1000,1731,title_e_0133_04011_1000,223123105
4001732,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP1,1732,title_e_0139_00000_0001,224021405
4001733,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP2,1733,title_e_0139_00000_0002,224021405
4001734,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP3,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP3,1734,title_e_0139_00000_0003,224021405
4001735,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP4,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP4,1735,title_e_0139_00000_0004,224021405
4001736,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP5,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP5,1736,title_e_0139_00000_0005,224021405
4001737,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP6,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP6,1737,title_e_0139_00000_0006,224021405
4001738,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP7,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP7,1738,title_e_0139_00000_0007,224021405
4001739,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP8,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP8,1739,title_e_0139_00000_0008,224021405
4001740,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP9,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP9,1740,title_e_0139_00000_0009,224021405
4001741,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP10,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP10,1741,title_e_0139_00000_0010,224021405
4001742,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP11,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP11,1742,title_e_0139_00000_0011,224021405
4001743,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP12,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP12,1743,title_e_0139_00000_0012,224021405
4001744,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP13,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP13,1744,title_e_0139_00000_0013,224021405
4001745,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP14,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP14,1745,title_e_0139_00000_0014,224021405
4001746,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP15,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP15,1746,title_e_0139_00000_0015,224021405
4001747,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP16,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP16,1747,title_e_0139_00000_0016,224021405
4001748,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP17,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP17,1748,title_e_0139_00000_0017,224021405
4001749,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP18,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP18,1749,title_e_0139_00000_0018,224021405
4001750,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP19,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP19,1750,title_e_0139_00000_0019,224021405
4001751,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP20,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP20,1751,title_e_0139_00000_0020,224021405
4001752,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP100,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP100,1752,title_e_0139_00000_0100,224021405
4001753,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP300,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP300,1753,title_e_0139_00000_0300,224021405
4001754,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP1000,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! TOP1000,1754,title_e_0139_00000_1000,224021405
4001755,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 穂乃果 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 穂乃果 TOP1,1755,title_e_0141_01001_0001,224030105
4001756,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 絵里 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 絵里 TOP1,1756,title_e_0141_01002_0001,224030105
4001757,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ことり TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ことり TOP1,1757,title_e_0141_01003_0001,224030105
